Title,Year,Decision,Notes
Postgraduate Students' Attitude Toward Using Chatgpt in Enhancing Their Master's Thesis: a Mixed Method Study,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as postgraduate EFL learners, indicating they are L2 English learners in an EFL context and the focus is on English thesis writing.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is central, the study is not an experimental or quasi-experimental intervention. It investigates students\u2019 attitudes and self-reported uses of ChatGPT rather than implementing and testing a structured LLM-mediated instructional intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is explicitly on enhancing the quality of Master\u2019s thesis writing, including content, structure, grammar, and citation, which are core writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses semi-structured interviews and a questionnaire to explore attitudes and perceived benefits. There is no indication of quantifiable pre/post or comparative writing performance measures assessing the effectiveness of ChatGPT on writing outcomes.""}}"
Enhancing Argumentative Essay Skills: Evaluating the Efficacy of Ai-powered Tools Versus the Traditional Approach among Learners,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly refers to \u201csecond language (L2) learners\u201d and focuses on teaching argumentative essay writing, which is typically in English in such contexts, though the specific language is not named. This is reasonably consistent with an L2 English learner population.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses \u201cAI-powered writing tools like Quill Bot, Jeni AI, and others.\u201d QuillBot is not an LLM-based pedagogical tool in the sense required (it is primarily a paraphrasing/rewriting tool and not framed here as an LLM such as ChatGPT, GPT-4, Gemini, etc.). The abstract does not indicate that any large language model is being integrated; it only mentions generic AI tools, which fall outside the specified LLM-focused scope.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study\u2019s primary focus is on teaching and improving argumentative essay writing skills (\u201cmentoring students to write argumentative essays,\u201d \u201cimproved writing competency and the long-term retention of argumentative writing abilities\u201d), which aligns with writing competence as the central outcome.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study is described as a quasi-experimental design with experimental and control groups, and it reports that integration of AI-driven tools with conventional methods \u201csignificantly improved writing competency and the long-term retention of argumentative writing abilities,\u201d implying quantitative outcome measures of writing performance over a semester.""}}"
Leveraging Llm-based Chatbots for Interactional Grammar Feedback in L2 Writing: Opportunities and Challenges,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 89 second-year pre-service teachers at a university of education in South Korea who wrote English essays, indicating an EFL/L2 English context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The title and abstract state the study uses an \u2018LLM-based chatbot\u2019 and references ChatGPT, suggesting an LLM intervention. However, details on whether the chatbot is actually powered by a large language model (vs. rule-based or template-based) are not explicit in the abstract.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on L2 writing instruction and grammar feedback on students\u2019 English essays, framed as \u2018interactional writing feedback for L2 writing instruction\u2019 in classrooms.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports that the chatbot \u2018offers several advantages as a feedback provider\u2019 and could be a complementary resource, but it does not mention any quantitative writing outcome measures (e.g., gains in writing accuracy, scores, or other measurable writing performance). The emphasis appears to be on showcasing practice and perceived advantages rather than experimentally measured writing outcomes.""}}"
Chinese Efl Learners’ Genai Literacy in Digital Multimodal Composing and Self-regulated Writing: Chain Mediation Effects of Needs Satisfaction and Creative Self-concept,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as 634 Chinese EFL learners, i.e., L2 English learners in an EFL context, satisfying the population criterion.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study examines students\u2019 GenAI literacy in digital multimodal composing via questionnaires and structural equation modeling. There is no indication of an experimental or quasi-experimental pedagogical intervention integrating a specific LLM (e.g., ChatGPT) into writing instruction or processes; it is a correlational/mediation study of literacy, not an LLM-based instructional intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is EFL writing, focusing on digital multimodal composing and self-regulated writing, which are writing-related constructs rather than automated scoring or system evaluation.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes are self-report measures (GenAI literacy, needs satisfaction, creative self-concept, self-regulated writing) analyzed via SEM. The abstract does not report quantifiable writing performance outcomes or effectiveness of an LLM-mediated writing intervention; it focuses on psychological/behavioral constructs rather than measured writing quality or competence.""}}"
Artificial Intelligence Vs. Instructor Supported Ai: Teaching Second Language Writing Via “write&improve”,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study investigates second language writing, focusing on students\u2019 English writing success, self-efficacy, and related variables. This implies participants are L2 English learners in an ESL/EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses the Cambridge Write&Improve system. While it is an AI-based automated writing evaluation tool, it is not described as a large language model (e.g., ChatGPT/GPT-4-type transformer-based generative model). The abstract frames it as an AI feedback system, not an LLM-based generative tool integrated into instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on second language writing competence and related constructs (writing success, self-efficacy, achievement emotions, teacher-student interaction) within an instructional context using AI-supported feedback.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses an 8-week pretest-posttest control group design and reports statistically significant increases in English writing success and other quantifiable outcomes, indicating measurable writing-related effects of the intervention.""}}"
"International Conference on Artificial Intelligence and Networks, Icain 2024",2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract is for a conference proceedings volume listing many diverse papers. One title mentions EFL teachers and another mentions Indonesian higher education, but no specific participant details (e.g., L2 English learners) are provided for any individual study.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The proceedings description does not specify any experimental or quasi-experimental integration of large language models (e.g., ChatGPT, GPT-4) into writing instruction. One listed paper is about \u2018AI-Enhanced Writing Instruction\u2019 but the abstract provides no indication that LLMs specifically are used, nor any design details.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""Among the 50 papers, only one title clearly relates to writing (\u2018EFL Teachers\u2019 Inquisitive Agency in AI-Enhanced Writing Instruction\u2019). However, the overall proceedings focus is broad AI and networks, not specifically writing competence, and no information is given about the pedagogical or writing-focused nature of that individual study.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The proceedings abstract does not report any quantifiable writing outcome metrics. It only lists paper titles without methodological or results information, so it is impossible to confirm the presence of experimental writing outcome measures for any included study.""}}"
"Ai-assisted Academic Writing in a Blended Efl Setting: Practices and Perceived Effectiveness at Fpt University, Hanoi",2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are first-year EFL students at FPT University Hanoi, clearly indicating L2 English learners in an EFL context, with outcomes reported in terms of IELTS writing scores (English).""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The study involves AI tools including ChatGPT, QuillBot, and DeepSeek for writing support. ChatGPT and DeepSeek are LLMs, but QuillBot may or may not be LLM-based depending on version, and the abstract does not specify which tools were central to the intervention or how systematically LLMs (as opposed to generic AI tools) were integrated in an experimental or quasi-experimental design.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is explicitly on academic writing in an EFL setting, examining how AI tools are used for idea generation, grammar correction, and content refinement, and discussing AI\u2019s pedagogical potential in EFL writing instruction. This aligns with writing competence and writing-related variables, not automated scoring.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable writing outcomes: writing scores improved by an average of 0.94 IELTS band scores, based on 45 paired writing samples. This indicates measurable effects of AI-assisted writing use, alongside qualitative perceptions.""}}"
Large Language Model-driven Dynamic Assessment of Grammatical Accuracy in English Language Learner Writing,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions 'learners of English' and 'English Language Learner writing', suggesting an ELL context, but it does not specify that participants are L2 English learners in ESL/EFL/ELL settings, nor does it clearly describe an actual learner sample versus simulated input.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study develops DynaWrite and tests 21 LLMs (with focus on GPT-4o and neural-chat) for their ability to provide dynamic assessment feedback and identify grammatical errors. The focus is on system performance and model comparison, not on an experimental or quasi-experimental pedagogical intervention integrating LLMs into instruction with learners.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on LLM-driven dynamic assessment capabilities (error detection, hint quality, responsiveness, stability), not on improving writing competence or writing-related learner outcomes. It evaluates tool functionality rather than a teaching/learning intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable learner writing outcome metrics are reported. The outcomes concern model accuracy in error identification, quality of hints, and system performance, not changes in learners\u2019 writing performance following an LLM-mediated intervention.""}}"
Prompt Engineering as Mediation: Investigating Ai Chatbot-assisted Writing Process from an Activity Theory Perspective,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as Chinese EFL undergraduates, i.e., L2 English learners in an EFL context, with a focus on English expository writing tasks.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to an \u201cAI chatbot\u201d and \u201cchatbot-supported expository writing tasks,\u201d but does not specify that the chatbot is an LLM (e.g., ChatGPT/GPT-4) or a transformer-based generative model. It could be any AI chatbot, so LLM use cannot be confirmed from the abstract alone.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is clearly EFL expository writing, focusing on how prompt engineering mediates chatbot-assisted writing processes and outcomes, which aligns with writing competence and writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although the abstract mentions that prompt engineering shapes \u201cwriting outcomes,\u201d it does not indicate any experimental or quasi-experimental design, comparison groups, or quantifiable writing outcome metrics. The study appears primarily qualitative (logs, artifacts, interviews) and theoretical, without measured intervention effects.""}}"
The Role of Artificial Intelligence in Writing Assessment: Learner Perceptions and System Effectiveness,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions 'learners of varying educational levels' but does not specify that they are L2 English learners in ESL/EFL/ELL contexts. Their language background and whether English is an L2 is not stated.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study focuses on AI-driven writing tools such as Grammarly and Turnitin, which are not described as large language model (LLM)-based generative systems. There is no mention of ChatGPT, GPT-4, or other LLMs, nor of an experimental or quasi-experimental LLM-based instructional intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on writing assessment, learner perceptions, and system effectiveness (accuracy, fairness, clarity of feedback), not on a pedagogical writing intervention or instructional integration of LLMs. It evaluates an assessment tool rather than a structured teaching/learning intervention in writing.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract reports that regular usage 'significantly enhances writing skills, particularly in grammar,' but does not specify concrete, quantifiable writing outcome measures (e.g., pre/post test scores, rubric-based writing quality metrics). It is unclear whether rigorous experimental outcome data on writing performance were collected.""}}"
