Title,Year,Decision,Notes
Chatgpt as an Ai L2 Teaching Support: a Case Study of an Efl Teacher,2024,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The context is an EFL class in Spain, so it is likely that learners are L2 English users. However, the study is framed around an EFL teacher as the focal case, and the abstract does not explicitly describe learner participants or their characteristics.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""This is an exploratory single instrumental case study of one EFL teacher using ChatGPT as teaching support. The focus is on how ChatGPT assists the teacher in planning, designing lessons, and assessing writing, not on an experimental or quasi-experimental intervention measuring its impact on learners\u2019 writing. There is no indication of controlled or structured LLM-mediated instructional intervention with outcome comparison.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although writing is mentioned (assessing learners\u2019 writing), the primary focus is on ChatGPT as a support tool for teachers (lesson planning, design, implementation) and on reliability/helpfulness of outputs. The study does not center on developing learners\u2019 writing competence through a pedagogical intervention, but on teacher use and perceptions.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses qualitative thematic analysis and a semi-structured interview to explore support, reliability, and helpfulness. It does not report quantifiable writing outcome metrics for learners or any experimental measures of writing improvement attributable to ChatGPT.""}}"
"4th International Conference on Digital Technologies and Applications, Icdta 2024",2024,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""This is a conference proceedings volume containing 53 papers across diverse topics in digital technologies. The abstract does not specify any individual study focused on L2 English learners in ESL/EFL/ELL contexts; it only lists various paper titles, most of which are unrelated to language learning. Therefore, the population criterion is not met for this aggregated entry.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although one listed paper mentions AI and academic writing and another mentions ChatGPT as a learning tool, the proceedings abstract does not indicate that any specific study uses an LLM-based intervention in writing instruction with an experimental or quasi-experimental design. As a whole, this proceedings entry is not an LLM-based writing intervention study.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus of the proceedings is broad digital technologies and applications (e.g., data mining, cybersecurity, antennas, investment decision-making). Writing competence or writing-related variables are not the central focus of the volume; any writing-related work is incidental and not described as a pedagogical writing intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics are reported in the abstract. The proceedings description does not present experimental results or structured intervention outcomes related to LLM-mediated writing; it only lists paper titles and general themes.""}}"
Revolutionizing English Language Learning with Ai: Boosting Student Receptive and Productive Skills,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 183 EFL undergraduate students from three universities, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study evaluates three AI tools (Turboscribe, Gliglish, Jenni) via a survey based on TAM. There is no indication these are LLM-based writing interventions or that an experimental/quasi-experimental instructional design integrating LLMs into writing instruction was implemented.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on overall English skills (listening, reading, speaking, and writing) and technology acceptance/behavioral intent, not specifically on writing competence or a writing-focused pedagogical intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are perceptions (user-friendliness, behavioral intent, perceived benefits) from a survey. No quantifiable writing performance metrics or measured changes in writing quality are reported.""}}"
Second Language Writing Anxiety and Chatgpt Adoption as an Automated Writing Evaluation Tool,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as 'English second language learners' (639 undergraduate students), indicating an L2 English population in an academic context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is a cross-sectional survey using TAM and SEM-PLS to examine intention to use ChatGPT. There is no experimental or quasi-experimental integration of ChatGPT into instruction or actual writing processes; ChatGPT is only considered as a potential tool.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on writing anxiety and technology acceptance (perceived usefulness, ease of use, attitude, intention) regarding ChatGPT as an automated writing evaluation tool, not on a pedagogical writing intervention or measured changes in writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics are reported. Outcomes are psychological/attitudinal (writing anxiety, perceived usefulness, perceived ease of use, attitude, intention to use), with no assessment of writing performance or quality.""}}"
The Impact of Using Chatgpt on Efl Students' Writing,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The participants are explicitly described as English as a foreign language (EFL) learners, and the focus is on English writing, satisfying the population criterion.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study investigates the impact of ChatGPT, a large language model, on EFL learners\u2019 writing by comparing outlines written with and without ChatGPT assistance, indicating an LLM-based writing intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on writing-related variables: logical structure, content enrichment, vocabulary and grammar polishing, and overall writing ability. ChatGPT is used as a pedagogical tool in the writing process, not merely for scoring.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports discourse analysis results and qualitative improvements (logical structure, content, vocabulary, grammar) and student reflections, but does not indicate any quantitative or experimental outcome measures (e.g., scores, rubric-based ratings, statistical comparisons). Outcomes appear qualitative only, which does not meet the requirement for quantifiable writing outcome metrics.""}}"
Revolutionizing Efl Writing: Unveiling the Strategic Use of Chatgpt by Indonesian Master’s Students,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are postgraduate EFL students (Master\u2019s degree students from Indonesian universities), clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is a qualitative case study exploring students\u2019 experiences and strategies in using ChatGPT. There is no indication of an experimental or quasi-experimental design, nor a structured instructional intervention integrating ChatGPT; it is descriptive/experiential.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on EFL students\u2019 use of ChatGPT throughout their writing process, including vocabulary, grammar, idea generation, essay structuring, and language refinement\u2014clearly centered on writing competence and related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports perceptions and self-reported experiences, with no mention of quantifiable writing outcome metrics or measured pre/post changes in writing performance. It is purely qualitative.""}}"
Nurturing Responsible Ai Practices in L2 Writing: Empowering Student Voices,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are students in a freshman academic writing course at an English-medium American university in the UAE, indicating L2 English learners in an EFL/ESL context with focus on English academic writing.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers broadly to \u2018Artificial Intelligence (AI)\u2019 and \u2018AI-generated texts\u2019 but does not specify that the tools are large language models (e.g., ChatGPT, GPT-4). It may include LLMs, but this is not explicit from the title/abstract alone.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on responsible and ethical AI integration, digital literacy, learner autonomy, and policy development. Collaborative writing assignments involve contrastive analysis of human vs AI-generated texts, but the intervention is about digital literacy and policy-making rather than improving writing competence through AI-mediated instruction.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses mixed methods with surveys and analysis of assignments, but the abstract does not report or indicate quantifiable writing outcome metrics (e.g., writing scores, quality measures) to assess effectiveness of AI-mediated writing intervention. Outcomes are framed in terms of digital literacy and policy engagement.""}}"
"Leveraging Chatgpt to Enhance Students’ Writing Skills, Engagement, and Feedback Literacy",2024,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 50 Indonesian university students in an English as a Foreign Language (EFL) Economic English course. The context is clearly English language learning (ELT/EFL), satisfying the L2 English learner population criterion.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The title specifies \u2018Leveraging ChatGPT\u2019 and the abstract refers to \u2018AI chatbots\u2019 used by the experimental group. ChatGPT is an LLM-based chatbot. The design is experimental with an experimental and control group, integrating the chatbot into students\u2019 writing-related learning.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study\u2019s primary focus is on EFL students\u2019 writing: it aims to measure how AI chatbots affect writing learning outcomes, feedback literacy, and engagement in writing. This is a pedagogical intervention in writing, not an automated scoring or purely functional evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The abstract states that the study measures \u2018writing learning outcomes\u2019 using tests and reports that the experimental group showed \u2018significant improvements in writing outcomes.\u2019 This indicates quantifiable writing outcome metrics within an experimental design.""}}"
The Impact of Chatgpt Feedback on the Development of Efl Students’ Writing Skills,2024,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 110 university students learning English as a Foreign Language (EFL), clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses ChatGPT feedback as the core intervention within a quasi-experimental design to enhance students\u2019 writing skills, indicating integration of an LLM (ChatGPT) into writing instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on writing competence: the impact of ChatGPT feedback on students\u2019 writing proficiency and specific writing aspects (conciseness, grammar, inclusion of key information, passive voice).""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study employs pre-tests and post-tests to evaluate writing proficiency and reports significant quantitative improvements in specific writing features, providing measurable writing outcome metrics.""}}"
Exploring the Attitudes of Efl University Instructors and Students Toward Utilizing Chatgpt for Acquiring Writing Fluency and Accuracy Skills,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are EFL university instructors and students at a private university in Sharjah, clearly indicating an English-as-a-foreign-language context focused on English writing fluency and accuracy.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is the focal tool, the study is described as exploring attitudes toward its use. The methods mention only a Likert-scale questionnaire and semi-structured interviews; there is no indication of an experimental or quasi-experimental instructional intervention integrating ChatGPT into actual writing instruction or tasks.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on attitudes toward using ChatGPT to enhance writing fluency and accuracy, not on a structured pedagogical intervention or measured changes in writing competence. It is essentially an attitudinal/perception study rather than an intervention study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are perceptions (attitudes) gathered via questionnaires and interviews. There is no mention of quantifiable writing performance metrics (e.g., scores, rubric-based assessments, pre/post writing tests) to evaluate the effectiveness of ChatGPT-mediated writing intervention.""}}"
