Title,Year,Decision,Notes
An Exploratory Research on Effects of Ai Chabots on Syntactic Complexity of L2 Writing,2025,unsure,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201csecond language learners\u201d and \u201cEnglish writing,\u201d indicating L2 English writing, but it does not explicitly specify ESL/EFL/ELL contexts or participant characteristics. Population appears to be L2 English learners, yet the context is not fully clear from the abstract alone.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The intervention is an \u201cAI-powered chatbot\u201d used as an \u201cAI Writing Assistant.\u201d However, the abstract does not specify whether the chatbot is a large language model (e.g., ChatGPT/GPT-based) or another type of AI tool. Without confirmation that it is LLM-based, it is unclear if this meets the LLM criterion.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study explicitly focuses on \u201csecond language writing instruction,\u201d \u201cEnglish writing,\u201d and examines how chatbot use affects \u201csyntactic complexity\u201d and \u201cwriting proficiency.\u201d The primary focus is clearly on writing competence and writing-related variables, not on automated scoring or non-pedagogical evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses a control and experimental group, collects English compositions, and analyzes them with the Web-based L2 Syntactic Complexity Analyzer and SPSS. It reports that the experimental group showed superior writing proficiency and a positive correlation between syntactic complexity and writing quality, indicating quantifiable writing outcome metrics.""}}"
An Empirical Research on Ai Chatbot-assisted Continuation Writing Task,2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study is conducted in the context of the Chinese college entrance examination and focuses on English continuation writing tasks in a foreign language teaching context. This implies participants are L2 English learners (EFL in China).""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to an \u201cAI chatbot\u201d providing feedback but does not specify whether it is a large language model (e.g., ChatGPT/GPT-based) or a non-LLM chatbot. Without explicit indication that the tool is LLM-based, it is unclear if it meets the LLM criterion.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is explicitly on English continuation writing tasks and the effects of AI chatbot feedback on L2 learners\u2019 writing proficiency, including overall quality and syntactic development, clearly centering on writing competence in a pedagogical context.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study \u201cemploys quantitative research methods\u201d and reports that AI chatbot integration has positive effects on \u201coverall quality and syntactic development\u201d of writing, indicating quantifiable writing outcome metrics are used to assess the intervention\u2019s effectiveness.""}}"
Impact of Gpt on the Academic Ecosystem,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The article is a broad discussion of GPT\u2019s impact on the academic ecosystem and on academic writing in general. It mentions non-native English speakers but does not specify L2 English learners in ESL/EFL/ELL instructional contexts or any defined learner population.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""This is a conceptual/review-style paper discussing potential uses of GPT-like technologies. There is no experimental or quasi-experimental design, no implemented intervention, and no structured integration of LLMs into writing instruction or processes for a learner group.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although academic writing and drafting are mentioned, the focus is on general academic and publishing workflows, not on a pedagogical context targeting L2 writing competence or writing-related learning variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not report any quantitative writing outcomes or measured effects of an LLM-mediated writing intervention. It is a narrative discussion without experimental measures or structured intervention outcomes.""}}"
Finding Your Voice: Using Generative Ai to Help International Students Improve Their Writing,2025,unsure,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201cinternational students\u201d and \u201cnon-native English speakers\u201d writing in academia, which suggests L2 English learners, but it does not explicitly state ESL/EFL/ELL status or that English is the target language of instruction. The context (computing degrees, likely in an English-medium university) implies English, but this is not fully explicit.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses \u201cGen-AI tools built on large language models (LLMs) such as ChatGPT and Claude\u201d in \u201ca series of structured exercises\u201d to improve student writing. This indicates an LLM-based intervention integrated into writing tasks, with some experimental structure (exercises, repeated with an independent group).""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on improving student writing (literature reviews, summaries, reflective reports) and how Gen-AI can \u201cimprove student writing\u201d and help students \u201cdevelop their own distinct voice.\u201d This aligns with writing competence and writing-related variables, not just system evaluation.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract states that the paper reports on structured exercises to determine how Gen-AI tools might improve student writing and that two exercises were repeated with another group. However, it does not specify any quantitative or otherwise clearly measurable writing outcome metrics; it may be descriptive or conceptual. Without explicit mention of measured writing gains or scores, the presence of quantifiable outcomes is uncertain.""}}"
Complementing but Not Replacing: Comparing the Impacts of Gpt-4 and Native-speaker Interaction on Chinese L2 Writing Outcomes,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as 23 Chinese L2 learners completing an L2 (English) writing task. The context is clearly L2 writing, and the abstract focuses on L2 writing outcomes, fitting ESL/EFL/ELL-type populations.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention explicitly uses a large language model, GPT-4, as a support tool in the pre-writing phase. A within-subject behavioral experiment compares three conditions: no interaction, interaction with GPT-4, and interaction with a human language partner, indicating an experimental design integrating an LLM into writing processes.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on L2 writing competence: overall writing scores, organization, language, and content. GPT-4 is used pedagogically in the pre-writing phase to support writing, not merely as an automated scoring tool.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable writing outcomes: overall writing scores and subcomponents (organization, language, content), and compares these across conditions. It also measures topic familiarity, writing confidence, and perceived difficulty, but crucially includes measurable writing performance outcomes.""}}"
The Impact of Digital Storytelling on Efl Learners' Speaking and Writing Skills,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as English as a Foreign Language (EFL) learners, which fits the target population of L2 English learners in EFL contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is digital storytelling in general. Although the abstract notes that educators have integrated digital storytelling with AI technologies, it does not specify the use of large language models (e.g., ChatGPT, GPT-4) nor describe an LLM-based writing intervention. The study focuses on digital storytelling as a pedagogical modality, not on LLM integration.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""Writing competence is one of the primary outcomes: the study examines enhancements in grammatical accuracy and creativity in writing as part of the impact of digital storytelling.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The abstract reports quantitative improvements (e.g., significant improvement in oral fluency, accuracy, and enhancements in grammatical accuracy and creativity in writing) based on survey data from 20 EFL participants, indicating measurable writing-related outcomes.""}}"
Envisioning the Future of Ai-assisted Efl Teaching and Learning: Conceptual Representations of Prospective Teachers,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are 67 prospective EFL teachers, not L2 English learners in ESL/EFL/ELL contexts whose own L2 writing development is being measured. The focus is on teachers\u2019 conceptualizations of AI, not learner outcomes.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is a descriptive qualitative exploration of how teachers envision AI\u2019s future role. There is no experimental or quasi-experimental intervention integrating a specific LLM (e.g., ChatGPT) into writing instruction or processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although writing assistants are mentioned among AI tools, the study\u2019s primary focus is on general AI in EFL teaching and learning, teacher replacement risk, and AI\u2013teacher collaboration, not on writing competence or writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses a descriptive qualitative approach and reflexive thematic analysis, reporting themes and nodes. It does not report quantifiable writing outcome metrics or evaluate the effectiveness of an LLM-mediated writing intervention.""}}"
Ai and Discourse Analysis: Implications for Esp Genre Pedagogy in Efl Settings,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly refers to ESP writing courses in EFL settings, where speakers of English as a second language are taught domain-specific communication. This matches L2 English learners in EFL/ESP contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the article discusses generative AI tools conceptually, there is no indication of an experimental or quasi-experimental design, nor of an implemented LLM-based intervention. It appears to be a conceptual/pedagogical discussion, not an empirical study integrating LLMs into instruction.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The focus is on ESP genre pedagogy and discourse analytical skills in professional/ESP writing, which is writing-related. However, the abstract does not specify a concrete instructional context or implemented intervention; it is more about implications for pedagogy.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics or empirical evaluation are mentioned. The article argues conceptually that learning to use generative AI offers opportunities for discourse analytical skill development, but does not report measured outcomes.""}}"
Applying Neural Machine Translation and Chatgpt in the Teaching of Business English Writing,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as students in EFL (English as a foreign language) business English writing classes across three majors (finance, economics, business administration). The focus is on English writing, not another target language.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study evaluates the application of NMT and ChatGPT in teaching EFL writing. ChatGPT is a large language model integrated into the teaching process to complement NMT by making improvements and providing feedback to students, indicating an instructional intervention using an LLM.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is business English writing competence. The study builds corpora of students\u2019 direct-writing and post-edited writing and examines how NMT and ChatGPT affect dimensions of academic writing (word, syntax, cohesion, content, organization, mechanics), clearly centering on writing instruction and performance rather than automated scoring.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The abstract reports statistical analyses of writing performance across multiple quantified dimensions (word level, syntax, cohesion, content, organization, mechanics) and compares direct-writing vs. post-edited writing. These constitute quantifiable writing outcome metrics assessing the effectiveness of the technology-mediated intervention.""}}"
Evaluating Chatgpt's Reliability in Second Language Acquisition (sla): Insights on Language Skills and Technology's Role,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The abstract does not mention any participants or learners. The study evaluates ChatGPT-4.0\u2019s responses to 48 SLA-related questions rated by five expert linguists, not by L2 English learners in ESL/EFL/ELL contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT-4.0 (an LLM) is the focus, it is evaluated for reliability and quality of responses to SLA questions. There is no experimental or quasi-experimental design integrating ChatGPT into writing instruction or learners\u2019 writing processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The study concerns ChatGPT\u2019s responses about SLA topics broadly (technology\u2019s role and language skills). It does not implement a pedagogical intervention targeting writing competence or writing-related variables; writing is only one of several skills mentioned conceptually.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No learner writing outcomes or writing performance metrics are reported. The only quantitative measures are expert ratings of ChatGPT\u2019s answer quality and inter-rater agreement, not L2 writing outcomes following an LLM-mediated intervention.""}}"
