Title,Year,Decision,Notes
Exploring the Impact of Chatgpt on Psychological Factors in Learning English Writingamong Undergraduate Students,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 142 undergraduate students at a university in Saudi Arabia learning English writing, which fits an EFL/ESL/ELL context focused on English.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT is the AI tool discussed, the abstract describes an exploratory, questionnaire-based study of psychological factors, not an experimental or quasi-experimental writing intervention integrating ChatGPT into instruction or writing processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on psychological factors (cognition, emotions, motivation, attitudes, resilience, stress, coping) rather than on writing competence or writing-related performance variables. Writing is the context, but not the main outcome focus.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are correlations between ChatGPT use and psychological constructs; there is no mention of quantifiable writing performance metrics (e.g., scores, quality ratings, accuracy) assessing effectiveness of an LLM-mediated writing intervention.""}}"
Investigating Efl Teachers’ Lesson Planning for Chatbot-assisted Learning of Argumentative Writing: a Tpack Perspective,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The context is English as a foreign language (EFL), implying L2 English learners in an EFL setting. The focus is on teaching argumentative writing in English.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The study uses a chatbot named Argumate for argumentative writing instruction. However, the abstract does not specify whether Argumate is an LLM-based, transformer-based generative model (e.g., ChatGPT-like) or a rule-based/other type of chatbot.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on teachers\u2019 lesson planning and professional knowledge (TPACK) for integrating a chatbot, not on implementing or evaluating a writing intervention with learners. It analyzes lesson plans and teacher interviews rather than actual writing instruction outcomes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics are reported. The study does not describe experimental or quasi-experimental measures of students\u2019 writing performance; it focuses on teachers\u2019 approaches and perceptions.""}}"
Exploring Multimodality of Chatgpt for Language Teaching and Learning: a Preliminary Study on Its Pedagogical Prospects,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract discusses language pedagogy in general and mentions L1 and L2 texts, but does not specify that participants are L2 English learners in ESL/EFL/ELL contexts, nor that the focus is specifically on English.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The paper is described as presenting ChatGPT as a novel tool and exploring its pedagogical prospects, informed by the authors\u2019 first-hand use and simulated task performance evidence. There is no indication of an experimental or quasi-experimental design or a structured intervention with learners.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""Writing and writing devices are mentioned among several skills (vocabulary, speaking, communicative practices, idioms), but the primary focus appears to be broad language pedagogy and multimodality rather than a focused writing competence intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not report any quantifiable writing outcome metrics or experimental measures. It is framed as a preliminary, conceptual exploration intended to stimulate future empirical research, not as a study assessing intervention effectiveness.""}}"
Chatgpt-assisted Language Learning: Effects on Vietnamese English Majors’ Writing Skills and Motivation,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Vietnamese first-year English majors, clearly L2 English learners in an EFL context. The focus is on English writing skills, satisfying the population requirement.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses ChatGPT-assisted writing instruction for the experimental group and compares it with traditional instruction over a 15-week semester. ChatGPT is a large language model, and the design is experimental with control and treatment groups.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on writing skills, with instruction and outcomes centered on writing performance (IELTS writing assessments) and writing-related motivation. ChatGPT is integrated into the writing instruction process, not just for scoring.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Quantitative writing outcomes are reported via pre- and post-tests using IELTS writing assessments, analyzed with ANCOVA, including effect sizes for domains such as task achievement and coherence. This provides measurable writing outcome metrics.""}}"
Bringing Cinderella into Spotlight: Genai-assisted Grammar Acquisition in Academic Writing,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions \u201cfirst-year undergraduate students in an academic writing context\u201d but does not specify that they are L2 English learners (ESL/EFL/ELL). Their language background and whether English is a second/foreign language is not stated.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study examines \u201cthe potential of ChatGPT to enhance grammar development in an academic writing context\u201d and explores how a localized version of ChatGPT assists students in improving grammar in writing tasks. ChatGPT is an LLM and is integrated into instruction, satisfying the LLM-based intervention requirement.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is academic writing, focusing on \u201cgrammar development in an academic writing context\u201d and \u201cimproving their grammar in writing tasks.\u201d This aligns with writing-related competence, even though the emphasis is on grammar within writing.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is described as a \u201cqualitative case study\u201d aiming to explore effectiveness, perceptions, and pedagogical implications. The abstract reports that ChatGPT \u201cpositively promotes grammar proficiency and learning experience\u201d but does not indicate any quantitative or experimental outcome measures; it appears to rely on qualitative data only.""}}"
The Robustness of Ai-classifiers in the Face of Ai-assisted Plagiarism: the Case of Turnitin Ai Content Detector,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study explicitly includes English as a foreign language (EFL) texts and discusses issues with AI detectors when dealing with English as a second language writings, indicating an L2 English learner context is part of the data.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study evaluates Turnitin\u2019s AI content detector and compares its detection accuracy across EFL, AI-generated, paraphrased, and humanized AI texts. There is no experimental or quasi-experimental pedagogical intervention integrating an LLM into writing instruction or writing processes; LLMs are only a source of text for detection.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on the robustness and accuracy of an AI classifier (Turnitin AI Detector) in identifying AI-assisted plagiarism, not on improving writing competence or writing-related pedagogical outcomes. This aligns with system evaluation rather than instructional intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The outcomes reported concern detection accuracy of AI-generated or modified texts, not quantifiable measures of learners\u2019 writing performance or development following an LLM-mediated writing intervention.""}}"
Investigating the Effects of Ai-assisted Teacher Instruction on Online Ielts Writing,2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as EFL learners and IELTS candidates in an online IELTS writing course. The context is clearly English as a foreign language, focusing on IELTS Writing Task 2, which is an English writing test.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract states that teachers used an \u201cAI Copilot\u201d and \u201cAI-assisted teachers using an AI Copilot\u201d to inform instruction and feedback. However, it does not specify whether this AI Copilot is a large language model (e.g., ChatGPT/GPT-4 or another transformer-based generative model) or a different type of AI tool. Without clarification that the AI Copilot is LLM-based, it is unclear if the intervention meets the LLM criterion.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is IELTS Writing Task 2 instruction and students\u2019 writing performance. The study examines writing score improvements and components such as Task Achievement, Coherence and Cohesion, Lexical Resource, and Grammatical Range and Accuracy, indicating a clear focus on writing competence rather than automated scoring alone.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses pre- and post-tests and a paired-sample analysis to compare writing scores, reporting significant improvements in four IELTS writing components (TA, CC, LR, GRA). These are quantifiable writing outcome metrics aligned with the effectiveness of the AI-assisted intervention.""}}"
Using Generative Artificial Intelligence as an Automated Essay Scoring Tool: a Comparative Study,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions 120 essays and implications for L2 writing teaching and assessment, but does not clearly state that the essays were written by L2 English learners in ESL/EFL/ELL contexts. The population is therefore not explicitly identifiable as L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study uses ChatGPT-4 and Gemini solely as automated essay scoring tools to compare their reliability and consistency with human raters. There is no experimental or quasi-experimental integration of LLMs into writing instruction or writing processes as an intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on the functionality of LLMs as automated essay scoring systems (reliability, consistency, correlations with human raters), not on pedagogical use for improving writing competence or writing-related variables through instruction.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although essay scores are reported, they are used to evaluate the scoring performance of LLMs versus human raters, not to assess the effectiveness of an LLM-mediated writing intervention. No writing outcome metrics are tied to an instructional or process-oriented intervention with L2 learners.""}}"
Comparing Hong Kong Secondary School Students’ Perceptions of Chatgpt-assisted Efl Writing,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 107 Hong Kong secondary school students in an EFL context, and the focus is explicitly on ChatGPT-assisted EFL (English) writing.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study examines ChatGPT-assisted EFL writing and compares three teaching approaches (process-based, genre-based, prompt engineering only), indicating an instructional intervention integrating an LLM (ChatGPT) into writing instruction.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although the context is EFL writing and ChatGPT-assisted writing, the measured outcomes are motivation, cognitive load, and satisfaction. The abstract does not indicate that writing competence or writing-related performance variables (e.g., text quality, accuracy, complexity) were assessed.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports quantitative outcomes only for motivation, cognitive load, and satisfaction. There is no mention of quantifiable writing outcome metrics used to evaluate changes in learners\u2019 writing performance, so it does not meet the requirement for writing outcome measures.""}}"
Investigating Efl Students’ Perceptions of Feedback: a Comparative Study of Instructor and Chatgpt-generated Responses in Academic Writing,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as Saudi English as a Foreign Language (EFL) learners in an advanced writing course, so the population is L2 English learners in an EFL context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study compares instructor feedback with feedback generated by ChatGPT, a large language model, on students\u2019 writing assignments. ChatGPT is integrated as part of the feedback process in an instructional context.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is an advanced academic writing course, and the intervention concerns feedback on writing assignments, with the stated aim of developing learners\u2019 writing skills.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract focuses on students\u2019 perceptions and preferences regarding ChatGPT vs. instructor feedback, collected via a survey. It does not report any quantitative writing outcome measures (e.g., changes in writing scores, quality, accuracy) to assess effectiveness of the LLM-mediated intervention.""}}"
Thai Efl University Students’ Writing in the Digital Age: Error Analysis Revisited,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Thai EFL university students, clearly L2 English learners in an EFL context: \u201cThai EFL university students\u2026 70 undergraduates.\u201d""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the abstract mentions Google Translate and ChatGPT and discusses the impact of digital tools, there is no indication of an experimental or quasi-experimental LLM-based instructional intervention. The tools are surveyed as resources students use, not as a structured LLM-mediated teaching treatment.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on writing competence and errors: \u201cinvestigated the grammatical errors and writing strategies\u2026 mechanical errors\u2026 word- and sentence-level errors.\u201d This is clearly about writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports error analysis and survey findings but does not describe any LLM-mediated intervention with pre/post or comparative quantitative writing outcome measures. It is descriptive/diagnostic rather than testing the effectiveness of an LLM-based writing intervention.""}}"
Motivation and Achievement in Efl: the Power of Instructional Approach,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 43 first-year EFL students at a Chinese university, clearly L2 English learners in an EFL context, with outcomes reported for English academic achievement and specific English skills.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The AI-blended approach uses AWE, ASR, and the chatbot DouBao. The abstract does not indicate that DouBao (or the other tools) is a large language model or transformer-based generative model; it is only described generically as a chatbot. Without explicit evidence of LLM use (e.g., ChatGPT, GPT-4, similar), this does not meet the LLM-based intervention criterion.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""Writing is one of the key language skills measured (\u201ckey language skills such as listening comprehension, translation, and writing\u201d), and AWE is part of the AI-blended instruction, indicating a focus that includes writing competence within broader English achievement.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable outcomes: English academic achievement and specific skills including writing, analyzed via repeated measures ANOVA and Friedman tests. Thus, there are measurable writing-related outcomes within an experimental instructional comparison.""}}"
