Title,Year,Decision,Notes
The Role of Chatgpt in Enhancing Efl Students’ Esp Writing Skills: an Experimental Study of Gender and Major Differences,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as EFL university students learning ESP writing, which clearly indicates L2 English learners in an EFL context with a focus on English writing.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study is an experimental study using ChatGPT as a self-directed learning tool to enhance ESP writing skills. ChatGPT is a large language model integrated into the writing learning process, satisfying the LLM-based intervention requirement.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on ESP writing skills, and the intervention explicitly targets enhancement of writing performance, not automated scoring or system evaluation. Thus, the context is writing competence.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses pre- and post-tests with statistical analyses (Wilcoxon signed-rank test and ANOVA) and reports substantial improvements in writing skills across measured dimensions, indicating quantifiable writing outcome metrics.""}}"
Perceptions and Effectiveness of Ai-assisted Written Corrective Feedback: a Case Study of Chinese Efl University Students,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Chinese EFL university students in a College English course, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201cAI-assisted written corrective feedback (AI-WCF)\u201d and \u201cAI tools,\u201d but does not specify that these are large language models (e.g., ChatGPT, GPT-4) or transformer-based generative systems. The underlying AI technology is not identified, so it is unclear whether an LLM is used.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on argumentative writing and subskills such as unity, support, cohesion and coherence, and language use. AI is integrated into writing tasks via AI-WCF, so the primary context is writing competence and writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes are based on self-assessed progress via questionnaires and perceived gains in writing subskills. There is no indication of objective, performance-based writing measures (e.g., rated texts, scores) being analyzed; the design centers on attitudes and perceived improvement rather than quantifiable writing performance outcomes.""}}"
A Hybrid System for Automated Assessment of Korean L2 Writing: Integrating Linguistic Features with Llm,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The population consists of learners of Korean as an L2, not L2 English learners. The abstract focuses on Korean L2 writing and uses the Korean Language Learner Corpus and TOPIK scale, indicating the target language is Korean rather than English.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although an LLM is used, it is employed to generate a reference answer for an automated essay scoring (AES) system, not as part of an instructional or quasi-experimental pedagogical intervention in writing. The design is system development and evaluation, not an LLM-mediated teaching/learning intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on automated assessment of writing (AES) and improving scoring accuracy, not on writing instruction, writing processes, or pedagogical use of LLMs. This falls under evaluation of AES functionality, which is excluded by the review criteria.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports system performance metrics (e.g., scoring accuracy, alignment with human judgments) rather than quantifiable learner writing outcomes resulting from an LLM-mediated intervention. There is no experimental measure of changes in learners\u2019 writing proficiency due to LLM-based instruction.""}}"
Teachers’ Perceptions and Students’ Strategies in Using Ai-mediated Informal Digital Learning for Career Esl Writing,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are university students in an English writing course in an ESL context (\u201ccareer ESL writing instruction\u201d), so they are L2 English learners in an ESL setting.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although LLM tools such as ChatGPT are mentioned among \u201cAI-IDLE\u201d tools, the study is described as a case study exploring \u201cteachers\u2019 perceptions and students\u2019 strategies\u201d rather than an experimental or quasi-experimental intervention design. There is no indication of controlled treatment conditions or structured LLM-based instructional intervention being evaluated for effectiveness.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is clearly writing-focused: \u201ccareer ESL writing instruction,\u201d \u201cEnglish writing course,\u201d and exploration of how AI tools are used to improve rhetorical accessibility and writing aligned with professional identities.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports qualitative findings about strategies and perceptions (think-aloud protocols, interviews) and notes that students \u201cbecame more aware of how to improve their writing,\u201d but it does not mention any quantifiable writing outcome metrics or experimental measures of writing performance.""}}"
Blending Focus on Form and Technology: Teaching Essay Writing with Ai Tools; Biçim Ve Teknolojiye Odaklanmayı Harmanlamak: Yapay Zekâ Araçlarıyla Makale Yazmayı Öğretme,2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly states that the participants were 120 undergraduate ESL learners, indicating L2 English learners in an ESL context with a focus on English essay writing.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The study integrates \u201cAI tools\u201d into essay writing instruction but does not specify whether these are large language models (e.g., ChatGPT, GPT-4) or other non-LLM tools (e.g., grammar checkers). Without explicit mention of LLM-based tools or generative transformer models, it is not possible to determine if the intervention meets the LLM criterion.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on teaching essay writing and examining effects on accuracy, fluency, and overall writing proficiency. This aligns with writing competence and writing-related variables in a pedagogical intervention context.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses a mixed-methods design with pre- and post-tests and reports quantitative outcomes such as accuracy, fluency, and overall proficiency in writing, indicating measurable writing outcome metrics.""}}"
Pre-service Teachers’ Perceptions of the Use of Artificial Intelligence in an English as a Foreign Language Learning Context,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 120 EFL university students (B1\u2013B2 CEFR) in an English as a Foreign Language context, clearly L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the study involves generative AI tools, specifically ChatGPT, it focuses on perceptions of integration rather than an experimental or quasi-experimental intervention design assessing its instructional impact. No structured LLM-mediated instructional treatment is described.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on perceptions of AI in EFL learning broadly, not on a targeted writing competence intervention. Writing is mentioned as one perceived benefit, but not as the central, systematically designed focus of the study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses surveys, narratives, questionnaires, and interviews to gather perceptions. It does not report quantifiable writing outcome metrics (e.g., pre/post writing scores, rubric-based writing performance) to evaluate the effectiveness of ChatGPT on writing.""}}"
Artificial Intelligence in Esl/efl Education: Evidence from Recent Reviews (2024–2025),2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The article is explicitly described as a \u201creview of reviews,\u201d synthesizing 14 systematic reviews, meta-analyses, and meta-syntheses. It does not report on a primary study with a defined participant population of L2 English learners; instead, it aggregates findings from other reviews.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""As a secondary review study, it does not implement an experimental or quasi-experimental LLM-based intervention itself. It summarizes evidence on AI-enhanced instruction (including generative AI like ChatGPT) from prior reviews rather than conducting an intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on synthesizing broad themes (overall effectiveness, applications in writing and speaking, learner roles) across prior reviews, not on a specific, primary writing-focused pedagogical intervention. It is a higher-level evidence synthesis, not an intervention study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The article aggregates effectiveness data from other reviews and does not report original, quantifiable writing outcome metrics from a primary LLM-mediated intervention. As a review-of-reviews, it falls under the exclusion of reviews and meta-analyses.""}}"
Genai and Human Assessments of L2 Chinese Writing: Interrater Reliability and Rater Bias,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The population consists of learners of Chinese as a second language (L2 Chinese writing). The review targets L2 English learners in ESL/EFL/ELL contexts with a focus on English writing, so this population does not meet the inclusion criterion.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""ChatGPT and DeepSeek are used as GenAI raters to assess L2 Chinese writing. The study focuses on their rating performance (interrater reliability, severity, bias), not on integrating LLMs into writing instruction or writing processes as an experimental or quasi-experimental pedagogical intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on writing assessment (interrater reliability, rater bias) rather than on improving writing competence or writing-related learning outcomes. It evaluates GenAI as automated raters, which falls under excluded contexts (automated essay scoring/assessment studies).""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports metrics related to rating performance (agreement, correlation, severity, bias) but does not report quantifiable writing outcome measures assessing the effectiveness of an LLM-mediated writing intervention on learners\u2019 writing performance.""}}"
Examining the Efficacy of Chatgpt and Human-derived Corrective Feedback in Addressing Grammatical Errors in Saudi Efl Students’ Compositions,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 53 Saudi EFL undergraduates at the University of Jeddah. The context is explicitly EFL and the focus is on English grammatical accuracy in students\u2019 compositions.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention uses ChatGPT to provide written corrective feedback (WCF) on students\u2019 compositions for the experimental group, compared against human WCF in a control group over eight weeks. ChatGPT is a large language model integrated into the writing instruction process.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study focuses on writing (students\u2019 compositions) and written corrective feedback aimed at improving linguistic accuracy in writing. The context is pedagogical writing intervention, not automated essay scoring or purely system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Pretests and posttests assessed participants\u2019 grammatical competence before and after the intervention, and quantitative findings report that the experimental group significantly outperformed the control group in the posttest. These are quantifiable writing-related outcome measures.""}}"
Exploring Efl Teachers' Strategies in Employing Ai Chatbots in Writing Instruction to Enhance Student Engagement,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as EFL students, i.e., L2 English learners in an EFL context: \u201cthe incorporation of chatbots\u2026 in EFL writing\u2026 The research involved 40 students and two faculty members.\u201d""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201cAI chatbots, one of the advanced AI language models,\u201d but does not specify that they are LLM-based tools such as ChatGPT/GPT-4 or similar transformer-based generative models. It could include non-LLM chatbots. Thus, whether the intervention uses an LLM is unclear from title and abstract alone.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on student engagement and teachers\u2019 strategies in using AI chatbots in writing instruction: \u201cevaluate student engagement levels with AI chatbots and assess EFL teachers' strategies for stimulating this engagement.\u201d Writing competence or writing-related performance is not the main outcome; engagement is.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports quantitative engagement outcomes (affective, behavioral, cognitive engagement) but does not mention any quantifiable writing performance metrics (e.g., writing scores, accuracy, complexity, organization). It focuses on engagement and strategies rather than measured changes in writing quality.""}}"
