Title,Year,Decision,Notes
Chatgpt Affordance for Logic Learning Strategies and Its Usefulness for Developing Knowledge and Quality of Logic in English Argumentative Writing,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as 40 EFL university students, indicating second language English learners in an EFL context, with outcomes focused on English argumentative writing.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study developed a GPT-4-based logic learning bot (ChatGPT-based) and engaged students in learner-bot conversations as part of a structured logic learning intervention, satisfying the requirement for an LLM-mediated instructional design.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is explicitly English argumentative writing, focusing on developing knowledge and quality of logic in that writing through ChatGPT-based logic learning strategies, which is a writing-related pedagogical intervention rather than mere scoring or system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Effectiveness is evaluated via pre-post knowledge tests and essay writing tasks, and the abstract reports that ChatGPT-based strategies significantly developed knowledge and quality of logic in English argumentative writing, indicating quantifiable writing outcome metrics.""}}"
Exploring the Effectiveness of a Ddl-genai Teaching Mode in Students’ Efl Writing Classroom,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 75 second-year Chinese university students in an EFL context, and the focus is explicitly on EFL student expository writing, i.e., English as the target language.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses a quasi-experimental design with three instructional modes, including a GenAI class and an integrated DDL-GenAI class. GenAI here refers to generative AI, which in current educational writing contexts is typically implemented via LLM-based tools, and it is explicitly integrated into writing instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on EFL expository writing and writing instruction. The intervention is a teaching mode (DDL-GenAI) in the EFL writing classroom, aiming to enhance writing performance and related variables such as structure, content quality, efficiency, and engagement.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The abstract reports that the DDL-GenAI mode \u2018significantly improved students\u2019 writing performance\u2019 with notable improvements in structure and content quality, indicating quantifiable writing outcome measures were collected and analyzed, alongside other data sources.""}}"
"Longitudinal Comparison of Ai, Exemplar, and Teacher Feedback for Sustainable L2 Writing Development: a Latent Growth Curve Analysis",2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 181 Chinese L2 learners, clearly indicating L2 English learners in an EFL context. The focus is on L2 writing development, which in this journal context typically refers to English; no other target language is mentioned.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study compares Generative AI-generated feedback (AF) with exemplar-based feedback and traditional teacher feedback. AF is explicitly described as using GAI tools, implying a generative AI/LLM-based feedback intervention integrated into writing instruction over 12 weeks in an experimental design with three conditions.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is L2 writing development and writing performance under different feedback modalities. The intervention is pedagogical (feedback on writing) rather than system evaluation or automated scoring, aligning directly with writing competence and development.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study models developmental trajectories in writing performance using latent growth curve analysis, examining initial proficiency and growth rates. It reports quantifiable writing proficiency outcomes and comparative effectiveness of AF, EF, and TF over time.""}}"
"Ai Feedback Literacy in Higher Education: Understanding, Measuring, and Predicting Student Feedback Uptake",2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are EFL university students (\u201cEFL learners\u2019 ability\u2026\u201d, \u201cdata from 486 university students\u201d), so the population is L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study focuses on developing and validating a psychometric scale of AI feedback literacy and examining predictors of AI feedback uptake. There is no indication of an experimental or quasi-experimental pedagogical intervention integrating a specific LLM (e.g., ChatGPT) into writing instruction; AI tools are treated as a context, not as a structured instructional intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on AI feedback literacy, motivational variables, and feedback uptake, not on writing competence or writing-related performance outcomes. It is about how students engage with AI-generated feedback rather than an intervention targeting writing development.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports psychometric properties and predictive relationships (e.g., AIFL predicting feedback uptake), but does not report quantifiable writing outcome metrics (e.g., changes in writing quality, accuracy, complexity) resulting from an LLM-mediated writing intervention.""}}"
Does Metalinguistic Explanation of Teacher and Chatgpt Feedback Improve Efl Learners’ Writing Quality and Engagement? Findings from an Intervention Study,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as EFL learners (foreign language writing instruction context), indicating L2 English learners in an EFL setting. The focus is on English writing quality and engagement.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study is a quasi-experimental intervention examining scaffolded metalinguistic explanations of teacher and ChatGPT feedback. ChatGPT is a large language model integrated into the writing feedback process as part of the instructional intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on foreign language writing instruction, specifically how feedback (from teacher and ChatGPT) affects EFL learners\u2019 writing quality and engagement. This directly targets writing competence and writing-related variables, not automated scoring.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses pre-tests and post-tests, written drafts, and reports significant improvements in writing performance (grammatical accuracy, vocabulary use, mechanical control) and feedback incorporation. These are quantifiable writing outcome metrics within an intervention design.""}}"
Exploring Feedback Literacy in L2 Students’ Academic Writing: Insights from Their Reported Engagement with Genal for Typical Revision Activities,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are described as \u201c16 L2 Chinese graduate students.\u201d The abstract does not indicate that they are learning English, nor that the writing context is ESL/EFL/ELL with English as the target language. The focus appears to be on Chinese L2 learners, not clearly on L2 English learners.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study involves L2 students\u2019 engagement with GenAI tools such as DeepSeek and ChatGPT, which are LLM-based, for grammar correction, linguistic refinement, and logical optimization in academic writing. This constitutes integration of LLMs into the writing process.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is L2 academic writing, with GenAI used for feedback on grammar, refinement, and coherence. The focus is on feedback literacy in writing, not on automated scoring or non-pedagogical evaluation of LLMs.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses surveys, interviews, and reflective reports to explore perceptions of feedback literacy (cognitive, behavioral, affective, ethical). The abstract reports no experimental or quasi-experimental design, no control/comparison, and no quantifiable writing outcome measures (e.g., writing scores, quality ratings, error counts). Outcomes are primarily qualitative perceptions.""}}"
A Translanguaging Perspective on Students’ Use of Generative Artificial Intelligence in L2 Writing,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as Chinese multilingual undergraduates engaged in L2 writing, implying they are L2 English learners using generative AI for L2 (English) writing tasks.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u2018Generative artificial intelligence (GAI)\u2019 and \u2018GAI-assisted L2 writing\u2019 but does not specify whether the tools are large language model\u2013based systems such as ChatGPT or GPT-4. However, the broader description suggests contemporary GAI tools likely based on LLMs, though not explicitly named.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The study is framed as an exploration of how students use GAI in naturalistic L2 writing contexts from a translanguaging perspective. It is not an instructional intervention; rather, it is an observational, qualitative study of usage patterns and stances, without a designed pedagogical treatment or experimental manipulation focused on writing instruction.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Data sources are screen recordings, reflective journals, and semi-structured interviews analyzed thematically. The abstract reports patterns of use and stances but does not mention any quantitative or experimental writing outcome measures (e.g., scores, accuracy, complexity) to assess effectiveness of GAI-mediated writing intervention.""}}"
Demystifying Large Language Models in Second Language Development Research,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly focuses on Chinese L2 learners\u2019 English writing development and compares L2 and L1 writing, clearly situating the population as L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""LLMs are used to develop an automatic assessment metric (LLM-Surprisal) and an NLP pipeline, not as an instructional or intervention tool integrated into learners\u2019 writing processes. There is no experimental or quasi-experimental pedagogical intervention using LLMs with learners.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on automatic writing assessment and computational metrics (LLM-Surprisal) to study L2 development, not on a teaching/learning context aimed at improving writing competence through LLM-mediated instruction.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports how LLM-Surprisal relates to human scores and L2 development stages, but these are not outcomes of an LLM-based writing intervention. There is no experimental manipulation of LLM use in instruction or writing tasks with pre/post or comparative writing outcome measures.""}}"
Flow in Chatgpt-based Logic Learning and Its Influences on Logic and Self-efficacy in English Argumentative Writing,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 40 Chinese university English-as-a-foreign-language (EFL) students, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses a ChatGPT-based environment (an LLM) for learning, with students engaging in tasks and receiving instant feedback. This constitutes an LLM-mediated instructional intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary instructional focus is on \u2018developing logic in English argumentative writing\u2019 and examining flow, logic understanding, and self-efficacy. While writing is involved, the intervention targets logic learning and flow rather than writing competence or writing-related performance variables as the main outcome.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are understanding of argumentative writing logic and writing self-efficacy. The abstract does not indicate quantifiable measures of writing performance/quality (e.g., scores on essays), but rather cognitive (logic) and affective (self-efficacy, flow) outcomes, so it does not meet the requirement for quantifiable writing outcome metrics.""}}"
"Metacognitive Strategies, Ai-based Writing Self-efficacy and Writing Anxiety in Ai-assisted Writing Contexts: a Structural Equation Modeling Analysis",2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are EFL learners, and the focus is explicitly on English writing and related affective variables (writing anxiety) in AI-assisted writing contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is correlational/SEM-based using questionnaires about metacognitive strategies, AI-based writing self-efficacy, and writing anxiety. There is no indication of an experimental or quasi-experimental intervention integrating a specific LLM (e.g., ChatGPT) into instruction or writing processes; AI is only the contextual background for self-report measures.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary outcome is writing anxiety, not writing competence or performance. The study examines psychological constructs (metacognitive strategies, AI-based writing self-efficacy, anxiety) rather than implementing or evaluating a pedagogical writing intervention using LLMs.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing performance or competence metrics are reported. Outcomes are questionnaire-based measures of strategies, self-efficacy, and anxiety, without experimental measures of writing quality or other writing-related performance variables.""}}"
Chatbots or Cheatbots? University Students’ Uses of Ai Literacy Tools across Four Nations,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are undergraduate and graduate students in English-medium programs across India, Indonesia, Morocco, and the US, implying many are L2 English users in ESL/EFL/ELL contexts. The focus is on their use of LLMs for English literacy (reading, writing, learning).""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is a cross-case analysis of first-person accounts of how students use LLMs such as ChatGPT. There is no experimental or quasi-experimental design, nor a structured pedagogical intervention integrating LLMs; it is descriptive/reflective rather than an intervention study.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""Writing is a key focus: students report using LLMs for brainstorming ideas, learning to write more complex and precise sentences, and revising prompts to fine-tune their writing. The context is second-language literacy instruction, including writing-related uses.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports qualitative accounts of opportunities and challenges and discusses implications. It does not mention any quantifiable writing outcome metrics or measured changes in writing performance resulting from LLM use.""}}"
Developing L2 Postgraduate Students’ Strategic and Responsible Use of Genai through a Purposefully Designed Workshop in Academic Writing,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The participants are explicitly described as L2 postgraduate students facing challenges in academic writing, indicating a second language English academic writing context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The workshop uses \u201ca diverse range of GenAI tools\u201d and focuses on GenAI use in academic writing. However, the abstract does not specify that these are large language models (e.g., ChatGPT, GPT-4) as opposed to other GenAI tools, nor does it clearly describe an experimental or quasi-experimental design beyond pre/post questionnaires.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The workshop is explicitly about academic writing, covering stages from brainstorming and literature searching to revising and ethical considerations, and is clearly pedagogical rather than an evaluation of automated scoring.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are enhanced technology proficiency, critical evaluation skills, ethical competence, and AI agency based on pre- and post-workshop questionnaires. No quantifiable writing performance or writing quality metrics are mentioned; the focus is on attitudes/skills related to GenAI use rather than measurable writing outcomes.""}}"
Ai-powered Feedback in Second Language Writing: a Systematic Scoping Review of Technological Innovations in Digital Language Education,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract refers broadly to \u201csecond language (L2) writing instruction\u201d and \u201cL2 learners\u201d but does not specify that the target language is English or that the context is ESL/EFL/ELL. It may include multiple target languages, so it is unclear whether data are focused on English L2 learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article is explicitly described as a \u201csystematically reviews empirical research\u201d and \u201cA systematic review was conducted following PRISMA guidelines.\u201d It is a review of AI-driven feedback systems, not an experimental or quasi-experimental primary study integrating LLMs into instruction. Review articles are to be excluded.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on \u201cAI-driven feedback systems in second language (L2) writing instruction\u201d and their effectiveness in improving writing proficiency (grammar, vocabulary, coherence, argumentation). This aligns with a primary focus on writing competence and writing-related variables.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract notes that the review examines effectiveness and reports that AI-powered feedback systems are effective in enhancing certain writing skills, but as a secondary synthesis it does not itself report primary experimental outcome measures. The inclusion criterion requires primary studies with quantifiable writing outcomes, whereas this is a systematic review.""}}"
"Poe or Gemini for Fostering Writing Skills in Japanese Upper-intermediate Learners: Uncovering the Consequences on Positive Emotions, Boredom to Write, Academic Self-efficacy and Writing Development",2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as 519 Japanese upper-intermediate EFL learners. The context is clearly English as a Foreign Language, and the focus is on English writing skills and related affective variables.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention integrates AI-based platforms Poe and Gemini into writing instruction, with two experimental groups (Poe-assisted and Gemini-assisted writing instruction) and a control group receiving traditional instruction. Both Poe and Gemini are LLM-based tools, and the design is experimental with random assignment.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on fostering writing skills and writing development, along with related constructs (positive emotions, boredom to write, academic self-efficacy). The AI tools are used pedagogically within writing instruction, not merely for automated scoring or system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Writing development is explicitly assessed through pre- and post-tests, and outcomes are quantitatively analyzed using ANOVA and MANOVA to compare groups. Thus, the study reports quantifiable writing outcome metrics for the LLM-mediated intervention.""}}"
A Skill-specific Perspective on Ai-mediated Informal Digital Learning of English (ai-idle): Examining the Contributing Roles of L2 Writing Motivation and Enjoyment,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 412 Chinese university students engaged in informal digital learning of English, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the study concerns AI-mediated informal digital learning, it is not described as an experimental or quasi-experimental intervention integrating a specific LLM (e.g., ChatGPT) into writing instruction. It is a correlational/motivational study using questionnaires and interviews about AI-IDLE-W, not an LLM-based instructional treatment.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on motivational and affective constructs (L2 writing future selves, enjoyment) related to AI-mediated informal learning, not on a defined writing instruction or process intervention. It examines psychological mechanisms rather than implementing and evaluating a concrete writing pedagogy using LLMs.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing performance outcomes are reported. The quantitative data concern motivation, enjoyment, and AI-IDLE-W engagement, not measurable changes in writing competence or writing quality following an LLM-mediated intervention.""}}"
Generative Ai and L2 Written Feedback Studies: a Scoping Review,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract indicates that the included primary studies involve L2 contexts and writing, but this article itself is a scoping review synthesizing 51 studies. It does not report on a single primary population of L2 English learners; instead, it aggregates prior work with varied L2 foci.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article is explicitly described as a PRISMA-informed scoping review of 51 studies on GenAI-written feedback. It does not itself implement an experimental or quasi-experimental LLM-based writing intervention; rather, it summarizes others\u2019 interventions.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although the topic is GenAI-influenced written feedback and writing quality, the paper\u2019s primary purpose is to map and synthesize existing studies, not to conduct a pedagogical intervention or original empirical study focused on writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports that the review summarizes findings such as improvements in writing quality, perceptions, and revision behaviors, but it does not present original, quantifiable writing outcome metrics from a new LLM-mediated intervention. As a review article, it falls under the exclusion criteria for non-primary research.""}}"
Embrace or Resist? Efl Teachers on Adopting Chatgpt as a Teaching and Feedback Tool,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The participants are 301 Iranian EFL teachers, not L2 English learners. The focus is on teachers\u2019 perceptions and practices, not learner outcomes.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is central, the study uses a questionnaire about perceptions and reported practices. There is no experimental or quasi-experimental design integrating ChatGPT into actual writing instruction or processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The context is teachers\u2019 attitudes toward using ChatGPT for L2 instruction, writing, and feedback. It does not implement or evaluate a concrete writing intervention; it is attitudinal rather than pedagogical-outcome focused.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable learner writing outcomes are reported. The study analyzes questionnaire factors and background variables related to teacher perceptions and practices, not changes in students\u2019 writing performance.""}}"
Designing Chatgpt-mediated Feedback Activities in Efl Writing: a Design-based Study of the Dialogic Feedback Triangle,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study involves four EFL learners in GenAI-assisted English as a Foreign Language writing, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""ChatGPT, an LLM, is integrated as a formative feedback provider and interactive partner in EFL writing. The study is explicitly about designing ChatGPT-mediated dialogic feedback activities, which constitutes an LLM-based writing intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is EFL writing, focusing on ChatGPT-mediated feedback during writing processes and dialogic feedback, which is directly related to writing competence and writing instruction.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract describes a design-based research approach with data from observations and interviews about writing experiences and feedback on the intervention. It reports identification of design elements and principles, but does not mention any quantitative or experimental writing outcome measures (e.g., writing scores, accuracy, complexity). Outcomes are qualitative and design-oriented rather than quantifiable writing performance metrics.""}}"
