Title,Year,Decision,Notes
Automated Scoring of Speaking and Writing: Starting to Hit Its Stride,2022,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract discusses automated scoring of speaking and writing in general and mentions different groups, but does not specify that the population is L2 English learners in ESL/EFL/ELL contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article is a literature review on automated scoring (AS) and does not describe an experimental or quasi-experimental intervention integrating LLMs into writing instruction or writing processes. It focuses on AS systems and their design, role of AI, and accuracy, not on LLM-mediated pedagogical interventions.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on automated scoring for assessment (writing and speaking) and its implications, not on writing instruction or development of writing competence through an intervention. It aligns with evaluation of AS functionality rather than a pedagogical writing intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""As a review article, it does not report original experimental outcome measures of a specific LLM-mediated writing intervention. It synthesizes existing literature rather than providing quantifiable writing outcomes from a new study.""}}"
Assessing Readability of Learning Materials on Artificial Intelligence in English for Second Language Learners,2022,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly focuses on English-as-a-second-language (ESL) learners engaging with English AI learning materials, which fits the target population of L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the study uses deep-learning-based NLP to build automatic readability assessors, there is no indication that large language models (e.g., ChatGPT, GPT-4) are integrated into writing instruction or learners\u2019 writing processes. The tools are used for text readability assessment, not as pedagogical LLM interventions.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on assessing the readability of AI learning materials, not on writing competence or writing-related instruction. There is no mention of writing tasks, writing instruction, or writing performance as a central outcome.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports readability levels and the proportion of texts that intermediate ESL learners can read, but it does not report quantifiable writing outcomes or effects of an LLM-mediated writing intervention.""}}"
A Multi-facet Rasch Measurement of Peer Evaluation in Computerized Dynamic Esl Writing,2022,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly refers to ESL (English as a Second Language) writing and mentions 41 students in an ESL context, indicating L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention involves Computerized Dynamic Assessment and a peer assessment system (Peerceptiv). There is no mention of large language models, transformer-based generative AI, or tools like ChatGPT/GPT-4. The focus is on peer evaluation reliability, not LLM integration.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study focuses on second language writing and peer assessment within computerized dynamic assessment, which is clearly writing-related.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract discusses reliability and consistency of peer assessment using Multi-facet Rasch measurement but does not clearly report quantifiable writing outcome metrics (e.g., changes in writing quality). However, this criterion is moot because C2 already fails.""}}"
Design of Interactive System for Autonomous Learning of Business English Majors Based on Deep Learning Algorithms,2022,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The population is described as 'business English majors', which likely implies L2 English learners, but this is not explicitly stated and could also include native speakers in an English-medium context. The abstract does not clearly specify ESL/EFL/ELL status.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study mentions integrating 'deep learning into the recommendation system' but does not indicate the use of large language models (e.g., ChatGPT, GPT-4) or any transformer-based generative model. It appears to be about a recommendation system and autonomous learning, not an LLM-based writing intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on 'self-service learning ability' and 'deep learning goals' for business English majors, with evaluation via written tests and work evaluations. There is no clear indication that the primary focus is on writing competence or writing-related variables; it seems more about general learning or performance.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although written tests and work evaluations are mentioned, the abstract does not specify that these are writing outcome measures within an LLM-mediated writing intervention. There is no indication of quantifiable writing outcomes tied to an LLM-based writing intervention.""}}"
The Integration of Multiple Recognition Technologies and Artificial Intelligence to Facilitate Efl Writing in Authentic Contexts,2022,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 71 undergraduate EFL learners (\u201cEnglish as Foreign Language (EFL) learners\u201d), and the focus is explicitly on English writing. This matches the target population of L2 English learners in an EFL context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention is a mobile app (Smart UEnglish) that integrates \u201cgenerative-AI\u201d to provide AI-generated sample sentences (AI-GS). Students are assigned to experimental and control groups, with the experimental group using the generative-AI component. This is an experimental design integrating generative AI into writing instruction. While the specific LLM is not named, the description of \u2018generative-AI\u2019 producing sample sentences is consistent with an LLM-based tool.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on facilitating EFL learners\u2019 English writing: the app is designed \u201cto help learners practice meaningful English writing in authentic contexts,\u201d and the outcome discussed is performance on a writing posttest and essay writing inspired by AI-generated sample sentences. This aligns with writing competence as the central context.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports that \u201cthe EG outperformed the CG in the posttest\u201d and identifies ITR use as a predictive variable in the post-test. This indicates quantifiable writing outcome metrics (pre/post or at least posttest comparison between groups) to assess the effectiveness of the AI-mediated writing intervention.""}}"
Using Chatbots to Scaffold Efl Students? Argumentative Writing,2022,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly refers to English as a foreign language (EFL) students and focuses on their argumentative writing in English, matching the target L2 English learner population.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study uses a custom chatbot system (Argumate). The abstract does not indicate that it is based on large language models (e.g., GPT-style transformer generative models); it is presented generically as a chatbot/AI system. Given the publication context and lack of LLM mention, it is unlikely to be an LLM-based intervention as defined in the review.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The paper proposes a chatbot-assisted approach to teaching and learning argumentative writing and discusses using the system to assist students in producing high-quality argumentative writing. The primary focus is clearly on writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract describes a proposed approach and a system (Argumate) and discusses advantages and limitations, but does not mention any experimental or quasi-experimental design, nor any quantitative writing outcome measures. It appears to be more of a design/description paper than an intervention study with measurable outcomes.""}}"
To Err Is Human: Comparing Human and Automated Corrective Feedback,2022,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions a corpus of 115 texts written by college students, but does not specify whether these are L2 English learners (ESL/EFL/ELL) or native speakers. The learner status and L2 context are not clearly indicated.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study compares corrective feedback from human teachers with Grammarly, described as a \u2018well-known writing assistant\u2019 and \u2018Automated Written Evaluation (AWE)\u2019 tool. Grammarly is not an LLM-based generative model in the sense required (e.g., ChatGPT, GPT-4, Gemini); it is a non-LLM AWE/grammar checker. No LLM integration into instruction or writing processes is reported.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on comparing error detection and types of corrective feedback between human raters and Grammarly on existing texts. There is no pedagogical intervention or instructional context where learners use the tool as part of a writing intervention; it is essentially a comparative CF/assessment study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports statistics on number and types of errors detected by humans vs Grammarly, not on changes in learners\u2019 writing performance over time or pre/post intervention outcomes. No quantifiable writing outcome metrics assessing the effectiveness of an LLM-mediated writing intervention are presented.""}}"
A Review of Artificial Intelligence in Foreign Language Learning,2022,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract discusses foreign/second language learning in general and does not specify that participants are L2 English learners in ESL/EFL/ELL contexts, nor that the focus is on English specifically.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article is explicitly described as a brief review of AI implementation in second language learning, not an experimental or quasi-experimental study. No specific LLM-based intervention (e.g., ChatGPT, GPT-4) is described.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The focus is broadly on foreign language learning and AI, with no indication that writing competence or writing-related variables are the primary focus; skills are not specified in the abstract.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""As a review article, it does not report original, quantifiable writing outcome metrics from an intervention; it summarizes \u2018latest attempts\u2019 rather than presenting experimental measures.""}}"
The Effects of an Augmented-reality Ubiquitous Writing Application: a Comparative Pilot Project for Enhancing Efl Writing Instruction,2022,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as EFL undergraduates in an English as a foreign language writing context, so the population is L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is an augmented-reality context-aware ubiquitous writing (ARCAUW) application. There is no indication that it is based on large language models (e.g., ChatGPT, GPT-4, transformer-based generative models). It is framed as AR and context-aware ubiquitous technology, not an LLM-mediated tool.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study focuses on EFL writing instruction, comparing an ARCAUW writing mode with a mobile-assisted classroom-based writing mode, and examines writing development, task schema, and related writing processes.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The abstract reports pre- and post-test results on writing outcomes (process analysis essay performance) and compares writing performance between conditions, indicating quantifiable writing outcome metrics.""}}"
Partnering with Al: Intelligent Writing Assistance and Instructed Language Learning,2022,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract discusses \u2018learners\u2019 and \u2018instructional language learning\u2019 but does not specify that participants are L2 English learners in ESL/EFL/ELL contexts, nor that the focus is specifically on English.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The piece is explicitly described as a \u2018column\u2019 that examines AI-enabled writing tools, reviews findings from research studies, and discusses their use. It does not describe an experimental or quasi-experimental study conducted by the authors, nor a specific LLM-based intervention (e.g., ChatGPT, GPT-4).""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although the focus is on writing tools and their instructional use, the article is a conceptual/review-style column rather than an empirical study implementing a concrete writing intervention with measured outcomes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics or experimental results are reported; the abstract only mentions that tools \u2018have been found to offer significant benefits\u2019 in prior work and focuses on discussion and review.""}}"
