Title,Year,Decision,Notes
Feeding Two Birds with One Scone: Using Awe to Enhance Writing and Creativity among Pre-university Students,2023,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as \u201celeven CEFR B1 second language learners\u201d in \u201cEnglish language writing instructions,\u201d indicating L2 English learners in an EFL/ESL-type context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses an Automated Writing Evaluation (AWE) tool based on NLP to generate feedback. There is no indication that this is a large language model (e.g., ChatGPT/GPT-4 or similar transformer-based generative model); it is framed as standard AWE, which falls outside the LLM-focused scope.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study explicitly focuses on \u201cEnglish language writing instructions\u201d and aims \u201cto improve writing proficiency and creative performance,\u201d aligning with writing competence as a primary focus.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses pre- and post-tests for writing and creativity, reporting \u201cimprovements in writing and creativity scores,\u201d which are quantifiable outcome measures of the intervention.""}}"
The Combination of Recognition Technology and Artificial Intelligence for Questioning and Clarification Mechanisms to Facilitate Meaningful Efl Writing in Authentic Contexts,2023,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as EFL learners, indicating L2 English learners in an EFL context. The focus is on EFL writing, so the target language is English.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The study uses an app (UEnglish) with Image-to-Text Recognition and \u201cgenerative-AI that can generate meaningful questions and clarifications.\u201d However, the abstract does not specify whether this generative AI is a large language model (e.g., transformer-based LLM like ChatGPT/GPT-4) or another type of AI. Without this detail, it is unclear if it meets the LLM criterion.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The intervention is a Smart Questioning-Answering-Clarification mechanism designed \u201cto help EFL writing\u201d and to enable learners to \u201cwrite more meaningful words in the assignments.\u201d The primary focus is on facilitating EFL writing in authentic contexts, not on automated scoring or system evaluation alone.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study is a five-week quasi-experiment with experimental and control groups, reporting significant differences in learning behaviors, post-test results, and that the experimental group \u201ccould write more meaningful words in the assignments.\u201d These indicate quantifiable writing-related outcome measures.""}}"
Rating Short L2 Essays on the Cefr Scale with Gpt-4,2023,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract specifies that the essays are written by L2 English learners on a high-stakes language assessment, so the population clearly consists of L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""GPT-3.5 and GPT-4 are used as automated raters of essays, not as part of an instructional or intervention design for writing. There is no experimental or quasi-experimental integration of LLMs into writing instruction or writing processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on automated essay scoring reliability (inter-rater agreement with human ratings) and comparison with AWE methods. This is an assessment/measurement study, not a pedagogical writing intervention targeting writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports agreement between GPT ratings and human ratings, but not outcomes of an LLM-mediated writing intervention (no pre/post writing performance or instructional effect). It evaluates scoring performance, not changes in learners\u2019 writing.""}}"
The Impact of Automated Writing Evaluation on Second Language Writing Skills of Chinese Efl Learners: a Randomized Controlled Trial,2023,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 190 Chinese EFL students, clearly identifying them as L2 English learners in an EFL context, with outcomes measured via an IELTS writing test in English.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is Automated Writing Evaluation (AWE) using Grammarly. Grammarly is described as an AI-driven AWE program, but it is not a large language model-based generative tool like ChatGPT, GPT-4, or similar LLMs. The focus is on AWE feedback, not LLM-mediated writing instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study\u2019s primary focus is on improving L2 writing competence (task achievement, coherence and cohesion, lexicon, grammatical accuracy) through AWE training, which is directly related to writing skills rather than essay scoring research alone.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The randomized controlled trial reports quantifiable writing outcomes, including performance on IELTS writing tasks across multiple dimensions (task achievement, coherence and cohesion, lexicon, grammatical accuracy), comparing experimental and control groups.""}}"
Sentence-level Feedback Generation for English Language Learners: Does Data Augmentation Help?,2023,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions \u2018English language learners\u2019 as the target of feedback comments, but it does not specify whether any human L2 English learners participated in an instructional study or whether this is purely a system-development task using existing corpora.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study focuses on building and evaluating LLM-based systems for feedback comment generation and data augmentation, not on an experimental or quasi-experimental pedagogical intervention where L2 learners use LLMs in their writing process.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on the NLP task of feedback comment generation and system performance, not on learners\u2019 writing competence or a teaching/learning context. There is no indication of an instructional setting or writing intervention with learners.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports system performance and analysis of generated comments, but does not mention any quantifiable writing outcomes for L2 learners (e.g., changes in writing quality, accuracy, or complexity) resulting from an LLM-mediated intervention.""}}"
Exploring the Capabilities of Chatgpt for Lexicographical Purposes: a Comparison with Oxford Advanced Learner’s Dictionary within the Microstructural Framework,2023,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The abstract does not mention any participants or learners being studied. It is a tool-focused comparison between ChatGPT and the Oxford Advanced Learner\u2019s Dictionary, not an empirical study with L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is examined, it is not integrated into an instructional intervention or experimental/quasi-experimental design involving learners. The study compares lexicographical data between ChatGPT and a dictionary, not an LLM-mediated teaching or writing process.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on lexicographical microstructure and dictionary content quality, not on writing competence or writing-related variables. There is no mention of writing instruction, writing tasks, or writing performance.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcomes are reported. The metrics used (BLEU, ROUGE, percentage presence of lexicographical items) assess similarity of lexicographical content, not changes in learners\u2019 writing performance or related outcomes.""}}"
An Impact of Artificial Intelligence Tools on Technical Students’ Esl Oral Communication Skills-a Study,2023,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are technical engineering students in India learning English as a Second Language (ESL), which fits the target population of L2 English learners in an EFL/ESL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses unspecified \u2018Artificial Intelligence based mobile applications.\u2019 There is no indication these are large language models (e.g., ChatGPT, GPT-4) or transformer-based generative tools; they could be generic AI language-learning apps. Thus it does not clearly meet the LLM requirement.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on oral communication skills (speaking accuracy and fluency), not writing competence or writing-related variables. Writing is only mentioned in the conclusion as a future recommendation, not as the focus of the intervention or outcome.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports quantifiable outcomes (pre-post speaking test scores) but these are for oral communication, not writing outcomes. No writing-related metrics are reported.""}}"
The Impact of Ai Writing Tools on the Content and Organization of Students’ Writing: Efl Teachers’ Perspective,2023,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are EFL students in Indonesian universities, as reported via their EFL teachers\u2019 perspectives. The context is clearly English as a Foreign Language.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although several AI writing tools are mentioned (Quillbot, WordTune, Jenni, ChatGPT, Paperpal, Copy.ai, Essay Writer), the study is purely descriptive/qualitative and does not implement an experimental or quasi-experimental LLM-based writing intervention. It explores tools in use but does not test a structured LLM-mediated instructional treatment.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on the impact of AI writing tools on students\u2019 writing, specifically content and organization, which are core writing competence variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses a qualitative case study design with semi-structured interviews and reports teachers\u2019 perceptions. It does not report quantifiable writing outcome metrics or experimental measures of writing performance; outcomes are purely perceptual/qualitative.""}}"
The Use of Artificial Intelligence to Improve the Scientific Writing of Non-native English Speakers,2023,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The population is described broadly as \u201cnon-native English-speaking scientists,\u201d not as L2 English learners in ESL/EFL/ELL instructional contexts. The focus is on researchers\u2019 scientific writing, not on language learners in educational settings.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article is a non-systematic narrative review of AI tools (Elicit, ResearchRabbit, Scispace Copilot, Grammarly, Paperpal, ChatGPT). It does not report an experimental or quasi-experimental intervention integrating LLMs into instruction; it only describes potential uses.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although the topic is scientific writing, the paper is a narrative review of tools and their possible functions, not an empirical pedagogical intervention or study focused on writing competence outcomes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics or experimental results are reported. The article discusses potential benefits qualitatively as a narrative review, without structured intervention outcomes.""}}"
"17th Linguistic Annotation Workshop, Law 2023 @ Acl 2023 - Proceedings of the Workshop",2023,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""This is a proceedings volume from the 17th Linguistic Annotation Workshop containing 26 papers on various annotation and NLP topics. The abstract does not indicate any focus on L2 English learners in ESL/EFL/ELL contexts; instead, it covers diverse linguistic and computational annotation issues (e.g., Byzantine Greek marginal writing, German narratives, Italian case law, hate speech labelling).""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although one paper mentions \u2018fine-tuned LLMs suggestions\u2019 for extending an event-type ontology, this is in the context of ontology extension and annotation, not an experimental or quasi-experimental pedagogical intervention integrating LLMs into writing instruction or writing processes for learners.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus of the proceedings is linguistic annotation and NLP (e.g., event annotation, error detection in conversational agents, privacy-preserving text rewriting), not writing competence or writing-related pedagogy. There is no indication of an educational writing context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics or structured LLM-mediated writing interventions are described. The work concerns datasets, annotation procedures, and NLP methods rather than measuring changes in learners\u2019 writing performance.""}}"
