Title,Year,Decision,Notes
Argumentative Writing Software: Perceptions of Undergraduate Students Toward Artist Prototype,2024,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""Participants are 30 undergraduate students at a Thai university. Their L1 is likely not English, but the abstract does not explicitly state that they are L2 English learners or that the writing is in English, so it is unclear whether this is an L2 English context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study examines perceptions of an argumentative writing support tool (Artist) using NLP and AI. ChatGPT is mentioned as providing recommendations, but the design is described as prototype/interface testing with focus group interviews, not as an experimental or quasi-experimental LLM-based instructional intervention. The primary focus is usability/feasibility and perceptions, not a structured LLM-mediated teaching intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The tool is explicitly an argumentative writing support software, and the study focuses on argumentative writing and how students benefit from graphical representation in their argumentative writing. Thus, the primary focus is on writing competence and writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes are based on focus group interviews and perceptions of feasibility and usability. The abstract does not report any quantifiable writing outcome metrics (e.g., scores, rubric-based improvements, measurable changes in writing quality). The effectiveness discussed appears to be qualitative and design-oriented rather than experimental measures of writing performance.""}}"
Mcaimem: a Mixed Sram and Edram Cell for Area and Energy-efficient On-chip Ai Memory,2024,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The article focuses on AI chip memory design and benchmarking. There are no human participants, no mention of L2 English learners, ESL/EFL/ELL contexts, or any language learning population.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is a mixed SRAM/eDRAM on-chip memory architecture (MCAIMem) for AI hardware. It does not involve integrating large language models (e.g., ChatGPT, GPT-4) into instruction or writing processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The context is hardware performance (area, energy efficiency) for AI memory in deep neural networks, not writing competence or writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No writing outcomes or educational measures are reported; the outcomes are chip area, energy consumption, and accuracy of AI models, unrelated to L2 writing performance.""}}"
Identifying Language Anxiety among Foreign Language Learners Using Gru,2024,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The participants are described as foreign language learners writing English essays, suggesting they may be L2 English learners, but the specific ESL/EFL/ELL context and focus on English as the target language are not clearly detailed.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study develops machine learning classifiers (Decision Tree, LSTM, GRU) to categorize student-produced texts as anxious vs. non-anxious. These are not large language models used as pedagogical tools in writing instruction; they are text classifiers for anxiety detection, not LLM-based writing interventions.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on identifying language anxiety via automated text classification, not on improving writing competence or writing-related instructional processes. Writing is only a source of data for anxiety detection, not the target of an instructional intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The outcomes reported are model performance metrics (F1-score, accuracy, ROC-AUC) for anxiety classification. There are no quantifiable writing outcome measures assessing changes in learners\u2019 writing performance due to an LLM-mediated intervention.""}}"
Fluent Futures: Cutting-edge Ai Techniques for Mastering English,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study uses the ELLIPSE Corpus, described as a dataset of English Language Learner (ELL) writing samples with proficiency scores and comments, indicating an L2 English learner population in an ELL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is based on BERT and a sequence-to-sequence fine-tuning mechanism to generate feedback. BERT is a bidirectional encoder model, not a generative large language model like ChatGPT/GPT-4, and the abstract does not indicate use of an LLM-based generative system in instruction. Thus it does not meet the LLM intervention criterion.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The focus is on generating individualized feedback on learner writing (grammar, vocabulary, syntax) using AI, which is writing-related. However, it is not clearly framed as a pedagogical classroom intervention versus a technical NLP system for feedback generation.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although the abstract mentions potential measures such as student satisfaction and gains in writing skill, the reported experimental findings are only ROUGE-1, ROUGE-2, and ROUGE-L scores, which evaluate system output quality against reference feedback, not learners\u2019 writing outcomes. No quantifiable learner writing improvement is reported.""}}"
Synergizing Generative Pre-trained Transformer (gpt) Chatbots in a Process-based Writing Paradigm to Enhance University Students' Writing Skill,2024,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as 'university EFL students,' indicating learners of English as a foreign language. The focus of the study is on their English writing skills (organization, content, coherence-cohesion, logical connection, argumentation), satisfying the requirement that the target language is English in an EFL context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention is the integration of 'GPT-based chatbots' within a process-based writing framework. GPT-based chatbots are large language models (Generative Pre-trained Transformers). The study uses a pre- and post-test design with 10 instructional sessions, indicating an experimental/quasi-experimental pedagogical intervention using LLMs in writing instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on enhancing 'students' writing skills' within a 'process-based writing framework,' covering components such as organization, content, coherence-cohesion, logical connection, and argumentation. The LLM is used as part of the writing process (planning, drafting, revising, editing), not merely for automated scoring or system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantitative writing outcomes: pre- and post-writing test scores (mean scores increasing from 9.13 to 17.03) and performance across four writing quizzes, with detailed component-wise improvements. These constitute measurable writing outcome metrics assessing the effectiveness of the GPT-based chatbot intervention.""}}"
Examining Writing Feedback Dynamics from Chatgpt Ai and Human Educators: a Comparative Study,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as English Language Learners and third-year undergraduate students in English Language Education, indicating an EFL/ELL context focused on English.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is used as an AI automated writing feedback tool, the study employs a phenomenological design and focuses on comparing AI vs. human feedback qualitatively, not as an experimental or quasi-experimental pedagogical intervention with controlled conditions.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is writing instruction and feedback, explicitly aiming to examine the effectiveness of AI and human feedback in enhancing writing skills of English Language Learners.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract states that the study used a phenomenological design and collected qualitative data; it reports perceptions of feedback (detail, comprehensiveness, emotional intelligence) but does not mention any quantifiable writing outcome measures or experimental effectiveness metrics.""}}"
Chatbot-based Learning of Logical Fallacies in Efl Writing: Perceived Effectiveness in Improving Target Knowledge and Learner Motivation,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants were 30 Chinese EFL learners, clearly an L2 English population in an EFL context, and the focus is on EFL writing.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers generically to a \u2018chatbot\u2019 used for learning logical fallacies, with no indication that it is an LLM-based tool (e.g., ChatGPT, GPT-4, transformer-based generative model). It could be a rule-based or scripted chatbot. Without explicit mention of LLM or generative AI, its status as an LLM intervention is unclear.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary instructional focus is on learning logical fallacies and motivation, not on writing competence or writing performance. While framed in relation to EFL writing, the measured outcomes are fallacy knowledge and motivation, not writing quality or writing-related performance variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Quantitative outcomes are pre\u2013post tests of fallacy knowledge and motivation questionnaires. No quantifiable writing outcome metrics (e.g., writing scores, text quality, complexity, accuracy, fluency) are reported to assess changes in writing performance.""}}"
Co-creating Stories with Generative Ai,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as students in an undergraduate language-related subject at a Hong Kong tertiary institution, and the paper explicitly refers to them as ESL learners, indicating L2 English learners in an EFL/ESL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions use of \u2018publicly available Generative Artificial Intelligence (GenAI) tools\u2019 in co-creating digital stories, but does not specify whether these are LLM-based tools (e.g., ChatGPT) or other generative systems. However, even if they are LLMs, the study design is not clearly experimental or quasi-experimental; it is framed as a service-learning subject with qualitative analysis.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on digital storytelling, creative potential, and promoting linguistic, digital, and cultural awareness, with GenAI playing a \u2018peripheral role\u2019. There is no indication of a structured writing instruction intervention aimed at improving writing competence; rather, it is a service-learning experience and exploration of critical use of GenAI.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is based on qualitative content analysis of semi-structured interviews and reports perceived expansion of creative potential and awareness. It does not mention any quantifiable writing outcome metrics or experimental measures of writing performance.""}}"
Aes Model with Logic Rule Reasoning and Self-explanation Based on Amr and Llm,2024,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The abstract mentions 'second-language learners' only as a potential user group needing explanations, but does not describe any actual participant population, learner context (ESL/EFL/ELL), or empirical study with L2 English learners. It appears to be a technical AES model paper without human learner participants.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""LLMs are used to generate explanations within an Automated Essay Scoring system, not as part of an instructional or quasi-experimental intervention in writing instruction or writing processes. The focus is on model development and comparison with ChatGPT-4, not on pedagogical integration.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is AES model interpretability and performance, not writing competence or writing-related learning outcomes. LLMs are evaluated as components of an automated scoring/explanation system, which falls under excluded AES functionality studies rather than pedagogical interventions.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The outcomes reported are model performance metrics (e.g., surpassing prompt-tuned ChatGPT-4, cost reduction) and explanation quality, not quantifiable writing outcomes for learners. There is no experimental measure of changes in learners\u2019 writing ability following an LLM-mediated intervention.""}}"
Morpho-phraseological Based Classification of Cefr Italian L2 Learner Writing Proficiency,2024,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are L2 learners of Italian, not L2 English learners. The study focuses on Italian as a second language and CEFR classification for Italian, which does not meet the population requirement centered on English L2 learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study presents an automatic classification model using lexical, morphosyntactic, and phraseological features, and compares it with machine learning models. There is no indication that large language models (e.g., ChatGPT, GPT-4) are used, nor that there is any instructional or intervention component.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on automated proficiency classification (assessment) of written texts, not on writing instruction, intervention, or support for writing processes. This aligns with automated scoring/classification research rather than pedagogical writing intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The outcomes reported are model performance metrics (accuracy and prediction metrics) for CEFR level classification, not quantifiable writing development outcomes resulting from an LLM-mediated intervention. No experimental writing instruction or improvement measures are described.""}}"
