Title,Year,Decision,Notes
Chatwell: an Ai-enabled Adaptive Tutoring System for Improving Mandarin Composition Skills in L2 Students with Learning Difficulties,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are HSK4 learners studying Mandarin Chinese: \u201c100 HSK4 learners\u2026 for Chinese language learners.\u201d The target language is Mandarin, not English, so the population does not match the review\u2019s focus on L2 English learners in ESL/EFL/ELL contexts.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study develops CHATWELL, \u201can intelligent tutoring platform that incorporates optimised large language models to deliver\u2026 writing assistance.\u201d It uses a 12-week quasi-experiment comparing this LLM-based system to a Bi-LSTM AES, satisfying the requirement for an LLM-mediated experimental/quasi-experimental intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on writing competence in Mandarin composition: \u201cfor Improving Mandarin Composition Skills\u2026 assessing improvements in writing scores, error reduction, and accessibility metrics.\u201d This is a pedagogical writing intervention, not just automated scoring.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Quantifiable writing outcomes are reported: \u201cscore gains (14.2 vs. 6.8 points, t(98) = 7.85, p < 0.001), with marked reductions in grammatical (72.1%) and logical (75.3%) errors.\u201d These are clear experimental measures of writing improvement.""}}"
A Duoethnographic Study of Writing-with as a Mode of Efl Teacher Professional Development Practice in the Age of Ai,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The abstract focuses on EFL teacher professional development and teacher reflection. Participants are teachers, not L2 English learners in ESL/EFL/ELL contexts, and there is no indication of learner writing data or learner-focused outcomes.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT is mentioned, it appears as an object of teacher reflection within a duoethnographic inquiry, not as an experimental or quasi-experimental pedagogical intervention integrating an LLM into learners\u2019 writing instruction or processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on teacher professional development, reflection, and ethical inquiry around digital tools, not on writing competence or writing-related variables for L2 learners. Writing is framed as a reflective practice for teachers, not as L2 writing instruction or intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is duoethnographic and qualitative, surfacing themes such as emotional labor and pedagogical ambivalence. It does not report quantifiable writing outcome metrics or experimental measures of LLM-mediated writing interventions.""}}"
Algorithmic Feedback and Multilingual Identity: Translanguaging Practices in Jordanian Efl Academic Writing,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as multilingual EFL students and instructors in a Jordanian university, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201cAI-mediated writing support\u201d and \u201calgorithmic feedback systems\u201d but does not specify that these are large language models (e.g., ChatGPT, GPT-4) as opposed to other AI tools (e.g., grammar checkers). The underlying technology is not identified.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is academic writing in EFL, focusing on how students respond to AI-mediated writing support and algorithmic feedback in their texts, which is directly related to writing practices and pedagogy.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is explicitly qualitative (multi-case design using interviews, observations, samples, and journals) and focuses on identity, translanguaging, and critical responses to AI feedback. No quantifiable writing outcome metrics or experimental/quasi-experimental evaluation of intervention effectiveness are reported.""}}"
Optimizing Self-regulated Learning: a Mixed-methods Study on Gai's Impact on Undergraduate Task Strategies and Metacognition,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study focuses on self-regulated learning in second language (L2) writing among 40 undergraduate students in Eastern China. The context is explicitly L2 writing, which in China typically refers to English; no other target language is mentioned, and the abstract frames it as L2 writing in general, aligning with ESL/EFL/ELL-type contexts focused on English.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention uses a generative AI (GAI) chatbot platform, Tongyi.ai, over an 8-week intervention. This is a GAI chatbot (i.e., LLM-based) integrated into students\u2019 L2 writing-related learning processes, with an experimental group using the chatbot and a control group using traditional resources, indicating an experimental design with an LLM-mediated writing intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on L2 writing and self-regulated learning variables (task strategy diversity, metacognitive awareness) and writing performance. The abstract explicitly mentions \u2018writing performance assessments\u2019 and discusses how GAI tools support task planning and writing processes in L2 writing instruction, not just automated scoring or system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Quantitative analysis includes \u2018writing performance assessments\u2019 and reports that the experimental group showed greater improvements in writing performance than the control group. Thus, the study provides quantifiable writing outcome metrics alongside other SRL measures, satisfying the requirement for measurable writing outcomes.""}}"
Is Generative Ai Ready to Replace Human Raters in Scoring Efl Writing? Comparison of Human and Automated Essay Evaluation,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are English as a Foreign Language (EFL) learners: 35 undergraduate students producing essays in English. The population clearly consists of L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study uses Generative AI as an Automated Essay Scoring (AES) system to compare its scores with human raters. There is no experimental or quasi-experimental instructional intervention integrating LLMs into writing instruction or writing processes; GenAI is only used for scoring.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on rating reliability and comparison between human and GenAI scoring of EFL essays, not on improving writing competence or implementing a pedagogical writing intervention. It is an assessment/measurement study rather than a writing instruction context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports score differences and correlations between human and GenAI ratings, but does not report any writing outcome changes resulting from an LLM-mediated intervention. There is no pre/post or controlled measure of writing improvement attributable to LLM use.""}}"
Formally Integrating Generative Ai into Secondary Education: Application of Chatgpt in Efl Writing Instruction,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 99 Grade-10 students in a Hong Kong secondary school enrolled in an English as a foreign language (EFL) writing course. The focus is explicitly on EFL (English) learners in a school context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study is a quasi-experiment integrating ChatGPT, a generative AI large language model, into a compulsory EFL writing course. The treatment group used ChatGPT as the tool for EFL writing instruction, compared with conventional media in the control group.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is an EFL writing course, and the intervention is described as ChatGPT-supported EFL writing instruction. The primary focus is on writing instruction and performance, not on automated scoring or non-pedagogical evaluation of the model.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The abstract reports analysis of participants\u2019 EFL writing performance at the end of the experiment, showing the treatment group outperformed the control group and reporting interaction effects with baseline proficiency. These are quantifiable writing outcome measures.""}}"
Efl Lecturers’ Experiences and Perceptions towards Using Chatgpt in Teaching Writing: a Case Study in Vietnam,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The population involves EFL lecturers in Vietnam discussing their use of ChatGPT in EFL writing classes, clearly situated in an EFL/ESL context focused on English.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is used in writing instruction, the study is a qualitative case study of lecturers\u2019 experiences and perceptions, not an experimental or quasi-experimental intervention study. There is no structured LLM-mediated intervention being tested with outcome measures.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is explicitly EFL writing instruction, with ChatGPT used at pre-, while-, and post-writing stages for brainstorming, grammar checks, proofreading, and feedback\u2014clearly focused on writing competence and related processes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses semi-structured interviews and a qualitative case study design, reporting perceptions of benefits and concerns. It does not report quantifiable writing outcome metrics or experimental measures of writing improvement.""}}"
Tame the Beast of Chatgpt: Developing Design Principles to Strategically Integrate Chatgpt into Efl Writing through an Activity Theory Perspective,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as four Chinese EFL writers, i.e., English as a Foreign Language learners, and the focus is on English writing.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study develops and iteratively revises an intervention with design principles to guide ChatGPT-assisted writing, clearly integrating an LLM (ChatGPT) into EFL writing processes within a design-based research framework.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is EFL writing; the study focuses on how to strategically integrate ChatGPT into EFL writing, with implications for EFL writing instruction, self-regulated learning, and AI literacy. This aligns with writing competence and writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports qualitative data sources (screen recordings, semi-structured interviews, stimulated-recall interviews) and thematic analysis to derive contradictions and design principles. It does not mention any quantitative or otherwise explicit, measurable writing outcome metrics (e.g., writing scores, text quality measures, error rates) assessing the effectiveness of the intervention.""}}"
Artificial Intelligence-supported Procedural Scaffolding for Promoting Efl Learners’ Writing Performance in Flipped Peer Assessment Activities,2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are EFL learners: 74 university students in English writing classes in Taiwan. The focus is explicitly on English as a Foreign Language (EFL) learners\u2019 writing performance.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The intervention is described as an \u201cAI-based Procedural Scaffolding Peer Assessment (AI-PSPA) approach,\u201d but the abstract does not specify that the AI is a large language model (e.g., ChatGPT, GPT-4) or transformer-based generative model. It could be another form of AI (e.g., rule-based, analytics), so it is unclear whether it meets the LLM criterion.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on writing competence: the study aims to enhance EFL learners\u2019 writing performance and reports outcomes such as writing accuracy within a peer assessment and flipped learning context.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses a quasi-experimental design with pre- and posttests of writing performance and reports that the AI-PSPA group outperformed others in writing accuracy. These are quantifiable writing outcome metrics.""}}"
University Students' Acceptance of Chatgpt as a Writing Assistance Tool in Esl and Esp Studies,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are ESL and ESP students at two universities, clearly indicating L2 English learners in ESL/ESP contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study examines students\u2019 perceptions and acceptance of ChatGPT using a TAM-based questionnaire in a non-mandatory use context. There is no indication of an experimental or quasi-experimental instructional intervention integrating ChatGPT into writing instruction or processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is technology acceptance (perceptions and willingness to use ChatGPT) rather than writing competence or writing-related performance variables. It is not a pedagogical writing intervention study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports only questionnaire-based acceptance measures and does not mention any quantifiable writing outcome metrics (e.g., writing scores, quality measures, revisions) to assess the effectiveness of ChatGPT-mediated writing intervention.""}}"
