Title,Year,Decision,Notes
Impact of Chatgpt on English Academic Writing Ability and Engagement of Chinese Efl Undergraduates,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Chinese undergraduate students majoring in English as a foreign language (EFL) at a private university in China. The focus is explicitly on English academic writing, fitting ESL/EFL/ELL L2 English learner contexts.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study investigates the impact of ChatGPT, explicitly identified as an AI tool, on students\u2019 English academic writing. A quasi-experimental design with experimental and control classes is used, indicating an LLM-based writing intervention integrated into instruction or writing processes.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on English academic writing ability and engagement. Outcomes include content, structure and coherence, grammar, linguistic range, vocabulary, spelling, and form\u2014clearly writing competence variables rather than automated scoring or non-pedagogical evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable writing outcomes: improvements in multiple dimensions of English academic writing ability, analyzed via independent and paired sample t-tests. Engagement is also measured via survey with percentages, satisfying the requirement for quantitative outcome metrics.""}}"
Understanding Efl Learners' Strategies in Ai-assisted English Writing: an Activity Theory Perspective,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as English as a foreign language (EFL) learners, indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the study involves AI-assisted writing and interaction with AI tools, the abstract does not indicate an experimental or quasi-experimental intervention design integrating a specific LLM (e.g., ChatGPT) into instruction. It is an exploratory, strategy-focused study using screenshots, chat logs, and interviews.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on AI-assisted English writing processes and strategies during completion of writing tasks, which aligns with writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics are reported. The study analyzes strategies and perceptions qualitatively (screenshots, chat logs, interviews) without experimental measures of writing performance or competence.""}}"
Korean Efl Learners' Perceptions of Using Chatgpt for English Writing,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as Korean EFL (English as a foreign language) learners, so the population is L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is used, the design is exploratory and perception-focused. There is no indication of an experimental or quasi-experimental intervention structure (e.g., treatment vs. control, pre/post measures) integrating ChatGPT into instruction; instead, students compare their writing with ChatGPT-edited versions and reflect on it.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is clearly English writing: students compare their original writing with ChatGPT-edited versions, and the study discusses types of feedback (vocabulary, expressions, clarification, elaboration) in a writing context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports perceptions, engagement with feedback types, and questionnaire responses about advantages/disadvantages. It does not mention any quantitative writing outcome metrics (e.g., scores, accuracy, complexity) to assess effectiveness of the ChatGPT-mediated writing activity.""}}"
Assessing the Impact of Microsoft Copilot and Chatgpt on Efl Learners' Interactional Metadiscourse in Argumentative Writing,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as Iranian English-as-a-foreign-language (EFL) learners. The focus is on English argumentative writing and interactional metadiscourse markers in that context, which fits ESL/EFL/ELL L2 English criteria.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study compares ChatGPT-based instruction and Microsoft Copilot against a conventional control group. Both ChatGPT and Copilot are LLM-based chatbots integrated into instruction for identifying and using interactional metadiscourse markers in writing, with structured prompts and training, indicating an experimental LLM-mediated writing intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on argumentative writing, specifically on identifying and realizing interactional metadiscourse markers (IMMs) in learners\u2019 writing. The intervention and outcomes are clearly tied to writing competence and writing-related variables, not to automated scoring or non-pedagogical evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantitative posttest performance on identifying IMMs, analyzed via ANCOVA, comparing ChatGPT, Copilot, and control groups. This constitutes a quantifiable writing-related outcome metric assessing the effectiveness of the LLM-mediated writing interventions.""}}"
The Role of Chatgpt in Enhancing Efl Students' Esp Writing Skills: an Experimental Study of Gender and Major Differences,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as 117 university students learning English for Specific Purposes (ESP) writing in an EFL context, indicating L2 English learners.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study is explicitly experimental and investigates the impact of ChatGPT, a large language model, used as a self-directed learning tool in ESP writing instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on ESP writing skills and their enhancement through ChatGPT use, not on automated scoring or system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses pre- and post-tests with statistical analyses (Wilcoxon signed-rank test and ANOVA) to measure improvements in writing skills, providing quantifiable writing outcome metrics.""}}"
Supporting 2e Bilingual Students with Motor Dysgraphia and Adhd in Writing: Efficacy and Acceptability of Human-ai Hybrid Tutoring,2025,unsure,"{""c1"": {""status"": ""unclear"", ""evidence"": ""Participants are described as \u201ctwice exceptional (2e) bilingual students,\u201d but the abstract does not specify that they are L2 English learners in ESL/EFL/ELL contexts, nor that English is the target language of instruction or assessment.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The intervention is a \u201chuman-artificial intelligence (AI) hybrid tutoring\u201d system, but the abstract does not indicate whether the AI component is a large language model (e.g., ChatGPT/GPT-4 or similar transformer-based generative model) or another type of AI (e.g., adaptive tutoring, handwriting support).""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on improving writing skills, including handwriting fluency, orthographic coding, fine motor control, and composition skills, within a tutoring intervention. This aligns with a writing-focused pedagogical context rather than automated scoring or non-instructional evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable writing outcomes: handwriting fluency (speed and legibility), orthographic coding, fine motor control, and composition skills, with interval post-tests comparing hybrid tutoring and traditional instruction.""}}"
Effectiveness of Generative Ai in Automated Written Corrective Feedback with Prompting,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions \u201cteachers and students\u201d and \u201cEnglish writing instruction\u201d but does not specify that the students are L2 English learners (ESL/EFL/ELL). Their language background and whether English is a second/foreign language are not stated.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study evaluates GAI models (including GPT-4) as automated written corrective feedback tools and compares them to commercial AWCF systems. It focuses on model performance and prompting strategies, not on an instructional intervention where learners themselves use LLMs as part of a structured writing pedagogy or experimental teaching design.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on the functionality and performance of GAI-based AWCF (error detection and correction accuracy, consistency) and user perspectives. It is not framed as a writing competence intervention study; rather, it is a system evaluation and usability/practical efficacy study of feedback tools.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although the abstract claims the system has potential to enhance students\u2019 writing quality and confidence, it does not report quantifiable writing outcome metrics (e.g., pre/post writing scores, measurable gains in writing performance). The quantitative results concern error correction performance of models, not learners\u2019 writing outcomes in an intervention.""}}"
Artificial Intelligence as an Automated Essay Scoring Tool: a Focus on Chatgpt,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as EFL learners writing essays in English at the B2 level, which fits the target population of L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""ChatGPT is used solely as an Automated Essay Scoring (AES) tool to grade essays, not as part of an instructional or experimental writing intervention. There is no integration of ChatGPT into teaching or supporting the writing process.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on evaluating ChatGPT\u2019s functionality and agreement with human raters as an AES system, not on improving learners\u2019 writing competence or implementing a pedagogical writing intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports quantitative comparisons between human and ChatGPT scores, but these are assessment reliability/validity outcomes, not writing outcome measures resulting from an LLM-mediated intervention on learners\u2019 writing performance.""}}"
"Under the World of Ai-generated Feedback on Writing: Mirroring Motivation, Foreign Language Peace of Mind, Trait Emotional Intelligence, and Writing Development",2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as English as a Foreign Language (EFL) learners at the College of Languages, Nawroz University, focusing on English writing proficiency. This matches the target population of L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract repeatedly refers to \u201cAI-generated feedback\u201d in an online writing development context but does not specify the AI tool or architecture (e.g., ChatGPT, GPT-4, other LLMs). It could be an LLM or a non-LLM feedback system (e.g., rule-based or traditional NLP). Without explicit mention of an LLM or transformer-based generative model, it is not possible to confirm that the intervention is LLM-based.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study centers on \u201conline writing development\u201d and \u201cwriting proficiency/skills\u201d as key outcomes, with AI-generated feedback integrated into writing instruction. The primary pedagogical focus is on writing competence and related affective variables, not on automated scoring or system evaluation alone.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""A quasi-experimental design with pretest and posttest is used, and the abstract notes that quantitative outcomes showed AI-generated feedback enhanced writing skills. This implies measurable writing proficiency outcomes alongside scales for motivation, FLPoM, and trait EI.""}}"
Exploring Chatgpt as a Writing Assessment Tool,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study is situated in teaching English as a Foreign Language (EFL) in Thailand, so the participants are EFL learners with English as the target language.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""ChatGPT is used as an Automated Writing Evaluation (AWE) tool to assess students\u2019 writing and compare its ratings with human raters. There is no indication of an experimental or quasi-experimental pedagogical intervention integrating ChatGPT into the writing instruction or writing process itself.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on ChatGPT\u2019s functionality and validity as a writing assessment tool (AWE) and its comparison with human ratings, not on a structured instructional intervention to improve writing competence. This aligns with excluded contexts (LLM as essay scoring system).""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although quantitative analyses compare ChatGPT and human ratings, there is no report of writing outcome measures used to evaluate the effectiveness of an LLM-mediated writing intervention. The study evaluates assessment performance, not changes in learners\u2019 writing due to an intervention.""}}"
