Title,Year,Decision,Notes
Writing Argumentative Essays: Jambi Efl Students' Challenges and Strategies,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are EFL students in the English Education Study Program at a public university in Jambi, Indonesia, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although students report using \u201cAI applications\u201d as a technology utilization strategy, the abstract does not specify large language models (e.g., ChatGPT) nor describe any experimental or quasi-experimental LLM-based instructional intervention. The study is a qualitative case study of challenges and self-reported strategies, not an LLM-mediated intervention design.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on difficulties in writing argumentative essays and strategies to address them, which is directly related to writing competence and writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses qualitative methods (semi-structured interviews, document analysis, thematic analysis) and reports problems and strategies. It does not report quantifiable writing outcome metrics or evaluate the effectiveness of an AI/LLM-mediated intervention.""}}"
L2 Students' Barriers in Engaging with Form and Content-focused Ai-generated Feedback in Revising Their Compositions,2024,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""Participants are described only as \u201cL2 students in a computer science program.\u201d The target L2 is not explicitly stated as English, nor is the context labeled ESL/EFL/ELL. It is plausible but not certain that the L2 is English, so this cannot be confirmed from the abstract alone.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is used to provide corrective feedback, the study is observational/analytic: students were tasked with seeking feedback and their revisions and rationales were analyzed. There is no indication of an experimental or quasi-experimental design (e.g., control/comparison groups, pre\u2013post measures, or structured intervention to test effectiveness). The focus is on barriers and uptake, not on testing an LLM-mediated instructional intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is clearly L2 writing: students wrote argumentative essays and sought AI-generated corrective feedback on form (grammar) and content (evidence). The primary focus is on how they engage with feedback in revising their compositions, which is directly related to writing processes and competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports proportions of feedback accepted, argued, or ignored, and examines reasons for rejection using the Technology Acceptance Model. It does not report quantifiable writing outcome metrics (e.g., changes in writing quality, accuracy, complexity) to assess the effectiveness of the LLM-mediated intervention. Outcomes are about feedback uptake and perceptions, not measured improvement in writing.""}}"
Balancing Ai and Authenticity: Efl Students' Experiences with Chatgpt in Academic Writing,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The participants are explicitly described as EFL students, indicating they are learners of English as a foreign language and thus L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is used by students, the study is a qualitative case study of students\u2019 experiences and strategies. There is no indication of an experimental or quasi-experimental design, structured instructional intervention, or controlled integration of ChatGPT into teaching; it is exploratory and descriptive.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is academic writing, focusing on how EFL students incorporate ChatGPT into their writing process and its impact on essay quality, authenticity, and related writing practices.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract specifies a qualitative case study using semi-structured interviews and self-reported experiences. It notes that future research should include objective measures, implying that this study does not report quantifiable writing outcome metrics or experimental measures of writing performance.""}}"
Investigating Students' Cognitive Processes in Generative Ai-assisted Digital Multimodal Composing and Traditional Writing,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as English as a foreign language (EFL) writers, indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study investigates generative AI-assisted composing processes using ChatGPT and Bing Chat, which are LLM-based tools, integrated into students\u2019 multimodal and traditional writing tasks.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on composing processes in multimodal PPT projects and traditional argumentative essays, both of which are writing-related tasks, with attention to how generative AI supports these processes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract describes a qualitative study using screen recordings, think-aloud protocols, final texts, and interviews to analyze cognitive and composing processes. It does not mention any experimental or quasi-experimental design, control/comparison of conditions, or quantifiable writing outcome metrics assessing effectiveness of the AI intervention.""}}"
Ai Chatbot as a Companion in Writing Travel Notes1,2024,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are Russian heritage language speakers and advanced Russian-as-a-foreign-language learners at a German university. The target language is Russian, not English, so the population does not match the review\u2019s focus on L2 English learners in ESL/EFL/ELL contexts.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses a customized chatbot built on the ChatGPT model (an LLM) as an interactive interlocutor and writing assistant in a structured learning scenario, indicating an LLM-based intervention integrated into writing instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on improving writing competency in the travel note genre, using a genre-based approach and a five-step genre cycle. The chatbot supports learners in crafting travel notes, clearly centering on writing instruction rather than automated scoring.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract discusses potential benefits and observations (e.g., better understanding of genre specifics, development of reading and writing skills) but does not explicitly mention quantitative writing outcome measures or experimental comparisons. It is unclear whether structured, quantifiable writing outcomes were collected.""}}"
English Paraphrasing Strategies and Levels of Proficiency of an Ai-generated Quillbot and Paraphrasing Tool: Case Study of Scientific Research Abstracts,2024,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The study paraphrases 30 abstracts from the Journal of Second Language Writing using QuillBot and Paraphrasing Tool. No human participants or L2 English learners in ESL/EFL/ELL contexts are mentioned; it is a tool-focused text analysis, not learner-focused research.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study analyzes paraphrasing strategies and proficiency levels of QuillBot and Paraphrasing Tool. There is no experimental or quasi-experimental pedagogical intervention integrating LLMs into writing instruction or learner writing processes; it is a comparative evaluation of tools.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on the paraphrasing behavior of AI tools applied to published abstracts, not on developing or assessing learners\u2019 writing competence through an instructional context. Any pedagogical comments are incidental and not part of an intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable learner writing outcomes are reported. The study reports patterns of paraphrasing (e.g., synonym substitution, levels of revision) by the tools themselves, not changes in human learners\u2019 writing performance following an LLM-mediated intervention.""}}"
Eap Teacher Feedback in the Age of Ai: Supporting First-year Students in Efl Disciplinary Writing,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly refers to \u201cEnglish as a foreign language (EFL) disciplinary writing\u201d and \u201cfirst-year EFL undergraduate students in their discipline-specific academic writing within EMI settings,\u201d indicating L2 English learners in an EFL/EMI context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the study discusses \u201cthe emergence of generative artificial intelligence (GenAI) as a feedback tool\u201d and compares students\u2019 perceptions of teacher vs. AI-generated feedback, there is no indication of an experimental or quasi-experimental LLM-based writing intervention. The focus is descriptive/analytical rather than implementing an LLM (e.g., ChatGPT) as an instructional treatment.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is clearly disciplinary academic writing: the study analyzes EAP teacher feedback on EFL disciplinary writing and students\u2019 perceptions of feedback, which is directly related to writing competence and writing support.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract mentions analysis of interview themes and a coding scheme for feedback types, but does not report any quantitative writing outcome measures (e.g., changes in writing scores, quality, accuracy). Outcomes are qualitative (perceptions, nature of feedback), not experimental measures of LLM-mediated writing improvement.""}}"
Reflections on Co-researching Ai Literacy: a Students-as-partners Approach with International Students,2024,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The participants are described as international students in a UK pre-sessional English for Academic Purposes (EAP) course, which likely implies L2 English learners, but the abstract does not explicitly state that they are ESL/EFL/ELL learners or that the data focus specifically on English language learning outcomes.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is a Students-as-Partners case study on AI literacy, focusing on learning about AI limitations and prompt writing. It does not describe an experimental or quasi-experimental design integrating a specific LLM (e.g., ChatGPT, GPT-4) into writing instruction or processes; rather, it is about co-researching AI literacy and partnership practices.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on AI literacy, SaP processes, and partnership reflections, not on writing competence or writing-related variables as outcomes. Prompt writing is mentioned as a skill, but the context is AI literacy rather than a structured writing pedagogy intervention targeting writing performance.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not report any quantifiable writing outcome metrics. It discusses perceived benefits (learning about AI limitations, skills for prompt writing) and offers recommendations for SaP projects, but there is no indication of measured writing performance or experimental outcome data.""}}"
Chatgpt-generated Corrective Feedback: Does It Do What It Says on the Tin?,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as students at CEFR B1 level attending an English for Academic Purposes (EAP) course at an international branch campus of a UK university, which fits an ESL/EAP L2 English learner context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study compares ChatGPT-generated corrective feedback with teacher-provided feedback on students\u2019 essays, but the abstract does not indicate an experimental or quasi-experimental pedagogical intervention where L2 learners actually use ChatGPT within a structured writing instruction or process. It appears to be an evaluative comparison of feedback quality, not an LLM-mediated instructional intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on the quantity and quality of corrective feedback produced by ChatGPT versus teachers, and on the adequacy of feedback strategy and polarity. There is no indication that the study examines changes in learners\u2019 writing competence or writing-related performance; rather, it evaluates the feedback tool itself.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not report any quantifiable writing outcome metrics (e.g., pre/post writing scores, improvement measures). Outcomes concern characteristics of feedback, not measurable changes in students\u2019 writing performance following an LLM-mediated intervention.""}}"
"Chatgpt, Plagiarism, and Multilingual Students' Learning to Write",2024,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions \u201cmultilingual students\u201d and \u201cwriting instructors,\u201d but does not specify that the participants are L2 English learners in ESL/EFL/ELL contexts or that the focus is specifically on English writing.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The piece is described as a \u201cshort piece\u201d sharing \u201cexploratory interactions with ChatGPT\u201d to discuss plagiarism and academic integrity. There is no indication of an experimental or quasi-experimental design or a structured instructional intervention integrating ChatGPT into writing instruction.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on plagiarism, academic integrity, and ethics in academic writing, not on developing writing competence or writing-related performance. ChatGPT is framed as a tool to teach ethics rather than to improve writing skills.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not mention any quantitative writing outcome measures or assessment of writing performance. It appears to be conceptual/exploratory rather than an empirical study with measurable writing outcomes.""}}"
