Title,Year,Decision,Notes
Investigating Efl Students' Attitudes towards Ai-powered Tools in English Language Learning,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 479 Vietnamese university students learning English as a Foreign Language (EFL), clearly an L2 English learner population.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study investigates attitudes and perceptions toward various AI-powered tools (e.g., ChatGPT, Grammarly, Duolingo Max, Gemini) via surveys and interviews. There is no indication of an experimental or quasi-experimental design implementing an LLM-based intervention in writing instruction or processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is broad English language learning (grammar, vocabulary, pronunciation, writing skills, motivation, autonomy), not a targeted writing competence intervention. It is an attitudinal/perception study rather than a writing-focused pedagogical intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports self-reported improvements and attitudes but does not mention any quantifiable writing outcome measures or experimental assessment of writing performance. Outcomes are qualitative/attitudinal, not measured writing gains.""}}"
Developing an Ai-driven Contextualized Short Video Learning System for Efl Speaking and Writing,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as EFL learners (45 seventh graders), indicating second language English learners in an EFL context. The focus is on English speaking and writing proficiency.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention is ClipTalk, an AI-driven system using GPT-enabled chatbots and intelligent contextual chatbots to provide feedback. The study is an eight-week experimental study integrating LLM-based tools into language learning tasks.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The system is explicitly designed to enhance EFL learners' speaking and writing proficiency, with real-world video production tasks and AI-driven feedback. Writing competence is a primary outcome, not just automated scoring or system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The abstract reports that the study assessed the system's impact on writing and speaking proficiency and found significant improvements in EFL writing and speaking skills, implying quantifiable outcome measures in an experimental design.""}}"
What Motivates Second Language Majors to Use Generative Ai for Informal Learning? Insights from the Theory of Planned Behavior,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""Participants are described as \u201cL2 majors at various Chinese universities,\u201d but the target L2 is not specified. It may or may not be English; this cannot be determined from the abstract alone.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study investigates intention to use generative AI via a questionnaire and structural equation modeling. There is no experimental or quasi-experimental design integrating a specific LLM into instruction or writing processes; it is an attitudinal/behavioral intention study.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on informal L2 learning intentions and psychological predictors (attitude, subjective norm, perceived behavioral control, GenAI literacy), not on writing competence or writing-related variables. Writing is not mentioned in the abstract.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No writing outcomes or performance metrics are reported. The study uses questionnaire scales and SEM to model behavioral intention, without any measured changes in writing ability or writing-related performance.""}}"
Enhancing Chinese Character Writing Learning: the Role of Mllm-based Intelligent Tutoring Systems,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are learners of Chinese as a foreign language, focusing on Chinese character learning. The target language is Chinese, not English, so the population is outside the scope of L2 English (ESL/EFL/ELL) learners required for this review.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses an Intelligent Tutoring System grounded in a Multimodal Large Language Model with a feedback mechanism and conducts a teaching experiment to validate its effectiveness, which fits an LLM-based instructional intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on writing Chinese characters and the role of corrective feedback in character writing, which is a writing-related competence in the target language.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The abstract reports that students using the ITS perform better in writing Chinese characters than with traditional teaching, indicating quantifiable writing performance outcomes from the intervention.""}}"
Future Changes in Teachers' Professional Roles under the Impact of Artificial Intelligence: a Study in English as a Foreign Language Education,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly states the context is English as a foreign language (EFL) education and refers to students learning English as a foreign language, which fits the target L2 English learner population.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The study involves \u2018Generative artificial intelligence (GenAI)\u2019 and \u2018student-GenAI interactions\u2019 and \u2018teacher-student-GenAI collaboration\u2019. However, the abstract does not specify that the GenAI is a large language model (e.g., ChatGPT, GPT-4) or detail its use in writing instruction or writing processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on human agency in AI in education and its impact on intrinsic motivation, classroom anxiety, and willingness to communicate in EFL classes. There is no indication that the intervention specifically targets writing competence or writing-related variables; it appears to concern general EFL learning and affective/communicative outcomes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The measured outcomes are intrinsic motivation, classroom anxiety, and willingness to communicate. No quantifiable writing outcome metrics (e.g., writing quality, accuracy, complexity, fluency) are mentioned, and writing is not identified as a target skill.""}}"
Optimizing English Learning with Ai: Machine Learning Techniques and Tools,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions the ELLIPSE corpus of essays by grade 8\u201312 learners, but does not clearly state whether these are L2 English learners (ESL/EFL/ELL) or native speakers. The learner population and context are not specified as L2.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study uses a TF-IDF-based GRU model for automated text classification (scoring coherence, syntax, vocabulary, etc.). This is a neural text classifier, not a large language model (LLM) such as ChatGPT/GPT-4, nor is it integrated as an instructional or writing-process intervention. It is essentially an automated scoring/assessment system.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on building an AI model to classify writing quality dimensions (coherence, syntax, etc.) with high accuracy. There is no described pedagogical intervention in writing instruction; rather, it is an assessment framework. It aligns with automated essay scoring functionality, which is outside the review scope.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The outcomes reported are model performance metrics (accuracy, precision, recall, F1-score) for text classification, not quantifiable changes in learners\u2019 writing performance resulting from an LLM-mediated intervention. No experimental or quasi-experimental design assessing writing improvement is described.""}}"
Enhancing Spelling Proficiency in Higher Education: Leveraging Ai for Improved Learning Outcomes,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 50 English department students at a Moroccan university (EFL/ESL context is strongly implied). The focus is on their use of AI tools for spelling in English, fitting L2 English learner contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study \u2018explores the opportunities and the challenges associated with AI-powered learning tools and examines students' attitudes.\u2019 There is no indication of an experimental or quasi-experimental design integrating LLMs into instruction; it appears attitudinal/descriptive rather than an intervention study.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on spelling proficiency and attitudes toward AI vs. traditional approaches, not on writing competence or broader writing-related variables. Spelling is treated as a general learning outcome rather than within a writing instruction context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not report any quantifiable writing or spelling outcome metrics or an evaluated intervention. It provides \u2018insights into implications\u2019 and attitudes, suggesting a non-experimental, perception-focused study without measured learning gains.""}}"
Design and Evaluation of a Gamified Chat Generative Pre-trained Transformer-assisted English Course Learning System with Selfregulation Support,2025,unsure,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201cEnglish language learners\u201d but does not specify whether they are L2 English learners in ESL/EFL/ELL contexts (e.g., school/university learners) or another population. No contextual details (country, educational level) are provided, so it is unclear if the population matches the review\u2019s target.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study explicitly uses \u201cChat Generative Pre-Trained Transformer (ChatGPT)\u201d as the core tool. It employs an experimental design with stratified random assignment to a control group (ChatGPT-assisted learning only) and an experimental group (ChatGPT plus gamified reinforcement and self-regulation nudges), satisfying the requirement for an LLM-based intervention.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The intervention covers \u201cweekly modules that includes reading, writing, speaking, and listening.\u201d Writing is one of several skills, but the abstract does not indicate that writing competence or writing-related variables are the primary focus of the intervention or analysis. It appears to be a general English course system rather than a writing-focused intervention.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions pre- and post-tests and surveys to capture \u201clearning outcomes and motivational shifts,\u201d with t-tests and effect sizes to compare groups. However, it does not specify whether any of the measured outcomes are writing-specific (e.g., writing scores, text quality metrics). Without explicit mention of quantifiable writing outcomes, it is unclear if C4 is met.""}}"
Analysis of Personalized English Teaching Path Planning and Strategies under the Integration of Big Data and Artificial Intelligence,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to 200 students in an English teaching context but does not specify whether they are L2 English learners in ESL/EFL/ELL settings. It could be either L1 or L2 English instruction; this is not clarified.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is described broadly as an AI-supported, big-data-driven personalized learning model using unspecified \u2018AI platforms.\u2019 There is no indication that large language models (e.g., ChatGPT, GPT-4) or transformer-based generative models are used; the AI could be any adaptive or analytics system.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The study reports improvement in \u2018the four skills\u2019 and mentions writing and speaking, but the primary focus appears to be overall English learning outcomes and personalized path planning, not specifically writing instruction or writing-related variables as the central focus.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Quantitative post-test outcomes are reported, including a mean improvement of 22% in writing and speaking skills and an 8-point increase in post-test scores, indicating measurable writing-related outcomes.""}}"
Balancing Technology with Pedagogy in Smart Classrooms for English Language,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 200 secondary school students in English language instruction, indicating an L2/ELL-type context focused on English language acquisition (reading, writing, speaking, listening).""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is \u2018smart classroom technologies\u2019 (interactive whiteboards, augmented reality, adaptive learning platforms). There is no mention of large language models (e.g., ChatGPT, GPT-4) or transformer-based generative AI being integrated into writing instruction or processes.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study focuses on English language acquisition, including writing skills as one of several language abilities, and compares smart classroom technology versus conventional teaching. Writing competence is part of the targeted outcomes.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Quantifiable outcomes are reported, including percentage score increases in writing skills (15%) and other language skills, based on pre- and post-tests using standardized assessments.""}}"
Understanding Efl Student Writers' Metacognitive Awareness in Utilizing Chatgpt,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 452 EFL undergraduate students in a semester-long writing course, clearly L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is used by students for academic writing feedback, the study is described as a mixed-method investigation of metacognitive awareness, not as an experimental or quasi-experimental intervention integrating ChatGPT into instruction. There is no indication of treatment vs. control or structured intervention design.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The context is EFL academic writing and use of ChatGPT for writing feedback, which is writing-related. However, the primary focus is on metacognitive awareness and practices rather than on systematically improving writing competence through an instructional intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports validation of a metacognitive awareness scale and qualitative insights into metacognitive practices. It does not mention any quantifiable writing outcome metrics (e.g., writing scores, text quality measures) to assess the effectiveness of ChatGPT-mediated writing intervention.""}}"
Unlocking Efl Learners' Insights into Chatgpt Use for L2 Writing: the Impacts of Usage Frequency and Gender Variations,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 874 Turkish undergraduate English majors (EFL learners) at a state university in T\u00fcrkiye, and the focus is on their use of ChatGPT for L2 (English) writing.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study investigates learners\u2019 perceptions of ChatGPT use and how gender and usage frequency affect these perceptions. There is no indication of an experimental or quasi-experimental instructional intervention integrating ChatGPT into writing instruction; ChatGPT use is self-initiated \u2018beyond the classroom\u2019 rather than a structured LLM-mediated intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on perceptions of ChatGPT use (Technology Acceptance Model) and gender/usage frequency differences, not on writing competence or writing-related performance variables. No pedagogical writing intervention is described.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are perceptions (via the ChatGPT Perception Scale), usage frequency, and gender differences. The abstract does not mention any quantifiable writing performance metrics or changes in writing quality attributable to ChatGPT use.""}}"
A Comparative Study of the Efficacy of Llms in Generating Learning Resources for Non-english Major Postgraduates,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""Participants are described as 'non-English major postgraduate students at a university.' Their L2 status and whether the focus is specifically on English as a second/foreign language is not explicitly stated, though it is implied they are learning English. This is not fully clear from the abstract alone.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study compares ERNIE Bot and ChatGPT in 'producing pertinent language learning materials' and 'supplementary learning resources.' There is no indication of an experimental or quasi-experimental pedagogical intervention where LLMs are integrated into students\u2019 writing instruction or writing processes; instead, the focus is on evaluating generated materials.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although 'writing' is one of four dimensions (vocabulary, translation, reading, writing) used to assess generated materials, the primary focus is on the LLMs\u2019 ability to create learning resources across multiple skills, not on learners\u2019 writing competence or writing-related development. It is essentially a functionality/comparative study of LLM outputs as educational resources.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not report any quantifiable writing outcome metrics for learners (e.g., changes in writing scores, accuracy, complexity). Evaluations are of the LLM-generated materials by students and educators, not of learners\u2019 writing performance following an LLM-mediated intervention.""}}"
Teaching Is Basically Feeling: Unpacking Efl Teachers' Perceived Emotions and Regulatory Strategies in Ai-powered L2 Speaking and Writing Skills Instruction,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 21 Iranian EFL teachers working in L2 speaking and writing instruction, clearly within an EFL/ESL context focused on English.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although AI tools are used in L2 speaking and writing classes, the study is qualitative and explores teachers\u2019 emotions and regulatory strategies. There is no indication of an experimental or quasi-experimental design assessing an LLM-based writing intervention (e.g., ChatGPT). The specific AI tools and whether they are LLMs are not specified.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on teacher emotionality and emotion regulation when integrating AI in L2 productive skills, not on learners\u2019 writing competence or writing-related performance variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is explicitly qualitative, using semi-structured interviews and narrative frames, and reports thematic findings about emotions and strategies. It does not report quantifiable writing outcome metrics or effectiveness of AI/LLM-mediated writing interventions.""}}"
The Impact of Integrating Chatgpt with Teachers' Feedback on Efl Writing Skills,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants were 68 intermediate Iranian EFL learners working on IELTS Task 2 argumentative essays. This clearly indicates L2 English learners in an EFL context, with English as the target language.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention explicitly integrates ChatGPT, described as a state-of-the-art AI chatbot, with teacher feedback to provide individualized writing feedback. Learners were randomly assigned to ChatGPT+teacher feedback vs teacher-only feedback, indicating an experimental design using an LLM in writing instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on EFL essay writing (IELTS Task 2) and writing proficiency. ChatGPT is used pedagogically to provide feedback on writing, and outcomes are reported in terms of writing criteria (task achievement, coherence, cohesion, vocabulary, grammar range and accuracy).""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Quantitative writing outcomes are reported: a Paired Samples t-Test showed significantly greater improvement for the ChatGPT+teacher group across IELTS scoring criteria (task achievement, coherence, cohesion, vocabulary, grammar range and accuracy). These are clear, quantifiable writing outcome measures.""}}"
"Chinese College Students' Usage, Evaluation, Perception and Attitude Toward Generative Ai in English as a Foreign Language Writing",2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Chinese college students using generative AI tools in EFL (English as a Foreign Language) writing, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is a two-stage survey on students' usage, evaluation, perceptions, and attitudes toward generative AI tools. It does not describe an experimental or quasi-experimental intervention integrating a specific LLM into writing instruction or processes; it is observational and perception-focused.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although the context is EFL writing, the primary focus is on how students use and perceive AI tools (benefits, concerns, attitudes), not on a structured pedagogical writing intervention or systematic integration of an LLM into instruction.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports survey ratings of benefits and concerns but does not mention any quantifiable writing performance outcomes (e.g., writing scores, text quality measures) resulting from an LLM-mediated intervention.""}}"
