Title,Year,Decision,Notes
Exploring the Potential of Chatgpt in Assessing L2 Writing Accuracy for Research Purposes,2023,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions '100 L2 essays across five proficiency levels' but does not specify that these are L2 English learners or the language of the essays. It is therefore unclear whether the population is L2 English learners in ESL/EFL/ELL contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""ChatGPT-4 is used to measure linguistic accuracy and detect errors in existing L2 essays. There is no experimental or quasi-experimental design integrating ChatGPT into writing instruction or learners\u2019 writing processes; it is an evaluation of ChatGPT as an assessment tool.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on ChatGPT\u2019s performance in error detection (assessment/measurement) rather than on improving writing competence through pedagogical intervention. It evaluates ChatGPT as an automated error-detection system, not as part of a teaching or learning activity.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports precision, recall, and correlations between ChatGPT and human coding for error detection, but does not report any writing outcome metrics resulting from an LLM-mediated intervention. There is no pre/post or comparative measure of learners\u2019 writing development.""}}"
Using Ai-based Detectors to Control Ai-assisted Plagiarism in Esl Writing: “the Terminator Versus the Machines”,2023,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The context is ESL composition and AI-assisted plagiarism in ESL writing, implying involvement of L2 English learners in ESL settings.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is a descriptive evaluation of RoBERTa-based AI detectors on a dataset of human-written and ChatGPT-generated essays. There is no experimental or quasi-experimental pedagogical intervention integrating LLMs into writing instruction or processes; ChatGPT is only a text source, not an instructional tool.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on controlling AI-assisted plagiarism and assessing the performance of AI-based detectors, not on improving writing competence or writing-related learning outcomes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics (e.g., writing quality, complexity, accuracy) are reported. Outcomes relate to detection accuracy of classifiers, not to learners\u2019 writing development under an LLM-mediated intervention.""}}"
"A Triple Challenge: Students' Identification, Interpretation, and Use of Individualized Automated Feedback in Learning to Write English as a Foreign Language.",2023,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are eighth-grade students learning English as a foreign language, which fits the L2 English EFL context: \u201ceighth-grade students' \u2026 writing skills in English as a foreign language.\u201d""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses an \u201cAI-based automated essay assessment tool (EAT)\u201d that provides automatic feedback. The abstract does not indicate that this tool is a large language model (e.g., ChatGPT/GPT-style generative transformer). It is framed as an automated essay assessment system, which typically relies on scoring/feedback algorithms rather than LLM-based generative models.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on developing \u201cwriting skills in English as a foreign language\u201d using automated feedback on essays, with analysis of revisions and writing trajectories. This is clearly a writing competence intervention rather than pure scoring or system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study examines \u201cimprovements made on the essay based on the feedback logs \u2026 and the different versions of the essay \u2026 using frequency analyses,\u201d indicating quantifiable writing outcome measures related to revisions and skill development.""}}"
From Process to Product: Writing Engagement and Performance of Efl Learners under Computer-generated Feedback Instruction,2023,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 42 English as a foreign language (EFL) learners, clearly indicating L2 English learners in an EFL context, with outcomes focused on English writing.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses Pigai, described as a Chinese automated writing evaluation (AWE) system. Pigai is a traditional AWE tool, not specified as a large language model (e.g., ChatGPT, GPT-4, Gemini) or transformer-based generative model. Thus it does not meet the LLM-based intervention requirement.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study focuses on revision processes and writing products, analyzing feedback uptake and text quality in complexity, accuracy, and fluency (CAF), which are core writing-related variables in an instructional context.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Quantifiable writing outcome metrics are reported, including CAF measures (complexity, accuracy, fluency) and effects of automated feedback on accuracy and lexical complexity, along with engagement dimensions.""}}"
"Artificial Intelligence in Language Instruction: Impact on English Learning Achievement, L2 Motivation, and Self-regulated Learning",2023,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as English as a Foreign Language (EFL) university students, and outcomes are explicitly English learning achievement (grammar, vocabulary, reading, writing), so the population is L2 English learners.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers only to an unspecified \u201cAI-mediated instruction\u201d and \u201cAI-powered platforms/AI-driven educational technologies.\u201d It does not indicate that a large language model (e.g., ChatGPT, GPT-4, Gemini) or any transformer-based generative model was used, nor does it describe generative interaction with an LLM. The AI could be any form of educational technology.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is overall English learning achievement (grammar, vocabulary, reading comprehension, and writing skills) plus L2 motivation and self-regulated learning. Writing is only one subcomponent among several skills, and there is no indication that the intervention specifically targets writing instruction or writing processes as the main focus.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The study reports pre/post English learning achievement including writing skills, but it is not clear whether distinct, quantifiable writing outcome metrics (e.g., writing quality scores, organization, accuracy) are analyzed separately, or whether writing is just part of a composite achievement test. Moreover, without confirmation that an LLM-based writing intervention is involved, this criterion cannot be confidently applied.""}}"
Local Similarity and Global Variability Characterize the Semantic Space of Human Languages,2023,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Although the study uses TOEFL essays written by 38,500 speakers from various native languages, the focus is on semantic space and cross-linguistic meaning variability, not on L2 English learners in an instructional ESL/EFL/ELL context. Participants are data sources for semantic analysis rather than learners in an educational intervention.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Large language models are used as analytical tools to characterize semantic variability across languages, not as an instructional intervention integrated into writing instruction or writing processes. There is no experimental or quasi-experimental design involving LLM-mediated pedagogy.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on semantic space, meaning variability, and cross-linguistic comparisons, not on writing competence or writing-related pedagogical variables. TOEFL essays are used to model semantics, not to improve or assess writing through an intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study does not report quantifiable writing outcome metrics related to an LLM-mediated writing intervention. Outcomes concern variability in semantic representations, not changes in writing performance or related skills following an instructional treatment.""}}"
Bibliometrically and Systematically Analyzing Automated Writing Evaluation for English Learning,2023,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract concerns automated writing evaluation for learning English as a second language, implying L2 English learners, but it does not specify participant characteristics or contexts, as it is a secondary study (bibliometric + systematic review).""}, ""c2"": {""status"": ""fail"", ""evidence"": ""This is a bibliometric analysis and systematic review of automated writing evaluation tools, not an experimental or quasi-experimental primary study integrating a specific LLM (e.g., ChatGPT, GPT-4) into instruction. It is a secondary review article, which is excluded by the protocol.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although the topic is writing-related (automated writing evaluation), the paper is not a primary pedagogical intervention study but a bibliometric and systematic overview of prior work, which falls under excluded article types (review/overview).""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study does not report original, quantifiable writing outcome metrics from an intervention; instead, it synthesizes findings from 56 peer-reviewed articles. As a review, it lacks its own experimental outcome measures.""}}"
Enhancing Academic Writing Skills and Motivation: Assessing the Efficacy of Chatgpt in Ai-assisted Language Learning for Efl Students,2023,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Chinese English as a Foreign Language (EFL) students. The abstract explicitly states the focus is on their English writing skills and motivation, fitting ESL/EFL/ELL L2 English learner contexts.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention is AI-assisted instruction via ChatGPT, a large language model. The design is experimental: 50 EFL students are randomly assigned to an experimental (ChatGPT) or control (traditional instruction) group, satisfying the requirement for an LLM-based writing intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on writing competence and writing-related variables: the study evaluates the impact on students\u2019 writing skills (organization, coherence, grammar, vocabulary) and writing motivation. ChatGPT is used pedagogically, not merely as an automated scoring tool.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses a pre-test/post-test design with writing samples evaluated using established scoring rubrics, and reports significant improvements in writing skills and motivation in the experimental group. These are quantifiable writing outcome metrics aligned with the review\u2019s criteria.""}}"
"A Triple Challenge: Students’ Identification, Interpretation, and Use of Individualized Automated Feedback in Learning to Write English as a Foreign Language",2023,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are eighth-grade students learning English as a foreign language, which fits L2 English learners in an EFL context: \u201ceighth-grade students\u2019 \u2026 writing skills in English as a foreign language.\u201d""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses an \u201cAI-based automated essay assessment tool (EAT)\u201d that provides automatic feedback. There is no indication that this tool is a large language model (e.g., ChatGPT/GPT-style transformer-based generative model); it is framed as automated essay assessment, which typically predates LLMs. Thus it does not clearly meet the requirement of integrating LLMs into writing instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is explicitly on writing competence: \u201cassessment literacy and writing skills in English as a foreign language,\u201d with students writing essays, receiving feedback, and revising. This aligns with a writing-focused pedagogical context rather than pure scoring or system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study examines \u201cimprovements made on the essay based on the feedback logs\u2026 and the different versions of the essay\u2026 using frequency analyses,\u201d indicating quantifiable writing outcome metrics related to revisions and improvements.""}}"
Second Language Learners’ Post-editing Strategies for Machine Translation Errors,2023,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The abstract refers to 'second language (L2) learners' but does not specify that they are L2 English learners or that the writing is in English. The context (University of Hawaii at Manoa) suggests a possible English context, but the target language is not explicitly stated, so it does not clearly meet the requirement of focusing on English as the L2.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study uses Google Translate, described as a neural machine translator, as the AI tool. This is a machine translation system, not an LLM-based generative model like ChatGPT or GPT-4, and the focus is on post-editing MT output rather than integrating an LLM into writing instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is L2 writing: learners use machine translation to address lexical and grammatical problems during L2 writing, and the study analyzes MT errors and post-editing strategies, which are clearly writing-related variables.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable outcomes: the 'successfulness of PE was gauged by comparing sentence adequacy scores of the MT output and PEd texts,' providing measurable writing-related performance data.""}}"
