Title,Year,Decision,Notes
Comparative Analysis of Human Graders and Ai in Assessing Secondary School Efl Journal Writing,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are secondary school EFL students in a private school in Istanbul, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study compares grading and feedback by a GenAI platform and human graders. There is no indication of an experimental or quasi-experimental instructional intervention integrating the LLM into students\u2019 writing processes; the GenAI is used as an assessor, not as part of a teaching intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on assessment\u2014grading performance, consistency, and feedback quality of the GenAI platform\u2014rather than on improving writing competence through a pedagogical intervention. This aligns with automated essay scoring/assessment evaluation, which is excluded by the review criteria.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports agreement between GenAI and human graders and discusses feedback quality, but does not report quantifiable writing outcome gains attributable to an LLM-mediated intervention (e.g., pre/post writing scores). It evaluates the tool\u2019s grading, not its impact on learners\u2019 writing development.""}}"
Thai Efl University Students' Writing in the Digital Age: Error Analysis Revisited,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as Thai EFL university students, i.e., L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the abstract mentions Google Translate and ChatGPT and discusses digital tools, there is no indication of an experimental or quasi-experimental LLM-based writing intervention. The study is an error analysis plus a survey of attitudes and strategies, not an intervention integrating LLMs into instruction.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on grammatical error analysis and writing strategies, with only general discussion of digital tools\u2019 impact. There is no structured pedagogical intervention using LLMs to develop writing competence; LLMs are contextual background rather than the core instructional context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports error types and survey results but does not evaluate the effectiveness of an LLM-mediated writing intervention with pre/post or comparative outcome measures. There are no quantifiable writing outcomes tied to an LLM-based treatment condition.""}}"
Effects of Interaction with Ai-assisted Writing Evaluation on Efl Students' Writing Performance,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 30 Omani EFL learners, clearly indicating L2 English learners in an EFL context. The focus is on learning English as a foreign language and English writing performance.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention uses EditGPT, described as an automated written evaluation feedback instrument providing writing feedback. The name and description indicate an LLM-based tool (GPT) integrated into the writing feedback process in an experimental design with control and treatment groups.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on writing performance and feedback on students\u2019 writing (narration and compare-and-contrast tasks). The study examines how AI-assisted writing evaluation affects writing performance, not just automated scoring.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses pretest and posttest writing tasks to measure students\u2019 progress and reports comparative performance across control and experimental groups, providing quantifiable writing outcome metrics.""}}"
The Effect of Ai-assisted Learning on Efl Writing Proficiency: Quasi-experimental and Cluster Analysis,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as EFL high school students in Dhahran at CEFR levels A2\u2013B1. The context is explicitly English as a Foreign Language, and the focus is on English writing proficiency.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses ChatGPT as an AI tool providing real-time feedback on grammar, vocabulary, and coherence during writing practice. It is a quasi-experimental design with AI-assisted learning as the intervention, clearly involving an LLM (ChatGPT).""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on writing proficiency, assessing five core dimensions: content, organization, vocabulary, language use, and mechanics. ChatGPT is integrated into writing instruction as a supplementary aid, not merely as an assessment tool.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Quantifiable writing outcomes are reported via pre-test and post-test scores using Jacobs et al.\u2019s (1981) analytical scoring rubric. Statistical analyses (Wilcoxon Signed Rank Test, cluster analysis) show significant gains in content, language use, vocabulary, and total scores.""}}"
Imitating Mistakes in a Learning Companion Ai Agent for Online Peer Learning,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions a focus on English composition but does not specify that participants are L2 English learners in ESL/EFL/ELL contexts. It could involve native speakers or mixed populations; this is not clarified.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study develops an AI Agent as a learning companion but does not indicate that it is based on a large language model (e.g., ChatGPT, GPT-4) or any transformer-based generative model. The nature of the AI is unspecified, so it cannot be assumed to be an LLM intervention.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The context involves English composition and peer learning, suggesting a writing-related focus, but the abstract does not clearly state that the primary focus is on writing competence or writing-related variables as learning outcomes, rather than on AI agent design or interaction patterns.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract does not report or clearly promise quantifiable writing outcome metrics. It mentions using English composition as an example to validate the approach, but no explicit experimental measures of writing performance are described.""}}"
The Collaboration of Ai and Teacher in Feedback Provision and Its Impact on Efl Learner's Argumentative Writing,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 28 tenth-grade EFL learners working on English argumentative writing, clearly fitting an EFL/ESL/ELL L2 English context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The AI tool used is DeepL Write. While it is an AI-based writing assistant, the abstract does not indicate that it is an LLM-based, transformer-style generative model like ChatGPT/GPT-4. Under the review\u2019s criteria, tools such as Grammarly/other non-LLM writing assistants are to be excluded; DeepL Write appears to fall into this category rather than being an explicitly LLM-based intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study explicitly focuses on English argumentative writing quality and examines the impact of AI and teacher feedback on multiple drafts, which is directly about writing competence and writing-related variables.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Writing outcomes are quantitatively analyzed using Coh-Metrix across three drafts to assess changes in lexical, grammatical, and discourse-level features, providing measurable writing outcome metrics.""}}"
Revisiting Trends in Genai-assisted Second Language Writing: Retrospect and Prospect,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract states that GenAI primarily assists learners of English as a second language (ESL) across various proficiency levels, indicating an L2 English learner population in ESL contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article is explicitly described as a synthesis of findings from 73 empirical studies (a review), not an original experimental or quasi-experimental study implementing an LLM-based intervention itself. Review articles are to be excluded.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on GenAI-assisted L2 writing, including academic writing practices and writing metrics such as content, organization, grammar, and mechanics, which are clearly writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although the review summarizes that included studies report effects and effect sizes, this paper does not itself report primary quantitative writing outcomes from an intervention it conducts; it is a secondary synthesis, which falls under excluded review-type articles.""}}"
Enhancing Chatgpt-based Writing Research through Effective Prompt Use,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions \u201cstudent essays\u201d but does not specify that the students are L2 English learners in ESL/EFL/ELL contexts. Their language background and learning context are not described.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study uses ChatGPT to identify logical fallacies in student essays and examines prompt strategies. It is a methodological/case study on ChatGPT outputs, not an experimental or quasi-experimental pedagogical intervention integrating LLMs into writing instruction or learners\u2019 writing processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on ChatGPT\u2019s analytical performance (precision, accuracy, validity) in detecting logical fallacies and on prompt design guidelines, not on developing learners\u2019 writing competence or writing-related learning outcomes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable learner writing outcome metrics are reported. Outcomes concern the reliability and validity of ChatGPT\u2019s analyses and prompt strategies, not changes in students\u2019 writing performance following an LLM-mediated intervention.""}}"
"Including the Tech, Keeping the Human: Integrating Generative Ai in the Feedback Writing Process",2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The context is UNSW College with reference to \u2018the language learner\u2019 and \u2018EL/COS student\u2019, which likely refers to English language / pathway college students. This suggests L2 English learners in an EAP/ESL-type setting.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u2018generative AI\u2019 and \u2018AI-enhanced layered feedback\u2019 but does not specify that the tools are large language models (e.g., ChatGPT, GPT-4). However, given current usage, it is plausible they are LLM-based. The design appears to be task trialling rather than a clearly stated experimental or quasi-experimental study.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on integrating generative AI into the feedback and editing stages of the writing process, aiming to support language development, feedback literacy, and writing-related skills. Thus, the primary focus is on writing competence and writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract mentions \u2018observations from trialling these tasks\u2019 and discusses potential benefits, but does not indicate any quantitative or experimental outcome measures of writing performance. It appears descriptive rather than reporting measurable writing outcomes.""}}"
Implementing Ai Literacy Teaching in University-level L2 Writing Instruction: Exploring One Pedagogical Approach,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract specifies a first-year writing course for L2 writers at the university level, indicating L2 English learners in an academic writing context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the study discusses GenAI tools and AI literacy in L2 writing instruction, it is described as a \u2018classroom exploration piece\u2019 and \u2018one pedagogical approach\u2019 without specifying an experimental or quasi-experimental design or systematic LLM-mediated intervention being tested.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The focus is on AI literacy, classroom culture, and the use of GenAI for written and multimodal communication. While writing is involved, the primary emphasis appears to be on literacy practices and pedagogy rather than systematically measuring writing competence or writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not mention any quantifiable writing outcome metrics or experimental measures. It presents a practitioner account of an approach, not an outcome-based evaluation of writing performance.""}}"
