Title,Year,Decision,Notes
Postgraduate Students' Attitude Toward Using Chatgpt in Enhancing Their Master's Thesis: a Mixed Method Study,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as postgraduate EFL learners, indicating they are L2 English learners in an EFL context and the focus is on English thesis writing.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is central, the study is not an experimental or quasi-experimental intervention. It investigates students\u2019 attitudes and self-reported uses of ChatGPT rather than implementing and testing a structured LLM-mediated instructional intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is explicitly on enhancing the quality of Master\u2019s thesis writing (content, structure, grammar, sentence structure, APA style), which are writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses semi-structured interviews and a questionnaire to explore attitudes and perceived benefits. There is no indication of quantifiable writing outcome measures (e.g., pre/post writing scores, rubric-based performance) assessing the effectiveness of ChatGPT on writing quality.""}}"
Enhancing Argumentative Essay Skills: Evaluating the Efficacy of Ai-powered Tools Versus the Traditional Approach among Learners,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly refers to \u201csecond language (L2) learners\u201d and \u201csecond language learners,\u201d indicating an L2 population. While the target language is not named, the context of argumentative essay writing and institutional teaching strongly suggests an ESL/EFL academic writing context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses \u201cAI-powered writing tools like Quill Bot, Jeni AI, and others.\u201d QuillBot is not an LLM-based pedagogical tool in the sense required (it is primarily a paraphrasing/editing tool and not framed here as a transformer-based generative LLM used for instruction). No specific LLMs (e.g., ChatGPT, GPT-4, Gemini) are mentioned, and the tools are not clearly identified as LLM-based writing assistants integrated into instruction, so it does not meet the LLM intervention criterion.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study\u2019s focus is on teaching and learning argumentative essay writing: \u201cmentor students to write argumentative essays,\u201d \u201cteach students the skill of crafting persuasive essays,\u201d and it evaluates different instructional approaches. This aligns with a writing competence intervention context rather than automated scoring or system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study is described as a quasi-experimental design with experimental and control groups, and it reports that combining traditional methods with AI tools \u201csignificantly improved writing competency and the long-term retention of argumentative writing abilities.\u201d This implies quantitative outcome measures of writing performance over a semester.""}}"
Leveraging Llm-based Chatbots for Interactional Grammar Feedback in L2 Writing: Opportunities and Challenges,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 89 second-year pre-service teachers in South Korea receiving grammar feedback on their English essays, indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The title and abstract describe a \u2018LLM-based chatbot\u2019 and mention ChatGPT as context, but do not explicitly state that the implemented chatbot itself is powered by a large language model (e.g., GPT-4) versus a rule-based or non-LLM system. It is also unclear whether the design is experimental or quasi-experimental rather than descriptive/showcase of practice.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is L2 writing instruction, focusing on interactional grammar feedback on students\u2019 English essays and its role as a feedback provider in L2 writing classrooms, which aligns with writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports that the chatbot \u2018offers several advantages\u2019 and could be a complementary resource, but does not indicate any quantitative writing outcome measures (e.g., changes in writing scores, accuracy, complexity) or an experimental comparison. It appears to be a practice-oriented or evaluative study without reported quantifiable writing outcomes.""}}"
Chinese Efl Learners’ Genai Literacy in Digital Multimodal Composing and Self-regulated Writing: Chain Mediation Effects of Needs Satisfaction and Creative Self-concept,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as 634 Chinese EFL learners, i.e., L2 English learners in an EFL context, with focus on English writing and digital multimodal composing in EFL.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study examines learners\u2019 GenAI literacy in digital multimodal composing via questionnaires and structural equation modeling. There is no experimental or quasi-experimental intervention where an LLM (e.g., ChatGPT, GPT-4) is integrated into writing instruction or writing processes; GenAI is treated as a literacy construct, not as an implemented pedagogical tool.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on psychological mechanisms (needs satisfaction, creative self-concept) linking GenAI literacy in DMC to self-regulated writing. It does not describe a concrete LLM-mediated writing intervention or instructional context; rather, it is a correlational/mediation study of literacy and SRL, not an implemented writing pedagogy using LLMs.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes are questionnaire-based measures of GenAI literacy, needs satisfaction, creative self-concept, and self-regulated writing. The study does not report quantifiable writing performance outcomes (e.g., text quality, accuracy, complexity) resulting from an LLM-mediated intervention.""}}"
Artificial Intelligence Vs. Instructor Supported Ai: Teaching Second Language Writing Via “write&improve”,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study investigates \u2018second language writing\u2019 and \u2018English writing success\u2019 and \u2018English writing self-efficacy beliefs,\u2019 indicating participants are L2 English learners in an ESL/EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses the Write&Improve system. While it is an AI-based feedback tool, the abstract does not indicate that it is an LLM/transformer-based generative model (e.g., ChatGPT, GPT-4). Write&Improve is typically an automated feedback system, not a large language model\u2013mediated writing assistant as required by the review.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on second language writing, specifically \u2018English writing success\u2019 and related constructs (self-efficacy, achievement emotions, teacher-student interaction) within a writing instruction context.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses an 8-week pretest\u2013posttest control group design and reports a \u2018statistically significant increase\u2019 in English writing success and other variables, indicating quantifiable writing outcome metrics are collected and analyzed.""}}"
"International Conference on Artificial Intelligence and Networks, Icain 2024",2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""This is a conference proceedings volume description listing multiple papers across AI and networks. No specific study with L2 English learners is described in the abstract. One title mentions EFL teachers, but no participant details or focus on L2 English learners\u2019 writing outcomes are provided at the proceedings level.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The abstract summarizes a collection of 50 papers on diverse AI topics. It does not specify any experimental or quasi-experimental integration of large language models (e.g., ChatGPT, GPT-4) into writing instruction. The only writing-related title, \u201cEFL Teachers\u2019 Inquisitive Agency in AI-Enhanced Writing Instruction,\u201d does not indicate LLM use or an intervention design in this proceedings-level abstract.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The proceedings cover broad AI and network topics (cybersecurity, fake news detection, medical imaging, etc.). Writing is only tangentially mentioned in one paper title, and there is no indication that the primary focus of any described study is writing competence or writing-related variables in a pedagogical context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics are reported in this proceedings abstract. It is a general description of a conference volume, not a specific empirical study with measured writing outcomes related to an LLM-mediated intervention.""}}"
"Ai-assisted Academic Writing in a Blended Efl Setting: Practices and Perceived Effectiveness at Fpt University, Hanoi",2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as first-year EFL students at FPT University Hanoi, indicating L2 English learners in an EFL context, with outcomes reported in terms of IELTS writing band scores (English).""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract states that students use AI tools such as ChatGPT, QuillBot, and DeepSeek to support academic writing, but it does not clearly specify whether there is an experimental or quasi-experimental intervention design centered on LLM integration versus a control/comparison condition. It may be observational use within a blended course rather than a structured LLM-mediated intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is explicitly on academic writing in an EFL blended learning environment, examining how AI tools are used for idea generation, grammar correction, and content refinement, and discussing AI\u2019s pedagogical potential in EFL writing instruction.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The study reports that writing scores improved by an average of 0.94 IELTS band scores, but the abstract does not clarify whether this gain is causally attributed to a defined LLM-based intervention (e.g., pre/post with structured AI use) or is simply correlational/observational. The design and measurement structure are not sufficiently detailed to confirm it as an experimental or quasi-experimental outcome of LLM-mediated intervention.""}}"
Large Language Model-driven Dynamic Assessment of Grammatical Accuracy in English Language Learner Writing,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions 'learners of English' and 'English Language Learner Writing', suggesting an ELL context, but it does not clearly specify that participants are L2 English learners in ESL/EFL/ELL settings, nor does it describe an actual learner sample.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study develops DynaWrite and tests 21 LLMs (with focus on GPT-4o and neural-chat) for their ability to provide dynamic assessment feedback and identify grammatical errors. The focus is on system performance and model comparison, not on an experimental or quasi-experimental pedagogical intervention integrating LLMs into instruction with learners.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although the context is grammatical accuracy in learner writing, the primary focus is on evaluating LLM capabilities (error detection, DA quality, responsiveness, stability) rather than on improving learners\u2019 writing competence through an instructional intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable learner writing outcomes are reported. The metrics concern model performance (error identification accuracy, quality of hints, responsiveness, stability), not changes in learners\u2019 writing performance following an LLM-mediated intervention.""}}"
Prompt Engineering as Mediation: Investigating Ai Chatbot-assisted Writing Process from an Activity Theory Perspective,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as Chinese EFL (English as a Foreign Language) undergraduates, indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to an \u2018AI chatbot\u2019 and \u2018chatbot-supported expository writing tasks\u2019 but does not specify that the chatbot is a large language model (e.g., ChatGPT, GPT-4). It could be any AI chatbot, so the LLM nature of the tool is not confirmed.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on \u2018chatbot-supported expository writing tasks\u2019 and \u2018AI chatbot-assisted writing within activity systems,\u2019 clearly centering on writing processes and outcomes in an instructional context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although the abstract mentions \u2018shaping writing outcomes,\u2019 it presents a qualitative, activity-theory-based investigation using interaction logs, artifacts, and interviews. There is no indication of an experimental or quasi-experimental design with quantifiable writing outcome metrics to assess intervention effectiveness.""}}"
The Role of Artificial Intelligence in Writing Assessment: Learner Perceptions and System Effectiveness,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions 'learners of varying educational levels' but does not specify that they are L2 English learners in ESL/EFL/ELL contexts. Their language background and whether English is an L2 is not stated.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study focuses on AI-driven writing tools such as Grammarly and Turnitin, which are not described as large language model (LLM)-based generative systems. There is no mention of ChatGPT, GPT-4, or other LLMs, nor of an experimental or quasi-experimental LLM-based instructional intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on writing assessment, learner perceptions, and system effectiveness (accuracy, fairness, clarity of feedback), not on a pedagogical writing intervention or instructional integration of LLMs. It evaluates an assessment tool rather than a structured teaching/learning process in writing.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although the abstract claims that regular usage of the AI tool 'significantly enhances writing skills, particularly in grammar,' it does not clearly describe an experimental or quasi-experimental design with quantifiable writing outcome metrics specific to an LLM-mediated intervention. The emphasis is on perceptions and satisfaction ratings rather than measured writing performance changes from an LLM-based intervention.""}}"
