Title,Year,Decision,Notes
Exploring whether Generative Artificial Intelligence Can Enhance Chinese Efl Learners’ Academic Writings,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as Chinese EFL learners, and the focus is on their English academic writing, satisfying the L2 English learner population criterion.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is used, the study design compares original student texts with ChatGPT-revised versions via computational analysis. There is no experimental or quasi-experimental pedagogical intervention integrating the LLM into instruction or learners\u2019 writing processes; ChatGPT functions as an automated editor for comparison.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on evaluating ChatGPT\u2019s performance as an editor and its impact on textual features (narrativity, cohesion) using Coh-Metrix, not on an instructional writing intervention or learner development over time. It is closer to a tool/functionality evaluation than a pedagogical study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports quantitative changes in text features between human and ChatGPT-revised versions, but these are not outcomes of an LLM-mediated writing intervention applied to learners (e.g., no pre/post measures of learner writing after using ChatGPT in instruction). It assesses text transformation, not learner outcome from an intervention.""}}"
Shifting Roles: Employing Ai-driven Translation Engines to Enhance the Writing Proficiency of Efl Learners,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as EFL learners at Qassim University, indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses neural machine translation (MT) engines described as AI-driven translation engines. There is no indication these are large language models (e.g., ChatGPT/GPT-4-style generative transformers used interactively for writing), but rather MT tools repurposed for writing. The focus is on MT, not LLM-based writing assistance.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study explicitly aims to shift MT engines from translation to developing writing proficiency among EFL learners, with documented gains in writing skills such as spelling, construction, concordance, and meaning. The primary focus is writing competence.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The abstract reports a pre\u2013post comparison of learners\u2019 writings with significant differences in favor of the AI-based MT intervention, and mentions evaluation via electronic proofreading software and documented gains in specific writing skills, indicating quantifiable writing outcomes.""}}"
The Role of Ai-based Writing Tools on L2 Writing Competency: Evidence from Palestinian Efl Learners,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Palestinian EFL learners (\u201cevidence from Palestinian EFL learners\u201d; \u201clearning English as a foreign language\u201d), so the population is L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses Grammarly, described as an \u201cAI-based tool (Grammarly).\u201d Grammarly is not an LLM-based, transformer generative model in the sense required (e.g., ChatGPT, GPT-4, Gemini). It is primarily a grammar-checking/writing support tool, which falls under the exclusion of AI tools not based on LLMs.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study explicitly targets \u201cenhancing EFL learners\u2019 writing aspects\u201d and examines \u201cwriting aspects and mechanics of writing,\u201d so the primary focus is on writing competence.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""A quasi-experimental pretest\u2013posttest design with control and experimental groups is used to measure writing before and after using the tool, and statistically significant differences in writing mechanics are reported, indicating quantifiable writing outcome metrics.""}}"
Effects of Human-ai Collaborative Writing Strategy on Efl Students’ Argumentative Writing Skills,2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Indonesian EFL university freshmen, clearly L2 English learners in an EFL context. The focus is on their English argumentative writing skills.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to a \u201chuman-AI collaborative writing strategy\u201d and \u201cAI-assisted tools\u201d and \u201cintelligent technology-enhanced writing instruction,\u201d but does not specify which AI tools are used or whether they are LLM-based (e.g., ChatGPT, GPT-4). Without explicit mention of an LLM or transformer-based generative model, it is unclear if the intervention meets the LLM criterion.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on improving EFL students\u2019 argumentative writing skills, including constructing well-structured arguments and conveying critical thinking skills through written discourse. This aligns directly with writing competence in a pedagogical context.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses a pre-experimental one-group pretest\u2013posttest design with essay tests scored using established rubrics (MT and HCTSR). Quantitative outcomes are reported (t-values, p-values, effect sizes) for writing-related traits, satisfying the requirement for quantifiable writing outcome metrics.""}}"
Undergraduate Esl Students' Use and Perceptions of Chatgpt for Academic Writing Purposes,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are undergraduate ESL students in an intensive academic writing course at a public science and engineering institute in India, clearly fitting an L2 English/ESL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is a survey of students\u2019 existing use of ChatGPT and their perceptions. There is no experimental or quasi-experimental instructional intervention integrating ChatGPT into writing instruction; it is observational, not an intervention study.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is explicitly ESL academic writing, focusing on students\u2019 use of ChatGPT to generate and review academic texts, summarise, and correct grammar and vocabulary\u2014clearly writing-related.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses Likert-scale and multiple-choice survey items plus one open-ended question to examine use and perceptions. It reports no quantifiable writing performance outcomes or measures of writing competence; only attitudes and usage patterns are analyzed.""}}"
Chatgpt and the Development of Core Language Skills: an Exploratory Study of Efl College Students,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 30 English as a foreign language (EFL) college students from Iraq and the Czech Republic, clearly L2 English learners in EFL contexts.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study explores the application of ChatGPT, an advanced AI-powered chatbot based on LLM technology, as a tool for language learning over a six-week experiment. ChatGPT is integrated as guide, exercise partner, and rater, indicating an instructional intervention using an LLM.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The focus is on \u2018core language skills such as speaking, reading, writing, listening, and communication.\u2019 Writing is one of several skills, but the abstract does not indicate that writing competence or writing-related variables are the primary focus; it appears to be a broad, multi-skill language learning study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are mainly attitudinal percentages (e.g., students finding ChatGPT essential for speaking, writing, etc.). There is no mention of quantifiable writing performance measures (e.g., pre/post writing scores, rubric-based writing quality, accuracy, complexity). The design is described as phenomenographic with interviews, emphasizing perceptions rather than measured writing outcomes.""}}"
Artificial Intelligence-supported Procedural Scaffolding for Promoting Efl Learners' Writing Performance in Flipped Peer Assessment Activities,2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants were 74 university students in three English writing classes in northern Taiwan, explicitly described as EFL learners. The focus is on English writing performance, satisfying the L2 English learner population criterion.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The intervention is an \u201cAI-based Procedural Scaffolding Peer Assessment (AI-PSPA) system.\u201d However, the abstract does not specify that this AI is a large language model (e.g., ChatGPT/GPT-like, transformer-based generative model). It could be rule-based or another non-LLM AI. Without explicit mention of LLMs or generative models, it is unclear whether C2 is met.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study\u2019s primary focus is on EFL learners\u2019 writing performance in a flipped peer assessment context. The AI-PSPA is integrated into writing instruction/activities, and outcomes include writing accuracy, indicating a clear writing competence focus rather than mere automated scoring.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses a quasi-experimental design with pre- and posttests of writing performance and reports quantitative outcomes (e.g., writing accuracy, problem-solving, creative thinking). Thus, it provides quantifiable writing outcome metrics to assess the AI-mediated intervention.""}}"
Examining Language Learners' Genai-assisted Writing Self-efficacy Profiles and the Relationship with Their Writing Self-regulated Learning Strategies,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as English-as-a-foreign-language (EFL) learners, i.e., L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201cGenAI-assisted writing\u201d and \u201cGenAI as scaffolding tool,\u201d but does not specify that the GenAI is an LLM (e.g., ChatGPT/GPT-4) nor describe an experimental or quasi-experimental intervention; it appears to be a correlational/person-centered profiling study.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on self-efficacy profiles and self-regulated learning strategies in GenAI-assisted writing, not on writing competence or writing-related performance outcomes. The study is motivational/strategic rather than a pedagogical writing intervention with performance focus.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics (e.g., writing scores, text quality measures) are reported. Outcomes are self-efficacy profiles, SRL strategy use, and antecedents such as years of learning and perceived proficiency, not measured changes in writing performance.""}}"
Efl Secondary Students' Use of Chatgpt for Writing Task Completion Pathways,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as 'English as a foreign language (EFL) secondary students', clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is used, the study is observational: students used ChatGPT 'with no prior instruction' and the study 'examines the content and sequencing of prompts.' There is no experimental or quasi-experimental instructional intervention integrating the LLM into teaching; rather, it analyzes naturally occurring use.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is EFL writing: students use ChatGPT 'to complete a writing task' and the discussion focuses on EFL writing classrooms and collaboration with ChatGPT on writing tasks.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports qualitative findings about prompt types, pathways, and the need for prompt engineering education, but does not mention any quantifiable writing outcome metrics (e.g., writing scores, quality ratings, accuracy measures) to assess effectiveness of the LLM-mediated writing process.""}}"
Gpt Api-based Chatbots as Adaptive and Facilitative Tutors for L2 English Process Writing,2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are EFL secondary school students (six ninth-graders) engaged in L2 English process writing, clearly fitting ESL/EFL/ELL L2 English learner contexts.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention uses GPT-4 Turbo API-based chatbots as adaptive and facilitative tutors across four stages of the L2 writing process, integrating an LLM (GPT-4) into writing instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is explicitly EFL process writing, with chatbots providing stage-specific feedback (prewriting, drafting, revising, editing) to promote L2 writing development and support writing quality.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract reports that learners acknowledged a positive impact on writing quality and that chatbots effectively assisted at each stage, but it does not clearly state whether quantifiable writing outcome metrics (e.g., scores, rubric-based measures, error counts) were collected, or if findings are based mainly on perceptions in a small case study.""}}"
