Title,Year,Decision,Notes
Is This Really Your Work?: a Qualitative Study of Teacher-led Interviews and Student Accountability in the Age of Generative Ai,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 24 Master's-level English as a Foreign Language (EFL) students, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the study concerns student engagement with generative AI tools, it does not describe an experimental or quasi-experimental LLM-based writing instruction or intervention. The focal intervention is teacher-led interviews as an assessment practice, not structured LLM-mediated writing instruction or process support.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on authorship, integrity, accountability, and ethical orientation in academic work, not on writing competence or writing-related performance variables. Writing is the context, but the outcome focus is ethical and reflective engagement with GenAI, not writing development.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is explicitly qualitative, using thematic analysis of reflection data. It reports cognitive, emotional, and agentive developments but no quantifiable writing outcome metrics or experimental measures of writing performance.""}}"
Integrating Iwrite Tools into English Writing Instruction,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract describes English writing instruction in Chinese universities, implying that participants are Chinese learners of English in an EFL context, i.e., L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The tool mentioned is \u2018iWrite\u2019, described generically as an AI tool for grammar correction, vocabulary enhancement, and structural analysis. There is no indication that it is a large language model (e.g., ChatGPT/GPT-4-like transformer-based generative model). It appears more akin to traditional AI-assisted writing tools, which fall outside the LLM-focused scope.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is explicitly on English writing instruction and improving writing proficiency, including grammar, vocabulary, and structure, which aligns with writing competence as the primary context.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions \u2018methods, outcomes, and challenges\u2019 and claims that iWrite \u2018improves writing proficiency\u2019 and \u2018enhance[s] writing skills\u2019, but it does not specify any experimental or quasi-experimental design or report quantifiable writing outcome metrics. It is unclear whether systematic, measurable outcomes are presented.""}}"
A Literature Review on Generative Artificial Intelligence Applications in Foreign Language Education,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The article is explicitly described as a literature review of generative AI in foreign language education, synthesizing 30 empirical studies. It is not an empirical study with its own participant population of L2 English learners; instead, it aggregates prior work.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""As a literature review, the paper does not itself implement an experimental or quasi-experimental LLM-based writing intervention. It only summarizes existing studies and their use of GenAI tools.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is broad\u2014foreign language education across multiple categories (user perceptions, language learning applications, assessment, teacher preparation, affective factors). It is not a primary study centered on a specific writing competence intervention context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The article does not report original, quantifiable writing outcome metrics. It is a qualitative synthesis of prior empirical studies and thus falls under review articles, which are excluded by the protocol.""}}"
"Effects of Speech-enabled Corrective Feedback Technology on Efl Speaking Skills, Anxiety and Confidence",2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are clearly described as learners of English as a foreign language (EFL) and university students from China and Kazakhstan engaged in EFL speaking practice, so the population fits L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is a speech-enabled corrective feedback (SECF) system combining speech-to-text recognition (STR) and automated corrective feedback (ACF). There is no indication that this system is based on large language models (e.g., ChatGPT, GPT-4, transformer-based generative models); it appears to be an STR plus rule-based or non-LLM ACF tool.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on speaking skills, foreign language anxiety, and confidence in speaking. Although STR converts speech to text, the intervention and outcomes target spoken English proficiency, not writing competence or writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Quantitative outcomes reported concern EFL speaking ability (pronunciation, grammar, vocabulary, discourse length) and affective variables (anxiety, confidence). No quantifiable writing outcome metrics are mentioned.""}}"
Chatgpt in Foreign Language Teaching and Assessment: Exploring Efl Instructors' Experience,2024,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The participants are EFL/ESP instructors (teachers) from Ukraine, the EU, and the USA, not L2 English learners. The study focuses on teachers\u2019 perceptions and experiences, not learner outcomes.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is central, the study is a survey of instructors\u2019 perceptions about using ChatGPT for teaching and assessment. There is no experimental or quasi-experimental design integrating ChatGPT into actual learner writing instruction or processes.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""Writing is mentioned as one of several skills (along with vocabulary and grammar) for which ChatGPT can assist in task design and assessment, but the primary focus is broad foreign language teaching and assessment, not specifically writing competence or writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports survey-based perceptions (confidence, familiarity, satisfaction) of instructors. It does not report any quantifiable learner writing outcome metrics or results from an LLM-mediated writing intervention.""}}"
Evaluating Automated Grammar Corrective Feedback Tools: a Comparative Study of Grammarly and Quillbot in Esl Expository Essays,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Malaysian ESL students producing expository essays, clearly indicating L2 English learners in an ESL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The tools investigated are Grammarly and Quillbot, which are automated grammar feedback applications. The abstract frames this as a comparative analysis of their error detection capabilities, not as an LLM-based pedagogical intervention. Grammarly and Quillbot are not specified as transformer-based generative LLMs in this context, and the study design is tool-comparison rather than an instructional intervention using LLMs.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on how well the tools identify and classify errors in existing writing samples, not on improving learners\u2019 writing competence through an instructional intervention. It is essentially an evaluation of automated writing evaluation tools, not a writing pedagogy study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable learner writing outcomes or pre/post intervention measures are reported. The metrics are frequencies of errors flagged by the tools, not changes in students\u2019 writing performance following an intervention.""}}"
Engage Learn: an Ai-based English Proficiency Improviser,2024,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract describes an English learning and teaching platform but does not specify the learner population (e.g., EFL/ESL/ELL, age, educational context) or confirm that participants are L2 English learners rather than general users.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The system integrates generative models (ChatGPT 3.5 Turbo and Gemini 1.5 Flash) with RAG into an English learning platform that provides targeted feedback on grammar, vocabulary, and fluency, indicating an LLM-based instructional intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The platform aims to help users write and speak English more effectively, with modules for grammar correction, vocabulary buildup, and feedback on user input. Writing competence and related variables are explicitly part of the focus, alongside speaking.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract only mentions that the paper presents planned evaluation methods and user testing to ensure the system promotes language learning. It does not report any experimental or quasi-experimental results, nor quantifiable writing outcome metrics; it appears to be a system description with prospective evaluation.""}}"
Personalized Recommendation Design of English Writing Marking System Based on Corpus,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract discusses college English writing teaching and higher vocational English teaching, implying learners of English in an EFL/ESL context. The population appears to be L2 English learners in tertiary education settings.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study focuses on a corpus-based automatic scoring and computer-aided composition marking system. There is no indication that large language models (e.g., ChatGPT, GPT-4) or transformer-based generative models are used; it appears to be a traditional automated scoring/AE system rather than an LLM-mediated intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is clearly English writing instruction and assessment, with emphasis on composition marking and integrating an automatic evaluation system into classroom teaching, which is directly related to writing competence.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract describes a teaching method and system design but does not report any explicit quantitative writing outcome measures or experimental evaluation results. It is unclear whether the study includes measurable writing outcomes.""}}"
University Students' Perceptions of Artificial Intelligence-based Tools for English Writing Courses,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Korean university students who have taken English writing courses and are described as English language learners (ELLs), fitting an EFL/ELL L2 English context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study investigates perceptions of AI-based tools (Google Translate, Naver Papago, Grammarly). These are not clearly LLM-based interventions, and there is no experimental or quasi-experimental design integrating an LLM (e.g., ChatGPT, GPT-4) into instruction; it is a perception survey and focus group.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on students\u2019 perceptions of AI-based tools, their strengths/weaknesses, and potential interference with writing processes, not on a structured pedagogical writing intervention or measured changes in writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses mixed methods (survey and interviews) to explore perceptions. There is no indication of quantifiable writing outcome metrics (e.g., writing scores, text quality measures) resulting from an AI-mediated intervention.""}}"
Investigating Efl Faculty Members' Perceptions of Integrating Artificial Intelligence Applications to Improve the Research Writing Process: a Case Study at Majmaah University,2024,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are EFL faculty members (teachers), not L2 English learners in ESL/EFL/ELL contexts. The focus is on their own research writing, not on student L2 learning.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers broadly to \u201cAI applications and tools\u201d without specifying large language models (e.g., ChatGPT, GPT-4). It also does not describe any experimental or quasi-experimental instructional intervention; it investigates perceptions via questionnaires and interviews.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The context is research writing by EFL educators and their perceptions of AI tools, not a pedagogical intervention targeting L2 writing competence of learners. It is not framed as writing instruction or an L2 writing intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports attitudes and perceptions, using descriptive and inferential statistics on questionnaire data, but does not report quantifiable writing outcome measures (e.g., changes in writing quality, accuracy, complexity) resulting from an AI-mediated intervention.""}}"
