Title,Year,Decision,Notes
Chatgpt as an Ai L2 Teaching Support: a Case Study of an Efl Teacher,2024,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The context is an EFL class in Spain, so it is likely that learners are L2 English users. However, the study focuses on an EFL teacher as the case, and the abstract does not specify participant details or that learner data are analyzed.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is an exploratory single instrumental case study of one EFL teacher using ChatGPT as teaching support. It examines ChatGPT for planning, designing lessons, and assessing writing, but there is no mention of an experimental or quasi-experimental design testing an LLM-based writing intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although assessing learners\u2019 writing is mentioned, the primary focus is on ChatGPT as support for teachers (lesson planning, design, reliability/helpfulness of outputs), not on a structured pedagogical intervention targeting learners\u2019 writing competence or writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses qualitative thematic analysis and does not report quantifiable writing outcome metrics. It focuses on perceived support, reliability, and helpfulness of ChatGPT for the teacher, without experimental measures of changes in learners\u2019 writing performance.""}}"
"4th International Conference on Digital Technologies and Applications, Icdta 2024",2024,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""This is a proceedings volume listing multiple papers across diverse topics. Some titles mention students and EFL contexts (e.g., Moroccan secondary education EFL students), but the abstract does not specify that any paper involves L2 English learners in an ESL/EFL/ELL context with English as the target language in combination with LLM-based writing intervention.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The proceedings description does not indicate any experimental or quasi-experimental study integrating large language models (e.g., ChatGPT, GPT-4) into writing instruction. One listed paper concerns perceptions of AI in academic writing and another about attitudes toward ChatGPT as a learning tool, but these are framed as perception/attitude studies, not LLM-mediated writing interventions.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus of the proceedings is broad digital technologies and applications. The mentioned education-related papers focus on perceptions, attitudes, or general academic performance, not specifically on writing competence outcomes from an LLM-based pedagogical intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics are reported or implied in the proceedings abstract. The relevant titles emphasize perceptions and attitudes toward AI/ChatGPT rather than measured changes in writing performance following an LLM-based intervention.""}}"
Revolutionizing English Language Learning with Ai: Boosting Student Receptive and Productive Skills,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 183 EFL undergraduate students from three universities, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study evaluates three AI tools (Turboscribe, Gliglish, Jenni) via a survey based on TAM. There is no indication these are LLM-based tools integrated into a structured writing instruction or experimental/quasi-experimental intervention; rather, it is a perception/acceptance study.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on overall English skills (listening, reading, speaking, and writing) and technology acceptance, not specifically on writing competence or writing-related variables as the primary focus.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are behavioral intent to use, perceived usefulness, and user-friendliness based on a TAM survey. No quantifiable writing performance metrics or measured changes in writing ability are reported.""}}"
Second Language Writing Anxiety and Chatgpt Adoption as an Automated Writing Evaluation Tool,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as English second language learners (639 undergraduate students), which fits the ESL/EFL/ELL population criterion focused on English.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is a cross-sectional survey using TAM and SEM-PLS to examine intention to use ChatGPT. There is no experimental or quasi-experimental LLM-based writing intervention or instructional integration; ChatGPT is only considered as a potential tool, not implemented in a treatment.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on writing anxiety and technology acceptance (perceived usefulness, ease of use, attitude, intention) regarding ChatGPT as an automated writing evaluation tool, not on an implemented writing pedagogy or intervention to improve writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome measures are reported. Outcomes are psychological/attitudinal (writing anxiety, perceived usefulness, perceived ease of use, attitude, intention to use), with no assessment of changes in writing performance or related measurable writing skills.""}}"
The Impact of Using Chatgpt on Efl Students' Writing,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The participants are explicitly described as English as a foreign language (EFL) learners, which fits the target population of L2 English learners in EFL/ESL/ELL contexts.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention involves learners revising their English outlines with ChatGPT assistance, directly integrating an LLM (ChatGPT) into the writing process in a comparative design (with vs. without ChatGPT).""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on writing: comparison of English outlines, and reported effects on logical structure, content enrichment, vocabulary, grammar, and overall writing ability. This is clearly a writing-focused intervention, not automated scoring.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports findings based on discourse analysis and reflection essays but does not indicate any quantifiable writing outcome metrics (e.g., scores, rubric-based ratings, statistical comparisons). Outcomes are described qualitatively (e.g., \u2018helps improve\u2019), so it does not meet the requirement for quantifiable writing measures.""}}"
Revolutionizing Efl Writing: Unveiling the Strategic Use of Chatgpt by Indonesian Master’s Students,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are postgraduate EFL students (Indonesian Master\u2019s students), clearly L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is a qualitative case study exploring students\u2019 experiences and strategies in using ChatGPT. There is no indication of an experimental or quasi-experimental design or a structured instructional intervention integrating ChatGPT; it focuses on naturally occurring use and perceptions.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is EFL writing; the abstract discusses how ChatGPT is used for vocabulary, grammar, idea generation, essay structuring, and language refinement, all directly related to writing processes and competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study relies on self-reported data and qualitative findings about experiences, strategies, and perceived benefits. It does not report quantifiable writing outcome metrics or experimental measures of writing improvement.""}}"
Nurturing Responsible Ai Practices in L2 Writing: Empowering Student Voices,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are students in a freshman academic writing course at an English-medium American university in the UAE, implying L2 English learners in an EFL/ESL context with English as the target language.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers broadly to \u2018Artificial Intelligence (AI)\u2019 and contrastive analysis of human vs AI-generated texts, but does not specify use of large language models (e.g., ChatGPT, GPT-4) or any particular AI tool, nor that AI is integrated as an instructional writing aid rather than as an object of analysis.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on responsible and ethical AI integration, digital literacy, learner autonomy, and policy development. AI-generated texts are used for contrastive analysis and policy discussion, not as a pedagogical writing intervention aimed at improving writing competence through AI-mediated support.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although mixed methods and surveys are mentioned, there is no indication of quantifiable writing outcome metrics (e.g., writing scores, complexity, accuracy) assessing the effectiveness of an AI-mediated writing intervention. Outcomes focus on digital literacy and policy engagement rather than measurable changes in writing performance.""}}"
"Leveraging Chatgpt to Enhance Students’ Writing Skills, Engagement, and Feedback Literacy",2024,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 50 Indonesian university students in an English as a Foreign Language (EFL) context taking an Economic English course. The focus is clearly on English language learning and writing.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The title specifies \u2018Leveraging ChatGPT\u2019 and the abstract refers to \u2018AI chatbots\u2019 used by the experimental group. ChatGPT is an LLM, and the design is experimental with an experimental and control group, integrating the chatbot into writing-related learning.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study explicitly targets \u2018students\u2019 writing skills\u2019 and \u2018EFL students\u2019 writing,\u2019 with outcomes including writing learning outcomes, feedback literacy, and engagement. The primary pedagogical focus is on writing competence and related variables, not on automated scoring.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study aims \u2018to measure how AI chatbots affect students' writing learning outcomes\u2019 and reports that the experimental group \u2018showed significant improvements in writing outcomes.\u2019 Tests and statistical analysis indicate quantifiable writing outcome measures are used.""}}"
The Impact of Chatgpt Feedback on the Development of Efl Students’ Writing Skills,2024,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 110 university students learning English as a Foreign Language (EFL). The context is explicitly foreign language education with English as the target language.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention is ChatGPT feedback integrated into students\u2019 writing processes. The study uses a quasi-experimental design to examine the effectiveness of this LLM-based feedback in foreign language education.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on writing skills and writing proficiency. The abstract reports on aspects of writing such as conciseness, grammar, inclusion of key information, and use of passive voice, all within a pedagogical intervention using ChatGPT.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses pre-tests and post-tests to evaluate the impact of ChatGPT feedback on writing proficiency and reports significant improvements in specific, quantifiable aspects of writing (conciseness, grammar, key information, passive voice).""}}"
Exploring the Attitudes of Efl University Instructors and Students Toward Utilizing Chatgpt for Acquiring Writing Fluency and Accuracy Skills,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are EFL university instructors and students at a private university in Sharjah, explicitly within an English as a foreign language (EFL) context, focusing on English writing fluency and accuracy.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study explores attitudes toward using ChatGPT but does not describe an experimental or quasi-experimental instructional intervention integrating ChatGPT into actual writing instruction or tasks. It is an attitudinal survey, not an intervention study.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on writing-related variables\u2014specifically writing fluency and accuracy skills in EFL\u2014so the context is clearly writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are perceptions/attitudes measured via Likert-scale questionnaires and interviews. There is no mention of quantifiable writing performance metrics (e.g., scores, error counts, rubric-based writing assessments) resulting from an LLM-mediated intervention.""}}"
Usability Study of Genai for English Learning in Vr,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as \u201c7 undergraduate non-native English speakers,\u201d which fits L2 English learners in a higher-education EFL/ESL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the system uses a large language model for language assessment and generative NPC dialogue, the study is a usability test of the VR-GenAI system (SUS, CVI). There is no experimental or quasi-experimental instructional intervention design to evaluate LLM-mediated writing instruction or writing processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on spoken interaction in VR (real-time conversation game, speaking practice, gestures, NPC dialogue). Writing competence or writing-related variables are not mentioned as a primary focus.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Reported outcomes are System Usability Scale (SUS) and Content Validity Index (CVI) regarding conversation quality and interface usability. No quantifiable writing outcomes or writing performance measures are reported.""}}"
Exploring the Use of Generative Ai in Student-produced Efl Podcasts: a Qualitative Study,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are university English as a Foreign Language (EFL) students, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201cgenerative AI tools\u201d but does not specify whether these are large language models (e.g., ChatGPT, GPT-4) or other generative tools. However, even if LLMs were used, the study is purely qualitative and not experimental or quasi-experimental in design.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on using generative AI in student-produced EFL podcasts, emphasizing spoken language quality, creativity, ethics, and cultural context. Writing is only mentioned as part of script creation, and the primary outcome is not writing competence or writing-related variables but podcast production and spoken language.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is explicitly described as qualitative, based on open-ended responses and thematic analysis. It does not report quantifiable writing outcome metrics or any experimental measures of writing performance.""}}"
Utilizing Elsa Speak and Busuu Apps to Enhance English for Professional Purposes among Indian Students: an Education 4.0 Approach,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Indian students learning English for professional purposes in a multilingual context, fitting an ESL/EFL/ELL population: \u201cEnglish as a second language\u2026 professional English communication\u2026 reflecting India\u2019s multilingual society and numerous regional languages.\u201d""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses ELSA Speak and Busuu, described as Education 4.0 applications and language learning platforms. There is no indication these are large language model (LLM)-based tools (e.g., ChatGPT, GPT-4). They are general AI/EdTech apps, not transformer-based generative LLMs integrated into writing instruction.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The focus is on overall \u201cprofessional English communication\u201d and improvement in \u201clistening, speaking, reading, and writing skills.\u201d Writing is only one of several skills and the abstract does not indicate that writing competence or writing-related variables are the primary focus of the intervention.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The study reports significant improvement in multiple skills, including writing, based on pre- and post-test questionnaires. However, it is unclear whether there are specific, quantifiable writing outcome metrics (e.g., writing scores, text quality measures) as opposed to general self-reported communication skills.""}}"
Using Generative Ai to Provide High-quality Lexicographic Assistance to Chinese Learners of English; Die Gebruik Van Generatiewe Ki Om Hoëkwaliteit Leksikografiese Hulp Aan Chinese Aanleerders Van Engels Te Bied,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study explicitly targets \u201cChinese learners of English,\u201d which fits the L2 English learner population in an EFL/ELL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Generative AI (ChatGPT, Ernie Bot) is used to generate explanations and error subcategories and to argue for potential integration into writing assistants. However, the abstract does not describe an experimental or quasi-experimental pedagogical intervention where LLMs are actually integrated into learners\u2019 writing instruction or processes; it is more a design/methodological and lexicographic study.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The focus is on lexicographic assistance and explanations for subject\u2013verb disagreement errors, with a proposed integration into writing assistants. While related to writing, the primary emphasis appears to be on tool development and AI capabilities rather than an implemented instructional context with learners\u2019 writing competence as the central outcome.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not report any quantitative writing outcome measures or experimental evaluation of learners\u2019 writing performance. It discusses identification of error subcategories and the quality of AI-generated explanations, but no measured impact on learners\u2019 writing is presented.""}}"
Investigating Chinese Learners ' Use and Perceptions of Chatgpt in Eap,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Chinese learners in an English for Academic Purposes (EAP) context at a Chinese university, implying they are L2 English learners in an EFL setting.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study investigates learners\u2019 use and perceptions of ChatGPT via questionnaire and interviews. There is no indication of an experimental or quasi-experimental pedagogical intervention integrating ChatGPT into instruction; it is observational/perceptual research.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""ChatGPT is used for academic vocabulary and academic writing support, but the focus of the study is on perceptions and usage patterns, not on a structured writing intervention or instructional design targeting writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports attitudes and beliefs about ChatGPT but does not mention any quantitative writing outcome measures (e.g., writing scores, text quality metrics) resulting from an intervention.""}}"
Using Ai Tools to Enhance Academic Writing and Maintain Academic Integrity,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are undergraduate students whose first language was not English, i.e., L2 English learners in a higher education context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study explores students\u2019 perceptions of paraphrasing and AI tools but does not describe an experimental or quasi-experimental intervention integrating LLMs into writing instruction or processes. It is a perception-focused qualitative study.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on perceptions of plagiarism, academic writing, and AI tool use, not on a structured pedagogical writing intervention or systematic use of LLMs to develop writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract states that qualitative methods were used to analyze focus group data and does not mention any quantifiable writing outcome metrics or measured changes in writing performance.""}}"
Chatgpt as a Tool to Improve Written Expression in English as a Foreign Language; Chatgpt Comme Outil D’amélioration De L’expression Écrite En Anglais Langue Étrangère; Chatgpt Como Uma Ferramenta Para Aprimorar a Expressão Escrita No Inglês Língua Estrangeira; Chatgpt Como Herramienta Para Mejorar La Expresión Escrita En Inglés Como Lengua Extranjera,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study focuses on students using ChatGPT to improve written expression in English as a foreign language in higher education, which fits an EFL/ESL context with English as the target language.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""ChatGPT (an LLM) is clearly the tool used, but the abstract does not specify whether there is an experimental or quasi-experimental design (e.g., control group, pre/post comparison, or structured intervention protocol). It only mentions that students performed a writing task and used ChatGPT, with subsequent analysis of interactions.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is explicitly academic writing in English as a foreign language, focusing on correcting and improving written expression in the essay genre, which is directly related to writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The outcome is described as a detailed analysis of students\u2019 interactions with ChatGPT, highlighting mistakes and correct answers provided by the tool. There is no indication of quantifiable writing outcome metrics (e.g., scores, measurable gains) assessing the effectiveness of the intervention; the focus is on describing ChatGPT\u2019s feedback and its possibilities/limitations.""}}"
Utilising Artificial Intelligence-enhanced Writing Mediation to Develop Academic Writing Skills in Efl Learners: a Qualitative Study,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as EFL learners preparing for the IELTS examination, i.e., L2 English learners in an EFL context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention uses ChatGPT, an LLM-based AI platform, for interactive writing activities where learners receive implicit and explicit writing mediation. This is an instructional integration of an LLM into writing processes.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on developing EFL learners\u2019 academic writing skills via AI-enhanced writing mediation and interactive writing activities, aligning with writing competence as the primary outcome domain.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is explicitly described as a qualitative research design using microgenetic tracking, observations, reflexive journal, and think-aloud interviews. The abstract reports perceived development and attitudes but does not indicate any quantifiable writing outcome metrics or experimental/quasi-experimental measures of effectiveness.""}}"
Does It Really Help? Exploring the Impact of Al-generated Writing Assistant on the Students’ English Writing,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are four seventh-semester EFL students, clearly L2 English learners in an EFL context, with a focus on English writing skills.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study evaluates an AI-generated writing assistant (ParagraphAI text generator) but the abstract does not specify that it is an LLM-based tool (e.g., ChatGPT/GPT-like transformer model). It is treated as generic AI-powered writing software, and there is no clear indication it is a large language model intervention integrated into instruction or writing processes as defined in the review scope.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is explicitly on English writing skills, examining grammatical errors, cohesion, coherence, and content density in students\u2019 writing when using the AI assistant, which are core writing-related variables.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses tests, questionnaires, and text comparison to measure Lexical Diversity indices and reports effects on grammatical accuracy, cohesion, coherence, and content density, providing quantifiable writing outcome metrics.""}}"
Ghostbuster: Detecting Text Ghostwritten by Large Language Models,2024,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The abstract mentions evaluation on documents by non-native English speakers but not as participants in an L2 learning intervention; they are used as a test set for detection performance, not as L2 learners in ESL/EFL/ELL instructional contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study introduces Ghostbuster, a system for detecting AI-generated text. LLMs are the target of detection, not an instructional tool in an experimental or quasi-experimental writing intervention. No LLM-mediated teaching or feedback is described.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on AI-text detection performance (F1 scores, robustness, generalization) across domains such as student essays, creative writing, and news, not on improving writing competence or writing-related pedagogical variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are detection metrics (F1 scores) and robustness to attacks, not quantifiable L2 writing outcomes or measures of writing quality following an LLM-based intervention.""}}"
