Title,Year,Decision,Notes
Recipe4u: Student-chatgpt Interaction Dataset in Efl Writing Education,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 212 college students in English as a Foreign Language (EFL) writing courses, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study involves a semester-long experiment where students engage in dialogues with ChatGPT to revise their essays, integrating an LLM into the writing process.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is explicitly EFL writing education, with students using ChatGPT to revise essays and the dataset including essay edit histories, focusing on writing-related activity.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract describes creation and analysis of an interaction dataset, with baseline results for intent detection and satisfaction estimation. It does not report quantifiable writing outcome metrics (e.g., changes in writing quality, scores, or measurable writing performance) to assess the effectiveness of the LLM-mediated intervention.""}}"
How Llms Support Efl Writing: a Case Study of K-12 English Learning Based on the Edipt Model,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly focuses on K-12 English as a Foreign Language (EFL) learners in Chinese English education, i.e., L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the paper discusses LLMs conceptually and proposes a response strategy framework (EDIPT model) for using LLMs in K-12 English learning, it is described as a case study and an initial effort exploring potential contributions. There is no indication of an experimental or quasi-experimental design implementing a concrete LLM-based writing intervention with measured effects.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The focus includes writing instruction and proposes using LLMs to enhance EFL writing and provide feedback. However, the abstract emphasizes a framework and implications rather than a clearly described pedagogical intervention with implementation details, so it is unclear whether the primary focus is an implemented writing intervention versus conceptual discussion.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not report any quantifiable writing outcome metrics or experimental results. It discusses potential benefits (improving learning efficiency, reducing teacher burden) and challenges, but there is no mention of measured changes in writing performance or other quantitative writing-related outcomes.""}}"
Leveraging a Diagnostic Exam for Cultivating Ai Literacy: Postgraduate Student Reflections on Chatgpt,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are postgraduate L2 English Language Learner (ELL) students in a high-intermediate L2 English writing and communications course at a U.S. research university, clearly fitting ESL/EAP L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is an AI literacy intervention examining students\u2019 views of AI tools and generative AI. There is no indication of an experimental or quasi-experimental design integrating a specific LLM (e.g., ChatGPT) into writing instruction or processes as a pedagogical tool; rather, it analyzes diagnostic exam output and reflections about AI.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The context involves a writing and communications course and a first-day writing diagnostic exam, but the focus is on AI literacy and students\u2019 perspectives on AI tools, not on developing writing competence or writing-related performance through LLM-mediated instruction.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports students\u2019 views and reflections and discusses pedagogical implications. It does not mention any quantitative writing outcome measures or assessment of changes in writing performance resulting from an LLM-mediated intervention.""}}"
Network of Discourses: Resistance and Negotiation within Chinese Students’ Ai-assisted Efl Writing,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are English major students in an EFL context at a university in China, clearly L2 English learners: \u201cEnglish as a Foreign Language (EFL) writing assignments\u2026 at a university in China.\u201d""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although students use ChatGPT (a generative AI chatbot), the study is not described as experimental or quasi-experimental and does not present a structured pedagogical intervention. It is a qualitative investigation of how students collaborate with AI, framed through Actor-Network Theory and critical discourse analysis.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is clearly EFL writing: \u201cAI-assisted EFL writing,\u201d \u201cEFL writing assignments,\u201d and discussion of EFL writing instruction and assessment criteria. The focus is on writing practices and related ideologies.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports discourse-analytic findings about authenticity, authority, and language ideologies, but does not mention any quantitative or experimental writing outcome measures (e.g., scores, quality ratings, accuracy). It focuses on practices and perceptions rather than measurable writing gains.""}}"
Voices of the Future: Exploring Students' Views on the Use of Genai in Academic and Professional Pr Writing,2024,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are described as 'native Thai PR major university students.' While they write PR texts in English rather than Thai, the abstract does not frame them as L2 English learners in an ESL/EFL/ELL context or focus on L2 English learning outcomes; the emphasis is on adoption and perceptions of GenAI.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is qualitative, using focus groups and a workshop on GenAI. There is no indication of an experimental or quasi-experimental design integrating a specific LLM (e.g., ChatGPT) as a structured writing intervention; GenAI is trialed for discussion of adoption, not as a controlled pedagogical treatment.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The context involves academic and professional PR writing and students\u2019 views on using GenAI for such writing. However, the primary focus is on perceptions, adoption, and attitudes rather than systematic development of writing competence or writing-related performance variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is explicitly qualitative, based on semi-structured focus groups. The abstract reports attitudes, awareness, and reservations but does not mention any quantifiable writing outcome metrics or measured changes in writing performance following GenAI use.""}}"
Integrating Automated Written Corrective Feedback into E-portfolios for Second Language Writing: Notion and Notion Ai,2024,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract refers generally to \u201csecond language (L2) educators\u201d and \u201cL2 learners,\u201d but does not specify that the target language is English or that the context is ESL/EFL/ELL. The population and language focus cannot be confirmed from the abstract alone.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article is explicitly described as a \u201creview\u201d and \u201ctechnology review\u201d that proposes the use of Notion and Notion AI for L2 writing pedagogy. It does not describe an experimental or quasi-experimental study or an implemented intervention; it only discusses potential use and affordances/limitations.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is clearly on L2 writing pedagogy, e-portfolios, and automated written corrective feedback (AWCF) for writing, with Notion AI as an AI-powered writing assistant that edits texts in terms of lexico-grammar, cohesion, and structure. The primary context is writing competence and writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""As a technology review, the article does not report any empirical, quantifiable writing outcome metrics. It provides an overview and discussion of affordances and limitations, without experimental measures or structured intervention outcomes.""}}"
The Use of Ai Tools in English Academic Writing by Saudi Undergraduates,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Saudi undergraduates enrolled in freshmen academic writing courses, proficient in English. This fits an EFL/ESL/ELL context with English as the target language.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although students use ChatGPT (an LLM) along with Grammarly and Google Translate, the study is a perception survey with no experimental or quasi-experimental design integrating LLMs into instruction. There is no structured LLM-mediated intervention being tested.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on English academic writing and how AI tools support writing processes (idea generation, outlining, grammar, spell-check), which is clearly writing-related.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports perceptions and factor-analytic results about attitudes toward AI tools but does not report quantifiable writing outcome measures (e.g., changes in writing scores, quality, accuracy) resulting from an LLM-based intervention.""}}"
Navigating Ai Writing Assistance Tools: Unveiling the Insights of Thai Efl Learners,2024,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as 'Thai EFL learners' and 'Thai non-English-major undergraduates,' indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers broadly to 'AI writing assistance tools' without specifying that they are LLM-based (e.g., ChatGPT, GPT-4) or detailing the underlying technology. However, the study is qualitative and focuses on learners\u2019 existing use and perceptions rather than an experimental or quasi-experimental intervention integrating a specific LLM into instruction.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on learners\u2019 perceptions, benefits, and challenges of using AI writing assistance tools, not on a structured pedagogical intervention targeting writing competence. It is an exploratory qualitative study of experiences rather than an instructional context evaluating an intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is explicitly qualitative, based on interviews, and does not report quantifiable writing outcome metrics. It discusses perceived improvements and challenges but no experimental measures of writing performance.""}}"
Investigating Efl Faculty Members’ Perceptions of Integrating Artificial Intelligence Applications to Improve the Research Writing Process: a Case Study at Majmaah University,2024,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are EFL faculty members/teachers at Majmaah University, focusing on their own research writing, not on L2 English learners in ESL/EFL/ELL instructional contexts. The population is teachers as writers, not student L2 learners.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers broadly to \u201cAI applications and tools\u201d without specifying whether they are large language models (e.g., ChatGPT, GPT-4) or other types of AI. The study is about perceptions of integrating AI tools, not a clearly described experimental or quasi-experimental LLM-based intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on faculty members\u2019 research writing processes and their perceptions of AI tools, not on pedagogical writing instruction or student writing competence. It is not situated as an L2 writing instructional intervention context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports attitudes and perceptions via questionnaires and interviews. There is no indication of quantifiable writing outcome measures (e.g., writing scores, text quality metrics) assessing the effectiveness of an AI/LLM-mediated writing intervention.""}}"
Transforming Academic Writing with Ai: Tools for Effective Learning,2024,unsure,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract does not specify that participants are L2 English learners (ESL/EFL/ELL). It mentions \u2018students\u2019 and \u2018CAE grades\u2019 (possibly Cambridge Advanced English), which suggests an English L2 testing context, but this is not explicit. The learner population and their L2 status remain unclear from the abstract alone.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""ChatGPT is clearly the focal AI tool, and the study analyzes revision data and ChatGPT feedback. However, it is not clearly stated whether there is an experimental or quasi-experimental design (e.g., control vs. treatment, pre\u2013post with ChatGPT as the intervention) or if this is primarily an observational/analytic study of revisions. The design is not sufficiently described to confirm it meets the intervention criterion.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is explicitly on academic writing, revision, and essay quality. The paper examines how ChatGPT supports revision, addresses structural, grammatical, and stylistic issues, and explores improvements in essay quality and CAE grades. The primary context is clearly writing competence and writing-related variables.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The abstract notes that the analysis examined revision data from eleven student texts, including error types, word count changes, and revision behaviours, and relates these to improvements in essay quality, essay scores, and CAE grades. These constitute quantifiable writing outcome metrics linked to the use of ChatGPT.""}}"
