Title,Year,Decision,Notes
Investigating Connections between Teacher Identity and Pedagogy in a Content-based Classroom,2021,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are L2 English learners in an L2 English legal education (LLM) program, learning to write a legal genre (office memorandum), which fits ESL/EAP-type contexts focused on English.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The abstract describes a classroom-based ethnography examining how a law instructor\u2019s role identities shape pedagogy. There is no mention of large language models, AI, or any technology-mediated intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is a legal research and writing course where the instructor teaches L2 learners to write an office memorandum, clearly focusing on writing competence and pedagogy.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is qualitative (ethnography) with observations, interviews, and artifacts. It does not report quantifiable writing outcome metrics or experimental evaluation of an intervention.""}}"
Application of Artificial Intelligence Powered Digital Writing Assistant in Higher Education: Randomized Controlled Trial,2021,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as \""English second postgraduate students\"" and \""non-native postgraduate students in English academic writing,\"" indicating L2 English learners in an English academic writing context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The intervention is an \""Artificial Intelligence (AI) powered writing tool\"" delivered in a randomized controlled trial. However, the abstract does not specify that this AI tool is a large language model (e.g., ChatGPT/GPT-based or transformer generative model). Given the 2021 date and lack of detail, it is likely a generic AI writing assistant rather than an LLM, but this cannot be confirmed from the abstract alone.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary outcomes reported are behavioral, emotional, and cognitive engagement, self-efficacy for writing, and emotions. The focus is on learning behavior and attitudinal technology acceptance, not on writing competence or writing-related performance measures. Writing is the context, but not the main outcome variable.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing performance outcomes (e.g., writing quality scores, accuracy, complexity) are reported. All measured outcomes are affective or engagement-related constructs, so the study does not provide experimental measures of writing improvement attributable to the AI tool.""}}"
Ensemble Multi-channel Neural Networks for Scientific Language Editing Evaluation,2021,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The abstract discusses scientific papers authored by non-native English speakers in general and the AESW shared task dataset, but there is no indication of actual learner participants in ESL/EFL/ELL instructional contexts. It is a system evaluation study, not an intervention with L2 learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study proposes an Ensemble Multi-Channel Neural Networks (EMC-NN) model for sentence-level language editing evaluation. It is not an LLM-based (e.g., ChatGPT, GPT-4) pedagogical intervention; rather, it is a classification model for detecting whether sentences need editing.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on automated scientific writing evaluation (predicting if a sentence needs editing), not on integrating LLMs into writing instruction or learners\u2019 writing processes. It is a tool performance study, not a teaching/learning context targeting writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are model performance metrics (F1-score) on the AESW task, not quantifiable writing outcomes for learners. No experimental or quasi-experimental intervention with learner writing performance is described.""}}"
Automated L2 Writing Performance Assessment: a Literature Review,2021,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract discusses ESL/EFL writing instruction contexts in general but, as a literature review, does not specify a concrete participant population of L2 English learners within an empirical study.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article is explicitly described as a literature review of Automated Writing Evaluation (AWE) systems over two decades, not an experimental or quasi-experimental study integrating LLMs into instruction. It is a secondary review, not a primary intervention study.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""While the focus is on teaching and assessing writing, the paper synthesizes prior work on AWE systems rather than reporting a specific pedagogical intervention or context with primary data.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""As a literature review, the study does not report original, quantifiable writing outcome metrics from an intervention; it summarizes existing research and suggests future directions.""}}"
A Hierarchical Bert-based Transfer Learning Approach for Multi-dimensional Essay Scoring,2021,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions a self-collected dataset of Chinese EFL learners\u2019 argumentation (CELA), indicating L2 English learners are involved. However, the primary focus is on automated scoring performance, not on learner outcomes, and it is unclear whether participants are treated as learners in an instructional context rather than as data sources for model training.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study develops a hierarchical BERT-based model for automated essay scoring (AES). BERT is used as a pre-trained language model for scoring, not as an instructional or intervention tool integrated into writing instruction or writing processes. There is no experimental or quasi-experimental LLM-mediated pedagogical intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on improving automated essay scoring accuracy (QWK scores) across multiple dimensions. This is an assessment/measurement study of AES functionality, not a pedagogical study targeting writing competence or writing-related learning outcomes in an instructional context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The outcomes reported are model performance metrics (average quadratic weighted kappa) comparing the proposed AES model to baselines. There are no quantifiable learner writing outcomes or measures of the effectiveness of an LLM-mediated writing intervention.""}}"
A Literature Review of Foreign Studies on the Impact of Call on Second Language Acquisition from 2015,2021,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract discusses second language acquisition and foreign studies on CALL in general, but does not specify that the reviewed participants are L2 English learners or that the focus is on English rather than other target languages.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article is explicitly described as a literature review of empirical studies on computer-assisted language learning (CALL) since 2015. It is not an experimental or quasi-experimental primary study, and it does not specifically focus on LLM-based tools such as ChatGPT or GPT-4.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The review concerns computer-assisted language teaching and second language acquisition broadly. It does not indicate that the primary focus is on writing competence or writing-related variables; multiple aspects of language teaching may be covered.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""As a literature review, the paper does not itself report original, quantifiable writing outcome metrics from an LLM-mediated intervention. It synthesizes prior CALL studies rather than conducting a new intervention with measured writing outcomes.""}}"
Digital Storytelling with Chatbots: Mapping L2 Participation and Perception Patterns,2021,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract states the context is an L2 class at a university in South Korea, implying EFL learners, but it does not explicitly specify that the target language is English. It only refers to \u201cL2\u201d generically.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses a \u201cdigital storytelling chatbot system (storybot).\u201d The abstract does not indicate that this chatbot is a large language model (e.g., ChatGPT, GPT-4, transformer-based generative model). It appears to be a scripted or task-specific chatbot, not an LLM-based system.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on participation rates, reading comprehension, and perceptions of storybot interactions. While L2 output is mentioned, the outcomes emphasized are reading comprehension and perception, not writing competence or writing-focused instruction.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports participation analytics (amount read vs. written) and survey-based perceptions. It does not report quantifiable writing outcome metrics (e.g., writing quality, accuracy, complexity) to assess effectiveness of a writing intervention; writing is not systematically measured as an outcome.""}}"
The Intervention of Internet Technology on Students' English Learning in the Intelligent Era,2021,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Chinese medicine undergraduates learning English as a second language in China (ESL/EFL context). The study explicitly concerns second language learning (SLL) and English writing ability.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is described as an 'Internet learning system' and 'Internet technology' with AI resources and intelligent learning system, but there is no indication that a large language model (e.g., ChatGPT, GPT-4, transformer-based generative model) is used. It appears to be a general AI/Internet-based learning platform, not an LLM-based writing tool.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""Writing is one of the assessed skills; the abstract mentions an 'English Writing Scale' and reports that English writing ability is lower than middle level, and that performance in listening, reading, writing, and translation improved in the experimental group. Thus, writing competence is a primary outcome among other skills.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable outcomes: performance differences between experimental and control groups (p<0.01) across listening, reading, writing, and translation, as well as correlations and regression analyses involving learning anxiety, motivation, and learning ability. Writing performance is explicitly measured via an English Writing Scale.""}}"
Research on the Design of Lexical-chunks Centered Mode of Writing under Artificial Intelligence in College English Course,2021,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study is situated in a college English course with EFL learners (\u201ccollege English writing teaching model\u2026 for EFL, especially for students with a relatively low language proficiency\u201d), indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The abstract mentions \u201cbig data technology\u201d and \u201cartificial intelligence\u201d in general but does not specify the use of large language models (e.g., ChatGPT, GPT-4) or any transformer-based generative model. It appears to be a data-driven monitoring/feedback system rather than an LLM-mediated writing intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on a \u201ccollege English writing teaching model\u201d and how lexical-chunk-centered instruction affects students\u2019 writing input and output, which aligns with writing competence as a primary focus.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract notes that big data technology \u201ceffectively monitors the learning process\u201d and that lexical chunk teaching \u201cpromotes students\u2019 writing input and triggers output,\u201d but it does not clearly report quantifiable writing outcome metrics or experimental results; the design (experimental vs. descriptive) is not explicit.""}}"
The Listening Strategies of Non English Majors in Colleges and Universities Based on Artificial Intelligence,2021,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are non-English majors in colleges and universities studying English listening, which implies L2 English learners in an EFL/ESL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the title mentions 'based on artificial intelligence', the abstract describes a questionnaire study on listening strategies and metacognitive strategies. There is no indication of an experimental or quasi-experimental design integrating large language models (e.g., ChatGPT, GPT-4) into instruction or learning processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on listening strategies and listening level, not on writing competence or writing-related variables. No writing instruction or writing process is mentioned.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The outcomes reported concern listening strategy use and listening performance (e.g., scores for groups on questionnaire topics). There are no quantifiable writing outcome metrics or writing intervention effects reported.""}}"
