Title,Year,Decision,Notes
Investigating a Customized Generative Ai Chatbot for Automated Essay Scoring in a Disciplinary Writing Task,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are engineering students in a disciplinary English course at a university in Hong Kong, which implies L2 English learners in an EFL/ESL context. The focus is on English writing scores.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study uses a customized GenAI chatbot (LLM-based) solely for automated essay scoring, comparing its scores with those of English teachers. There is no indication of an instructional or intervention design integrating the LLM into writing instruction or writing processes for learners.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on the chatbot\u2019s performance as an automated essay scoring system (correlations between chatbot and teacher scores). There is no pedagogical intervention or focus on improving writing competence; it is an assessment-functionality study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although writing scores are reported, they are used to evaluate the GenAI scoring tool\u2019s reliability, not to assess the effectiveness of an LLM-mediated writing intervention. No experimental or quasi-experimental instructional treatment or learner outcome change is described.""}}"
Attitudes of Pakistani Undergraduate Esl Students Toward Artificial Intelligence in Improving English Writing Skills,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The participants are Pakistani undergraduate ESL students, clearly L2 English learners in an ESL context, and the focus is on English writing skills.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study examines attitudes toward AI in general and AI adoption using TAM and CLT, but there is no indication of an experimental or quasi-experimental design integrating a specific LLM (e.g., ChatGPT, GPT-4) into writing instruction or processes. It is an attitudinal survey, not an LLM-based intervention study.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is explicitly English writing skills and how AI might improve them, so the primary focus is on writing competence and related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports attitudes, perceived usefulness, ease of use, and behavioral intentions, analyzed via descriptive statistics. It does not report quantifiable writing outcome metrics (e.g., changes in writing scores, quality, accuracy) resulting from an AI/LLM-mediated writing intervention.""}}"
Exploring the Efficacy of Chatgpt-4 Feedback in Second Language Spanish Writing,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are advanced Spanish learners; the target language is Spanish, not English. The abstract focuses on second language Spanish writing, so the population and data are not in an ESL/EFL/ELL English context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses ChatGPT-4, a large language model, to provide rubric-aligned feedback on student writing as part of a treatment where students revise drafts based on AI and instructor feedback.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is clearly L2 writing development, with AI-generated feedback used to support writing revisions and drafting processes in a formal writing task.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The study is described as qualitative, focusing on thematic analysis of questionnaires, revisions, and reflections. While there is a pre- and post-treatment writing task, the abstract does not state that quantifiable writing outcome metrics were analyzed or reported; emphasis is on perceptions and thematic findings.""}}"
Efl Learners’ Perceptual Perezhivaniya and Actual Writing Revision Behaviors Mediated by Genai: a Sociocultural Theory Perspective,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are nineteen EFL learners at a university in Southern China, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract states that learners revised L2 continuation writing tasks using GenAI, but it does not specify that the GenAI tool is an LLM (e.g., ChatGPT, GPT-4) or provide details about the underlying technology. It could be any generative AI system, not necessarily an LLM-based intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is explicitly on L2 writing revision processes (word choice, content, discourse, syntax, errors, alignment, typographic elements) mediated by GenAI, which is central to writing competence and writing-related behaviors.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses interviews, Q-methodology, and Translog screen recordings to explore revision processes and the alignment between perceived experiences and actual behaviors. The abstract reports consistency between perceptions and behaviors but does not mention any quantifiable writing outcome metrics (e.g., writing quality scores, accuracy gains, pre-post tests) assessing effectiveness of the GenAI-mediated intervention.""}}"
Automated Scoring in the Era of Artificial Intelligence: an Empirical Study with Turkish Essays,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are learners of Turkish as a second language, not L2 English learners. The focus is on Turkish essays and assessment in an under-represented language (Turkish), not English.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses OpenAI's GPT-4o (a large language model) in a zero-shot approach to score essays, indicating LLM integration. However, this is for automated scoring, not instructional intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on automated scoring reliability and alignment between human and AI scores for Turkish essays. There is no pedagogical writing intervention or instructional use of the LLM; it is an assessment/AS system study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports quantitative metrics (Quadratic Weighted Kappa, Pearson correlation, overlap) about scoring agreement, not about changes in learners\u2019 writing performance or outcomes following an LLM-mediated writing intervention.""}}"
Can Chatgpt Serve as a Writing Collaborator? Insights from Chinese Efl Learners,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Chinese EFL learners at a tier-one university in China with over ten years of English learning experience and upper-intermediate English proficiency. The context is clearly L2 English learning (EFL).""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study explicitly investigates how Chinese EFL learners interact with ChatGPT, a large language model, in an argumentative writing task, integrating it as a writing collaborator in L2 writing.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on L2 writing: an argumentative writing task, the nature of student\u2013chatbot collaboration in writing, and its impact on the quality of students\u2019 final writing products, within L2 writing instruction.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although the abstract states that the study examines the influence of student\u2013chatbot collaboration on the quality of writing, it describes the analysis as qualitative (interaction logs, think-aloud protocols, final texts, interviews) and does not indicate any experimental or quasi-experimental design or quantifiable outcome measures (e.g., scores, rubrics, pre\u2013post comparisons). The focus appears to be qualitative exploration rather than measured intervention effects.""}}"
Large Language Models Fall Short in Classifying Learners’ Open-ended Responses,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 143 Japanese university students studying English as a foreign language (EFL), which fits the L2 English learner population criterion.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""LLMs are used to classify learners\u2019 open-ended responses about their essay-writing process, not as part of an instructional or quasi-experimental writing intervention. The focus is methodological (classification accuracy), not on integrating LLMs into writing instruction or processes for learning.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on using LLMs for qualitative data analysis (classification of responses) and methodological implications, not on improving writing competence or writing-related pedagogical variables. There is no LLM-mediated writing instruction or support described.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study does not report quantifiable writing outcome metrics (e.g., writing quality, accuracy, complexity). Outcomes are Cohen\u2019s kappa for classification agreement between LLMs and human coders, unrelated to learners\u2019 writing performance.""}}"
"Enhancing Efl Writing with Visualised Genai Feedback: a Cognitive Affective Theory of Learning Perspective on Revision Quality, Emotional Response, and Human-computer Interaction",2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as EFL learners, indicating second language English learners in an EFL context. The focus is on their English writing and revision performance.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses a self-developed GenAI-powered writing chatbot based on large language models to provide feedback during writing revision. A 2\u00d72 quasi-experimental design compares visualised vs. non-visualised GenAI feedback, satisfying the requirement for an LLM-mediated writing intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on EFL writing performance, specifically revision quality (coherence and cohesion) and related variables (emotional responses, cognitive load) within a GenAI-assisted writing context, not on automated scoring or system evaluation alone.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable writing outcomes via pre- and post-tests, showing that visualised feedback significantly improved coherence and cohesion in learners\u2019 writing. These are measurable writing performance metrics aligned with the review\u2019s criteria.""}}"
Examining Longitudinal Development of Writing Motivation in the Genai Context: a Self-determination Theory Perspective,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as '261 Chinese EFL student writers,' which fits L2 English learners in an EFL context with a focus on English writing.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract states that the study is conducted in 'generative AI (GenAI)-supported writing contexts' and that GenAI provides adaptive feedback and personalized support. However, it does not specify that the GenAI is an LLM (e.g., ChatGPT, GPT-4) or provide enough detail to confirm that the underlying technology is a transformer-based generative model.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on 'development of motivation' and four SDT constructs (autonomy, competence, relatedness, identified regulation) in GenAI-supported writing contexts. Writing competence or writing performance is not the main outcome; the study is framed as motivation research rather than a writing competence intervention study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The outcomes reported are motivational (curvilinear trajectories of motivation, gains in SDT-related constructs). The abstract does not mention any quantifiable writing performance metrics (e.g., writing scores, quality ratings, accuracy, complexity) used to assess the effectiveness of the GenAI intervention on writing outcomes.""}}"
"Mastering Efl Writing with Chatgpt: a Systematic Review of Benefits, Challenges, and Best Practices",2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract explicitly focuses on EFL students and their writing skills in English, which fits the target population of L2 English learners in EFL contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article is described as a systematic review drawing on 21 studies about ChatGPT in EFL writing, not as an experimental or quasi-experimental primary study implementing an LLM-based intervention itself. Review articles are to be excluded.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The review\u2019s primary focus is on EFL writing instruction and writing-related outcomes such as accuracy, vocabulary use, fluency, and coherence, aligning with the writing competence context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although it summarizes that ChatGPT improves various aspects of writing, the paper is a systematic review and does not itself report original experimental outcome data from a specific intervention; per the criteria, reviews are excluded.""}}"
