Title,Year,Decision,Notes
Integrating Automated Writing Evaluation into Saudi Efl Students’ Writing Practice,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 154 Arabic-speaking undergraduate EFL students at a Saudi university, clearly L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses generic 'AWE systems' (Automated Writing Evaluation). The abstract does not indicate that these are LLM-based tools (e.g., ChatGPT, GPT-4) or transformer-based generative models; AWE is typically scoring/feedback software, not an LLM writing assistant.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on integrating AWE into EFL writing practice and its impact on writing skills, autonomy, and motivation, which are writing-related variables in a pedagogical context.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The study mentions collecting 'samples of EFL writing assignments before and after utilising the AWE system,' but the abstract does not clearly state that quantifiable writing outcome metrics were analyzed; emphasis is on experiences, evaluations, challenges, satisfaction, and perceived effectiveness.""}}"
The Impact of Ai-generated Feedback Explicitness (generic Vs. Specific) on Efl Students' Use of Automated Written Corrective Feedback,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are EFL university students in Saudi Arabia (Arab schools and universities), clearly L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is described as AI-driven Automated Written Corrective Feedback and Automated Essay Scoring systems/AWE systems, but there is no indication these are large language model (LLM)-based tools (e.g., ChatGPT, GPT-4). They are generic AWCF/AWE systems, which are often non-LLM. The abstract does not specify transformer-based generative models.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on EFL writing, corrective feedback, and writing proficiency, clearly within writing competence and writing-related variables in a pedagogical context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although the main research question mentions writing proficiency, the reported methods and results focus on perceptions (questionnaires, interviews, exploratory factor analysis of ease of use, clarity, usefulness, perceptions, feedback explicitness). No concrete quantitative writing outcome measures (e.g., scores, accuracy gains) are reported in the abstract.""}}"
Saudi Efl Learners’ Perceptions of Using Artificial Intelligence and Its Impact on Their Writing Skills,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are female Saudi learners of English as a Foreign Language at the University of Jeddah, clearly an EFL context with English as the target language.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT and other AI tools are mentioned, the abstract frames the study as examining learners\u2019 perceptions and experiences, not as an experimental or quasi-experimental intervention integrating LLMs into instruction. No controlled or structured LLM-based instructional treatment is described.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The focus is broadly on writing skills and writing development, but the study appears to center on perceptions and experiences rather than a defined pedagogical writing intervention. It is not explicit that there is a structured writing-instruction context being experimentally manipulated.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses questionnaires and semi-structured interviews to explore attitudes, perceived benefits, and drawbacks. There is no indication of quantifiable writing outcome measures (e.g., pre/post writing scores, rubric-based writing performance) to assess effectiveness of LLM-mediated writing intervention.""}}"
Evaluating the Quality of Ai Feedback: a Comparative Study of Ai and Human Essay Grading,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract specifies that the essays were written by English as a foreign language (EFL) students, which fits the target population of L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""AI tools are used only as evaluators of essays and their feedback quality is compared with human grading. There is no indication of an experimental or quasi-experimental pedagogical intervention integrating LLMs into writing instruction or writing processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on the quality and scoring behavior of AI essay grading/feedback compared to human raters, not on improving learners\u2019 writing competence through an instructional intervention. This aligns with automated essay scoring evaluation rather than a writing intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports on AI vs. human scoring and feedback characteristics, but does not report quantifiable changes in students\u2019 writing outcomes resulting from an LLM-mediated intervention. No pre/post or comparative writing performance measures are described.""}}"
The Integration of Chatgpt in English for Foreign Language Course: Elevating Ai Writing Assistant Acceptance,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants were 95 English as a Foreign Language (EFL) students in Indonesia, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study integrates ChatGPT, an LLM, into students\u2019 writing process over a four-week assignment, examining its use as a writing aid in an English language learning course.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is writing-related: students used ChatGPT during the writing process as a writing aid in an ICT for ELT course, and the discussion focuses on academic writing and use of ChatGPT in writing tasks.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study applies the Technology Acceptance Model and reports outcomes such as perceived ease of use, perceived usefulness, attitude toward change, and behavioral intentions. There is no mention of quantifiable writing performance or writing quality outcomes; the focus is on acceptance and attitudes, not writing competence.""}}"
Investigating Students’ Uptake of Teacher- and Chatgpt-generated Feedback in Efl Writing: a Comparison Study,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as EFL students: twenty Chinese undergraduate students writing argumentative essays in English. This fits L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""ChatGPT is used to generate feedback on students\u2019 writing, but the design is a comparison of teacher- vs ChatGPT-generated feedback uptake and perceptions. There is no indication of an experimental or quasi-experimental LLM-based instructional intervention aimed at improving writing performance (e.g., no pre/post or controlled treatment condition using ChatGPT as a pedagogical tool).""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is clearly EFL writing: students compose argumentative essays, receive feedback, and revise. The focus is on writing quality and feedback use, not on automated scoring or system evaluation.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported concern engagement with feedback, appropriateness of revisions, and questionnaire-based perceptions and preferences. The abstract does not report quantifiable writing outcome metrics (e.g., holistic/analytic writing scores, measurable gains in writing competence) to assess the effectiveness of the LLM-mediated intervention.""}}"
"Beyond Policing: Ai Writing Detection Tools, Trust, Academic Integrity, and Their Implications for College Writing",2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions bias against non-native English speakers and focuses on college writing, but it does not specify that the participants are L2 English learners in ESL/EFL/ELL contexts, nor that data are specifically about L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article discusses AI writing detection tools, trust, and academic integrity, and argues for collaborative AI integration in writing. However, it does not describe an experimental or quasi-experimental study using a specific LLM (e.g., ChatGPT, GPT-4) as an instructional intervention; it appears to be conceptual/perspective-based.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""While the context is college writing and AI, the focus is on detection tools, institutional guidelines, and trust-based frameworks rather than a concrete pedagogical intervention targeting writing competence or writing-related variables using LLMs.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not report any quantitative writing outcome measures or experimental results. It discusses implications and proposed shifts in approach but no measured effects on writing performance.""}}"
Unpacking the Rejection of L2 Students Toward Chatgpt-generated Feedback: an Explanatory Research,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are L2 learners: 45 university students in a Computer Science program producing an argumentative writing report, described as L2 learners dealing with corrective feedback in an AI-assisted environment.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""ChatGPT, a generative AI LLM, is used to provide corrective feedback on students\u2019 argumentative writing. Students were encouraged to seek corrective feedback from ChatGPT, indicating an LLM-based writing-related intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on learners\u2019 challenges and rejection of ChatGPT-generated feedback, framed through UTAUT (technology acceptance). The abstract does not indicate that the study\u2019s main aim is to improve or measure writing competence; rather, it examines acceptance and reasons for rejecting feedback.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports proportions of accepted vs. rejected AI feedback and qualitative reasons for rejection. It does not report quantifiable writing outcome metrics (e.g., changes in writing quality, accuracy, complexity) to assess the effectiveness of the LLM-mediated intervention.""}}"
Collaborative Writing Based on Generative Ai Models: Revision and Deliberation Processes in German as a Foreign Language,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are learners of German as a foreign language, not L2 English learners. The title and abstract explicitly state the context is German as a Foreign Language, so the target language is not English.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study integrates generative AI models (e.g., ChatGPT) into a classroom-based collaborative writing intervention, where students compare their own writing with GenAI models. This reflects an LLM-based writing intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on L2 writing and revision processes in collaborative writing, including how GenAI influences revision and deliberation, clearly centering on writing competence and writing-related variables.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports changes in text quality and evaluates texts for functional adequacy, indicating quantifiable writing outcome metrics linked to the GenAI-mediated intervention.""}}"
Exploring Chatgpt as a Tool for Thesis Writing: Perspectives of Efl Supervisors in Jordanian Universities,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The population of interest is clearly in an EFL context: the study focuses on Jordanian EFL supervisors and their views on students\u2019 thesis writing in English. Thus, the context involves L2 English learners in an EFL setting, even though the direct participants are supervisors.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although ChatGPT (an LLM) is central, the study is not an experimental or quasi-experimental intervention integrating ChatGPT into writing instruction. It is a perception study using a questionnaire to gather supervisors\u2019 views; no structured LLM-mediated instructional treatment is implemented or tested.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on supervisors\u2019 perspectives about ChatGPT\u2019s usefulness and effects on thesis writing, not on an implemented pedagogical intervention or measured changes in writing competence. It is attitudinal rather than an intervention study targeting writing outcomes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports Likert-scale ratings of supervisors\u2019 opinions (e.g., on usefulness, correctness, dependability) but does not report any quantifiable writing performance outcomes for students. There are no experimental measures of changes in writing quality or related variables following LLM use.""}}"
