Title,Year,Decision,Notes
The Design and Evaluation of an Interactive Ai Companion for Foreign Language Writing,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201cforeign language writing\u201d learners but does not specify that the target language is English or that the context is ESL/EFL/ELL. The population could involve any foreign language, so it is not clear that L2 English learners are the focus.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The study describes an \u201cinteractive AI companion\u201d and \u201cAI chatbot\u201d for writing, but it does not specify that it is based on a large language model (e.g., ChatGPT, GPT-4, transformer-based generative model). It could be another type of AI system, so its status as an LLM intervention is uncertain.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The AI companion is explicitly designed as a writing companion to support a process-oriented approach to foreign language writing, emphasizing writing as a collaborative process and focusing on textual conventions. The primary pedagogical focus is on writing processes and competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes reported are perceptions and psychological constructs (writing self-efficacy, anxiety, self-regulation, anthropomorphism, teaching presence, enjoyment). The abstract does not indicate any quantifiable writing performance metrics (e.g., text quality, accuracy, complexity) were measured, only self-reported perceptions.""}}"
Exploring Ai-assistance in L2 Chinese Writing with Standardized Assessment Tasks,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are 'university-level Mandarin Chinese foreign language students' completing AP Chinese writing tasks. The target language and writing focus are Mandarin Chinese, not English. The review requires L2 English learners in ESL/EFL/ELL contexts with data focused on English.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study allows students to use ChatGPT, a large language model, for assistance on one of the writing prompts and compares performance with and without ChatGPT. This constitutes an experimental design integrating an LLM into the writing process.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on L2 writing performance in standardized assessment tasks, examining how ChatGPT supports completion of writing tasks and which aspects students rely on (e.g., vocabulary, translation). This aligns with writing competence and writing-related variables.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study compares writing scores with and without ChatGPT, using standardized prompts and professional raters, and reports that ChatGPT assistance resulted in higher scores. These are quantifiable writing outcome metrics.""}}"
Generative Ai and English Essay Writing: Exploring the Role of Chatgpt in Enhancing Learners' Task Engagement,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 60 undergraduate learners writing English argumentative essays in an English as a Foreign Language (EFL) context, clearly indicating L2 English learners.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses a generative AI-based tool, ChatGPT, within a mixed-methods experimental design with control and experimental groups over a 2\u2011month instructional period, indicating an LLM-based writing intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on learners\u2019 task engagement in English essay writing (motivation, anxiety, interest, partnership, perceived competence), not on writing competence or writing-related performance variables. The abstract does not mention assessing writing quality, accuracy, or other competence-related outcomes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Quantitative outcomes reported are engagement levels during essay writing tasks. There is no indication of quantifiable writing performance metrics (e.g., scores, complexity, accuracy, organization) to evaluate the effectiveness of the intervention on writing quality.""}}"
Generative Ai in Academic Writing: Exploring Esl Students' Strategies and Performance,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 13 university students in Malaysia doing academic writing in English, which reasonably indicates an ESL/EFL context with English as the target language.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is described as an exploratory case study of students\u2019 self-reported GenAI-assisted writing strategies using ChatGPT. There is no indication of an experimental or quasi-experimental instructional intervention; rather, it observes existing usage without a designed LLM-based teaching or practice intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is explicitly on GenAI-assisted academic writing in English and how students incorporate ChatGPT into their writing, which aligns with writing competence and writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract mentions \u2018effects on their output\u2019 and \u2018writing performance\u2019 but only reports a thematic analysis of self-reported usage and strategies. It does not indicate any quantitative or experimental writing outcome measures; outcomes appear to be qualitative themes rather than measurable writing gains.""}}"
English Language Teaching (elt) in the Digital Age: a Meta-thematic Analysis of Artificial Intelligence Research,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The article is a meta-analysis of AI in EFL instruction, so it likely involves EFL learners in the underlying studies, but the abstract does not specify participant details or confirm that the focus is on L2 English learners\u2019 data rather than broader ELT contexts.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""This is a meta-thematic/meta-analysis of prior AI-in-ELT research, not an experimental or quasi-experimental primary study integrating a specific LLM (e.g., ChatGPT, GPT-4) into writing instruction. It synthesizes existing work and does not itself implement an LLM-based intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is broad\u2014AI in English language teaching generally. While it notes that AI can facilitate academic writing, writing is only one of several themes (motivation, personalized learning, ethical/pedagogical/technical issues), not the primary focus of a concrete intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses content analysis of existing research and reports thematic findings (e.g., motivation, personalized learning, academic writing facilitation). It does not report quantifiable writing outcome metrics from an LLM-mediated writing intervention.""}}"
Incorporating Chatgpt into Genre-based Instruction for Argumentative Writing among Efl College Students,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants were 48 first-year EFL English majors at universities of technology in Taiwan. This clearly identifies them as L2 English learners in an EFL context, with English as the target language.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study explicitly examines \u201cChatGPT-integrated genre-based instruction\u201d over a six-week experiment. ChatGPT is a large language model, and it is integrated into the instructional design, satisfying the LLM-based intervention requirement.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on argumentative writing performance and related constructs (willingness to write, perceptions). ChatGPT is used pedagogically for idea generation and feedback within writing instruction, not merely for automated scoring.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports pre- and post-writing tests and pre- and post-WtW questionnaires, with findings such as \u201csignificant improvements in some moves after the instruction\u201d and changes in WtW scores. These constitute quantifiable writing outcome metrics.""}}"
Empowering Authorship with Ai: a Novel Academic Writing Technology for Authorial Voice,2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as \u201c23 first-year ESL students at a Fijian university,\u201d and the focus is on their academic writing in English, satisfying the L2 English learner population criterion.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract states that AVATAR is an intelligent tutoring system integrating Technology-Enhanced Learning and Generative Artificial Intelligence (GAI). However, it does not specify whether the GAI component is a large language model (e.g., ChatGPT/GPT-like transformer-based generative model) or another form of AI. Without explicit indication that AVATAR uses an LLM, it is unclear if this meets the LLM-based intervention requirement.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study\u2019s primary focus is on academic writing, specifically the development of authorial voice in argumentative essays. AVATAR is used while students work on an argumentative essay, and the intervention is clearly pedagogical and writing-focused rather than automated scoring or system benchmarking.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable outcomes: statistically significant improvement in authorial voice performance, increased authorial voice strength scores for essays edited in AVATAR, and higher post-use authorship survey results and self-scores. These constitute measurable writing-related outcomes linked to the intervention.""}}"
Are Ai Tools Effective in Reducing Cognitive Load or Boosting Writing Self-efficacy for L2 Postgraduates?,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""Participants are described as postgraduate students engaged in research-based L2 writing, but the abstract does not specify that the target language is English or that the context is ESL/EFL/ELL. It only states \u201csecond-language (L2) writing,\u201d so the population\u2019s L2 and context remain unclear.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The study investigates \u201cAI tools\u201d in L2 writing but does not specify that these are large language models (e.g., ChatGPT, GPT-4) or transformer-based generative systems. The type of AI (LLM vs. other tools such as machine translation, summarizers, or grammar checkers) is not identified, so it is impossible to confirm that LLMs are the intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary outcomes are writing self-efficacy and cognitive load. The abstract does not indicate that writing competence, text quality, or other writing performance variables were measured. The focus is on psychological and cognitive variables related to AI use, not on writing competence itself.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics (e.g., writing scores, text quality ratings, linguistic measures) are reported. The quantitative data concern self-efficacy and perceived cognitive load, and the qualitative data concern perceptions of AI tools. There is no experimental measure of changes in writing performance attributable to AI use.""}}"
Examining the Impact of Artificial Intelligence (ai) Tools for Saudi Arabian English as a Second Language (esl) Students,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are ESL students at a Saudi Arabian university, explicitly described as ESL learners, with outcomes focused on English writing proficiency.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study examines a bundle of AI tools: ChatGPT (LLM-based) plus Grammarly and QuillBot, which are not clearly LLM-based in this context. More importantly, the design is correlational/impact-focused rather than an experimental or quasi-experimental instructional intervention integrating LLMs into writing instruction or processes.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is ESL students\u2019 writing proficiency and writing-related opportunities and challenges when using AI formative feedback tools, which aligns with writing competence as the main context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Although quantitative significance values are reported, the study appears to be cross-sectional, examining perceived impact and associations rather than outcomes of a structured LLM-mediated writing intervention. It does not clearly report pre/post or controlled experimental writing outcome measures attributable to an LLM-based intervention.""}}"
Empowering Efl Learning: Leveraging Chatgpt for Lesson Planning and Activity Generation in the Efl Classroom,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The context is an EFL classroom with first-year EFL students in Algeria, and the course is on paragraph writing in English. This fits the target population of L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""ChatGPT is used to generate a lesson plan and activities, and the study investigates EFL writing teachers\u2019 opinions of these materials via a questionnaire. There is no experimental or quasi-experimental design integrating ChatGPT into learners\u2019 writing instruction or processes; it is an evaluation of materials, not an intervention with learners.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although the topic is a course on paragraph writing, the primary focus of the study is on the quality and perceived usefulness of ChatGPT-generated lesson plans and activities as judged by teachers, not on learners\u2019 writing competence or writing-related performance outcomes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports teachers\u2019 opinions collected via questionnaire and does not report any quantifiable writing outcome metrics for students (e.g., writing scores, accuracy, complexity, fluency) resulting from an LLM-mediated intervention.""}}"
