Title,Year,Decision,Notes
Non-academic Learner Socialisation with Chatgpt and Its Influences on Learning English Argumentative Writing Logic,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as 40 EFL university students learning English argumentative writing. The context is clearly English as a foreign language, with outcomes focused on English argumentative writing logic and quality.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study uses a GPT-4-powered bot (an LLM) for learning English argumentative writing logic. Learners engaged with this bot for 45\u201375 minutes as part of a structured ChatGPT-assisted learning intervention, indicating an experimental/quasi-experimental design integrating an LLM into writing instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on English argumentative writing competence, specifically logical knowledge, logical quality, and self-efficacy in English argumentative writing. The LLM is used pedagogically, not merely for automated scoring or system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable learning outcomes: pre-post tests, writing tasks, and questionnaire surveys assessing logical knowledge, logical quality, and self-efficacy in English argumentative writing. These constitute measurable writing-related outcome metrics within an LLM-mediated intervention.""}}"
Genai-assisted Critical Reading Report Revision: a Mixed-methods Study,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract states the study involves 22 postgraduate L2 learners working on critical reading and writing, implying they are second language users in an academic English context. Thus, the population aligns with L2 English learners in an ESL/EFL/ELL-type setting.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The study uses \u201cGenAI tools\u201d and mentions \u201cinteractions with the chatbot\u201d and \u201cGenAI-generated critical reading reports,\u201d which likely indicates an LLM-based tool, but the specific model (e.g., ChatGPT, GPT-4) is not named. However, the design is observational/mixed-methods (lag sequential and thematic analysis of engagement) rather than an explicit experimental or quasi-experimental intervention comparing conditions.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on critical reading and writing dimensions and patterns of engagement during revision, not on writing competence as an instructional outcome. The study explores which dimensions receive engagement and factors influencing selective engagement, emphasizing critical thinking and student agency rather than a structured pedagogical writing intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics (e.g., writing scores, quality ratings, accuracy, complexity) are reported. The analysis centers on engagement patterns across critical reading/writing dimensions and qualitative factors, without measuring changes in writing performance attributable to the GenAI-assisted revision.""}}"
"Ai-generated, L2 Learner, and Native German Writing: a Comparative Analysis of Linguistic Complexity",2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The study focuses on German argumentative essays and compares AI-generated, L1, and L2 learner writing in German. The target language is German, not English, and the context is foreign language German writing, so it does not meet the requirement that data relate to English L2 learners in ESL/EFL/ELL contexts.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""ChatGPT and DeepSeek (LLMs) are used to generate texts, but the abstract does not describe an experimental or quasi-experimental pedagogical intervention integrating these LLMs into instruction; it appears to be a comparative corpus-style analysis.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on linguistic complexity and comparative analysis of AI vs. human texts, not on a writing intervention or instructional context. Pedagogical implications are discussed only at the level of implications, not as an implemented intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics from an LLM-mediated intervention are reported. The study analyzes existing texts\u2019 linguistic complexity rather than measuring changes in learners\u2019 writing performance following an LLM-based instructional treatment.""}}"
Experiences of Esl Students and Instructors Using Grammarly in Academic Writing,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are English as a second language (ESL) graduate students at a Malaysian public university, clearly fitting the L2 English learner population in an ESL/EFL/ELL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention tool is Grammarly, described as an AI writing assistant. Grammarly is not an LLM-based generative tool like ChatGPT or GPT-4; it is a non-transformer-based writing assistant and thus does not meet the requirement that the intervention integrate large language models.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on academic writing, formative assessment, and how Grammarly feedback affects writing proficiency, motivation, and engagement, which aligns with writing competence and writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Data were collected through semi-structured interviews and focus groups, and the abstract reports perceived improvements (motivation, engagement, proficiency) but does not indicate any experimental or quasi-experimental design with quantifiable writing outcome metrics.""}}"
Tracking the Effects of Gemini as a Genai Tool on L2 Learners’ Writing Proficiency and Anxiety: Latent Growth Curve Modeling Approach,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants were 274 undergraduate English learners in Iran enrolled in academic writing classes. The context is clearly L2 English (EFL) learners, and the focus is on English writing proficiency and anxiety.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention is a GenAI-assisted instruction using Gemini, a large language model, compared to traditional instruction. Participants were randomly assigned to treatment and control groups over a 16-week course, indicating an experimental design integrating an LLM into instruction.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on L2 writing proficiency and writing anxiety in academic writing classes. Gemini is used pedagogically to provide tailored, immediate feedback within writing instruction, not merely for automated scoring or system evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable writing outcomes: writing proficiency measured via a standardized rubric-based assessment and writing anxiety via an L2 writing anxiety scale. Results include specific statistics (MD, SE, CR, p-values) for changes in proficiency and anxiety.""}}"
"Comparing the Effects of Teacher- and Ai-mediated Corrective Feedback on Accuracy, Complexity, and Quality in L2 Written Narratives",2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants were 166 upper-intermediate ESL undergraduates in international writing classes at a U.S. university. The context is clearly L2 English (ESL).""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201cgenerative artificial intelligence (AI)\u201d and \u201cAI-mediated WCF\u201d but does not specify the tool (e.g., ChatGPT, GPT-4) or whether it is an LLM-based system. It could be an LLM or another AI feedback tool; this cannot be determined from the abstract alone.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study focuses on written corrective feedback in L2 narrative writing and examines effects on complexity, accuracy, and quality of written texts, which are core writing-related variables in a pedagogical context.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable outcomes: changes in accuracy (error reduction), lexical and syntactic complexity, and writing quality scores, comparing teacher vs. AI-mediated feedback groups.""}}"
"Artificial Intelligence in Language Education: a Systematic Review of Multilingual Applications, Large Language Models, and Emerging Challenges",2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The article is a broad systematic review of AI in language education across multilingual settings. It does not focus specifically on L2 English learners in ESL/EFL/ELL contexts; instead, it covers multiple languages, including low-resourced and marginal languages in general.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""This is a review article synthesizing 161 studies and discussing various AI tools (conversational agents, speech recognition, writing assistants, LLMs like Aya and LLaMA). It does not itself implement an experimental or quasi-experimental LLM-based writing intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on AI in language education broadly (anxiety reduction, pronunciation support, real-time feedback, mobile learning, gamification, ethics, infrastructure). Writing is only one of several skills mentioned and not the central focus of a specific intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""As a systematic review, it does not report original experimental outcome metrics for an LLM-mediated writing intervention. It summarizes general benefits and gaps without presenting quantifiable writing outcome data from a specific study design.""}}"
Efl Teachers’ Inquisitive Agency in Ai-enhanced Writing Instruction,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are twelve Indonesian EFL teachers, not L2 English learners. The focus is on teacher agency rather than learner outcomes.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions integration of AI tools in EFL writing instruction but does not specify that these are LLM-based tools (e.g., ChatGPT, GPT-4) or describe an experimental/quasi-experimental intervention design.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""While the context is EFL writing instruction, the primary focus is on teachers\u2019 inquisitive agency and pedagogical practices, not directly on writing competence or writing-related learner variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses qualitative methods and reports thematic categories about teacher practices. It does not report quantifiable writing outcome metrics or experimental measures of LLM-mediated writing interventions.""}}"
Evaluating the Performance of Chatgpt and Claude in Automated Writing Scoring: Insights from the Many-facet Rasch Model,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 117 English as a Foreign Language (EFL) students in China, clearly an L2 English learner population in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""ChatGPT and Claude are used as automated writing scorers (LLM-based raters). There is no experimental or quasi-experimental instructional intervention integrating LLMs into learners\u2019 writing processes or teaching; the LLMs function solely as assessment tools.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on automated writing scoring (AWS) performance, rater severity, consistency, and gender bias using Many-Facet Rasch Modeling. It evaluates LLMs as scoring systems, not as pedagogical tools to improve writing competence.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics for learners are reported. Outcomes concern scoring characteristics (severity, consistency, bias) of LLM raters, not changes in students\u2019 writing performance following an LLM-mediated intervention.""}}"
Genai Image Creation in Efl: Prompt Writing as an Emerging Writing Activity for Sustainability-focused Artivism,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are EFL preparatory-year students at a university in Northern Cyprus, clearly indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses GenAI for image generation based on English prompts, but the abstract does not specify that the tool is an LLM (e.g., ChatGPT, GPT-4) or any transformer-based generative text model. It focuses on AI image generation, not an LLM-mediated writing system.""}, ""c3"": {""status"": ""unclear"", ""evidence"": ""The focus is on prompt writing and sustainability-focused artivism. While there is writing practice (English prompts, descriptive texts), the primary emphasis is sustainability awareness and artivism, not systematic development of writing competence as a central outcome.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is a qualitative descriptive study with thematic analysis. Outcomes reported are perceived gains in writing confidence and strategy use; there is no mention of quantifiable writing outcome metrics (e.g., scores, rubric-based assessments, pre-post tests) to evaluate writing improvement.""}}"
