Title,Year,Decision,Notes
Reimagining Ai Integration: Vietnamese Efl Instructors’ Cultural Reconceptualization of the 6-p Framework,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 16 Vietnamese English as a Foreign Language (EFL) instructors working in Vietnamese universities, clearly situated in an EFL context focused on English.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although the study discusses integrating generative AI into academic writing instruction via the 6-P framework, it is a qualitative investigation of instructors\u2019 cultural adaptation, using interviews, focus groups, and workshops. There is no experimental or quasi-experimental design testing an LLM-based intervention with learners, nor explicit mention of a specific LLM (e.g., ChatGPT) being implemented as an instructional tool in a measured way.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on instructors\u2019 cultural reconceptualization of a framework for AI integration and related professional/institutional issues, not on empirically examining changes in learners\u2019 writing competence or writing-related performance. It is a theoretical and pedagogical framing study rather than an intervention study on writing outcomes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports only qualitative themes (cultural reconceptualization, authority anxieties, adaptation strategies, pedagogical double consciousness). It does not mention any quantifiable writing outcome metrics or measured changes in students\u2019 writing performance resulting from LLM-mediated interventions.""}}"
Exploring Feedback Literacy in L2 Students' Academic Writing: Insights from Their Reported Engagement with Genal for Typical Revision Activities,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are described as \u201c16 L2 Chinese graduate students.\u201d This indicates they are learning Chinese as an L2, not English. The review requires L2 English learners in ESL/EFL/ELL contexts with a focus on English writing.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study involves L2 writers\u2019 engagement with GenAI tools such as DeepSeek and ChatGPT for grammar correction, linguistic refinement, and logical optimization in academic writing. These are LLM-based tools integrated into the revision process.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is L2 academic writing, focusing on revision activities (grammar correction, refinement, coherence). The primary lens is feedback literacy in writing, which is writing-related.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports survey, interviews, and reflective reports about perceptions (cognitive, behavioral, affective, ethical dimensions). There is no mention of experimental or quasi-experimental design or quantifiable writing outcome metrics assessing effectiveness of the GenAI intervention.""}}"
Predictors of Childhood Vaccination Uptake in England: an Explainable Machine Learning Analysis of Regional Data (2021-2024),2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The study analyzes childhood vaccination coverage across districts in England using regional demographic and cultural variables. It does not involve L2 English learners in ESL/EFL/ELL instructional contexts; English proficiency appears only as a population-level predictor, not as a learner population.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is an explainable machine learning analysis (CatBoost + SHAP) of vaccination data. There is no integration of large language models (e.g., ChatGPT, GPT-4) into any educational or writing-related intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The context is public health and vaccination uptake, not writing competence or writing-related variables. No writing instruction, writing process, or literacy intervention is described.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The outcomes are vaccination coverage prediction accuracy and identification of predictors. No writing outcomes or writing performance metrics are reported.""}}"
Students’ Perceptions of Multiliteracies Development Using Ai-assisted Portfolio Assessment,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are 50 freshmen students in an EFL classroom, indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201cGenerative Artificial Intelligence (GenAI)\u201d and \u201cAI-generated feedback\u201d but does not specify that the tools are large language models (e.g., ChatGPT, GPT-4) or transformer-based generative models. The exact nature of the AI system is not described.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on multiliteracies and multimodal competence development in a GenAI-supported portfolio assessment context, not specifically on writing competence. Writing is one component of broader multimodal artefacts and multiliteracies, and the study centers on perceptions and developmental stages rather than writing-focused instruction or outcomes.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study employs a qualitative design using reflective journals, focus group interviews, and narrative inquiries, analyzed thematically. No quantifiable writing outcome metrics or experimental/quasi-experimental measures of writing performance are reported.""}}"
Does Writing about Ai Detection Tools Benefit Ethical Conduct?,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The participants are described as \u2018first-year students\u2019 who are \u2018second-language speakers of English\u2019 enrolled in a written communication course dedicated to scientific writing. This matches the target population of L2 English learners.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention is an assignment about the accuracy of AI detection programs versus a control assignment on cognitive biases. Generative AI writing tools are present as a prohibited but voluntarily used resource, not as an instructional or experimentally integrated LLM-based writing intervention. The study does not design or implement an LLM-mediated pedagogical treatment.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on ethical conduct and the deterrent effect of an assignment about AI detection on students\u2019 reliance on generative AI tools, not on improving writing competence or writing-related skills through LLM use. Writing is the context, but not the target of an LLM-based instructional intervention.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The study reports assignment grades and differences between AI users and non-users, but these outcomes are not tied to a structured LLM-mediated writing intervention; rather, they reflect incidental, prohibited use. It is unclear whether these measures qualify as writing outcomes of an LLM-based pedagogical treatment as required by the review.""}}"
Exploring the Use of Generative Ai on Students' Academic Writing: an Exploratory Study,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as English as a foreign language (EFL) learners, indicating L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201cgenerative AI (GenAI)\u201d but does not specify whether it is an LLM-based tool (e.g., ChatGPT, GPT-4) or another kind of generative system. However, even if it were an LLM, the design focuses on observing use patterns rather than a structured instructional intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on students\u2019 questioning behaviors, adoption of GenAI responses, and perceptions of usefulness and ease of use during a designed writing task. It does not describe a pedagogical writing intervention aimed at improving writing competence; rather, it is exploratory usage/behavior research.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics (e.g., writing scores, quality measures, accuracy, complexity) are reported. Outcomes concern question categories, utilization/modification of GenAI responses, and perceived usefulness/ease of use, not measured changes in writing performance.""}}"
Generative Ai-powered Non-player Characters in Digital Storyline-based Learning: an Innovative Approach to Efl Writing,2025,unsure,"{""c1"": {""status"": ""pass"", ""evidence"": ""The participants are explicitly described as being in an EFL writing workshop, indicating they are English-as-a-foreign-language learners and the focus is on English writing.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract states that the study uses 'generative artificial intelligence (AI)' to power NPCs and enable dynamic interactions. However, it does not specify whether these generative AI NPCs are based on large language models (e.g., ChatGPT/GPT-like transformer models) or some other generative technique. Thus, it is unclear if an LLM is the core of the intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is an EFL writing workshop using digital storyline-based learning. The intervention is clearly embedded in writing instruction, and the activities are described as 'digital storyline-based writing activities,' indicating a primary focus on writing competence and related variables.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""Data sources include 'questionnaires, chat histories, essays, and interviews.' The findings emphasize increased situational interest, intrinsic motivation, and unchanged cognitive load. While the abstract claims the approach is essential for improving writing performance and mentions 'insights from students\u2019 essays,' it does not clearly report or describe quantifiable writing outcome metrics (e.g., scores, rubric-based gains, error rates). It is therefore unclear whether writing performance was measured quantitatively as an outcome.""}}"
From Clueless to Confident: How Chatgpt Transforms Academic Writing in Chinese as a Second Language,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are L2 Chinese learners using ChatGPT for academic writing in Chinese as a second language. The focus is on Chinese, not English (ESL/EFL/ELL), so the target population and language do not match the review\u2019s scope.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The study examines students\u2019 use of ChatGPT (a large language model) in their L2 academic writing processes, clearly involving an LLM-based tool as part of writing activity.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on L2 academic writing processes and how ChatGPT supports writing, including phases of self-regulated learning and GenAI-assisted writing, which aligns with writing competence and writing-related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is explicitly qualitative, using screenshots, written assignments, and interviews to explore usage patterns and perceptions. There is no indication of experimental or quasi-experimental design or quantifiable writing outcome metrics assessing effectiveness.""}}"
Engaging Multimodal Literacy through Generative Artificial Intelligence: a Case Study from an English as Second Language Writing Classroom,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The participants are explicitly described as two ESL students engaged in an English as a second language writing classroom, so the population is L2 English learners in an ESL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u2018generative artificial intelligence (GenAI)\u2019 and \u2018AI-assisted multimodal writing\u2019 but does not specify whether the GenAI tool is a large language model (e.g., ChatGPT, GPT-4) or another type of generative system (e.g., image generator only). The underlying model type is not identifiable from the abstract alone.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on multimodal literacy and metafunctions (ideational, interpersonal, textual) in AI-assisted multimodal storytelling and photo essays. The outcomes concern awareness of multimodality and the role of images, not writing competence or writing-related variables as the main focus.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study is a case study of two students, emphasizing how they focus on different metafunctions and self-report increased awareness. The abstract does not indicate any experimental or quasi-experimental design, nor does it report quantifiable writing outcome metrics; it appears primarily qualitative and descriptive.""}}"
An Autoethnographic Study of Esl Academic Writing with Chatgpt: from Psychological Insights to the Super Framework,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The abstract focuses on ESL higher education students (and specifically the author\u2019s own experience as an ESL doctoral student and assistant professor) using ChatGPT for academic writing in English, fitting the L2 English learner population criterion.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study is an autoethnographic reflection on the author\u2019s personal use of ChatGPT, not an experimental or quasi-experimental intervention. There is no structured instructional design, control/comparison, or systematic implementation of ChatGPT as a pedagogical intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is clearly academic writing in ESL, and the paper discusses how ChatGPT is used in that writing process, including psychological aspects and a proposed framework for ethical and effective use in writing.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study uses autoethnographic and reflective thematic analysis of diaries, logs, and drafts, focusing on psychological needs and experiences. It does not report quantifiable writing outcome metrics or experimental measures of writing performance.""}}"
